frame,rank,x_center_px,y_center_px,bbox_x_px,bbox_y_px,bbox_w_px,bbox_h_px,bbox_aspect,area_px,fill_ratio,circularity,mean_gray,confidence,method,mask_threshold,q_dark,fracao_bbox_a_direita_da_regua,limite_regua_x_px,topo_ruler_mm_estimado,topo_score,valid_ball_candidate,top_valid,top_reason,y_top_blob_px,y_top_subpx,x_top_blob_px,top_columns_used
20,0,222.32901023890784,261.55900299927606,127.0,177.0,181.0,160.0,1.13125,24172.5,0.834685773480663,0.8138875660942587,75.75383419901027,0.8632516955618225,dark_blob,75.0,70.0,0.0,324.0,15.552961278129393,0.4196089598960774,True,True,OK,178.0,178.29472573839664,230.5,181
21,0,222.31380415675733,261.56729741839865,127.0,177.0,181.0,160.0,1.13125,24177.5,0.8348584254143646,0.8118526226150452,75.72129538763494,0.8631120733437941,dark_blob,75.0,70.0,0.0,324.0,15.553980352303522,0.4196655751279735,True,True,OK,178.0,178.27967479674797,230.5,181
22,0,222.32555686542162,261.5652209881905,127.0,177.0,181.0,160.0,1.13125,24175.5,0.8347893646408839,0.8139885760310994,75.75145170524249,0.8631443387526868,dark_blob,75.0,70.0,0.0,324.0,15.526558032066992,0.41814211289261066,True,True,OK,178.0,178.68468137254902,230.5,181
23,0,222.33691852648562,261.5530229383416,127.0,177.0,181.0,160.0,1.13125,24173.5,0.8347203038674034,0.8139212360732055,75.74235236381483,0.8631381595409328,dark_blob,75.0,70.0,0.0,324.0,15.526558032066992,0.41814211289261066,True,True,OK,178.0,178.68468137254902,230.5,181
24,0,222.33642211512606,261.5509545576768,127.0,177.0,181.0,160.0,1.13125,24173.5,0.8347203038674034,0.8139212360732055,75.76116473090136,0.8631422016963353,dark_blob,75.0,70.0,0.0,324.0,15.53363479393116,0.4185352663295089,True,True,OK,178.0,178.58016304347825,230.5,181
25,0,222.3326162947029,261.56046910873476,127.0,177.0,181.0,160.0,1.13125,24173.5,0.8347203038674034,0.8139212348026346,75.74231146736464,0.8631831268686415,dark_blob,75.0,70.0,0.0,324.0,15.534638375946967,0.41859102088594263,True,True,OK,178.0,178.56534090909093,230.5,181
26,0,222.3137575218677,261.57157923033975,127.0,177.0,181.0,160.0,1.13125,24179.5,0.8349274861878453,0.8141232559468871,75.74204759179001,0.8632137952576265,dark_blob,75.0,70.0,0.0,324.0,15.527519742970867,0.41819554127615927,True,True,OK,178.0,178.6704776422764,230.5,181
27,0,222.30256982778226,261.5861605573818,127.0,177.0,181.0,160.0,1.13125,24184.5,0.8351001381215469,0.8142916061594089,75.73408821485509,0.8633235186034905,dark_blob,75.0,70.0,0.0,324.0,15.534125434027775,0.41856252411265416,True,True,OK,178.0,178.57291666666669,230.5,181
28,0,222.2906166663221,261.5847683625163,127.0,177.0,181.0,160.0,1.13125,24186.5,0.8351691988950276,0.814358943892634,75.7036174126303,0.8634039906355345,dark_blob,75.0,70.0,0.0,324.0,15.534143266250119,0.4185635147916733,True,True,OK,178.0,178.57265329845976,230.5,181
29,0,222.30061819008827,261.58176029110757,127.0,177.0,181.0,160.0,1.13125,24183.5,0.8350656077348066,0.8142579339560297,75.71882920448041,0.8633423730691179,dark_blob,75.0,70.0,0.0,324.0,15.534461012810755,0.4185811673783753,True,True,OK,178.0,178.5679604261796,230.5,181
30,0,222.28633158972028,261.58145016230077,127.0,177.0,181.0,160.0,1.13125,24183.5,0.8350656077348066,0.8142579339560297,75.72099583026736,0.8633850986227576,dark_blob,75.0,70.0,0.0,324.0,15.542882848668981,0.41904904714827673,True,True,OK,178.0,178.44357638888889,230.5,181
31,0,222.29173128217852,261.57252445050966,127.0,177.0,181.0,160.0,1.13125,24181.5,0.834996546961326,0.8141905939982936,75.71982829108748,0.8633089350678144,dark_blob,75.0,70.0,0.0,324.0,15.53296265015015,0.41849792500834165,True,True,OK,178.0,178.5900900900901,230.5,181
32,0,222.26747959078227,261.57759636250904,127.0,177.0,181.0,160.0,1.13125,24192.5,0.8353763812154696,0.8145609631300575,75.7484369253402,0.8634836156875948,dark_blob,75.0,70.0,0.0,324.0,15.55105251736111,0.4195029176311728,True,True,OK,178.0,178.32291666666666,230.0,181
33,0,222.267401160307,261.56790276571996,127.0,177.0,181.0,160.0,1.13125,24189.0,0.8352555248618785,0.8106854698350331,75.71746771293117,0.8630840833512906,dark_blob,75.0,70.0,0.0,324.0,15.557170542635658,0.41984280792420325,True,True,OK,178.0,178.2325581395349,230.0,181
34,0,222.2512674271229,261.5918884664132,127.0,177.0,181.0,160.0,1.13125,24196.0,0.8354972375690608,0.8153263316895515,75.74194075587334,0.8636481587052588,dark_blob,75.0,70.0,0.0,324.0,15.557170542635658,0.41984280792420325,True,True,OK,178.0,178.2325581395349,230.0,181
35,0,222.25485293104634,261.5894330784597,127.0,177.0,181.0,160.0,1.13125,24195.0,0.8354627071823204,0.8152926349491114,75.77371904878646,0.8635769509562022,dark_blob,75.0,70.0,0.0,324.0,15.557170542635658,0.41984280792420325,True,True,OK,178.0,178.2325581395349,230.0,181
36,0,222.26537544613942,261.5764259236292,127.0,177.0,181.0,160.0,1.13125,24189.0,0.8352555248618785,0.8128834863231524,75.77828183750204,0.8632338188462946,dark_blob,75.0,70.0,0.0,324.0,15.557170542635658,0.41984280792420325,True,True,OK,178.0,178.2325581395349,230.0,181
37,0,222.27171186814397,261.5789096521691,127.0,177.0,181.0,160.0,1.13125,24188.0,0.8352209944751381,0.8128498814550582,75.76789144562063,0.8632392161883681,dark_blob,75.0,70.0,0.0,324.0,15.556725543478262,0.4198180857487923,True,True,OK,178.0,178.2391304347826,230.0,181
38,0,222.2693123880391,261.57727022185475,127.0,177.0,181.0,160.0,1.13125,24190.0,0.8352900552486188,0.8129170924589821,75.76398708570026,0.8632393421796829,dark_blob,75.0,70.0,0.0,324.0,15.55125,0.41951388888888885,True,True,OK,178.0,178.32,230.0,181
39,0,222.26074524232774,261.5658357104469,127.0,177.0,181.0,160.0,1.13125,24189.0,0.8352555248618785,0.8106854695193838,75.74223475559914,0.8630078071561071,dark_blob,75.0,70.0,0.0,324.0,15.551799711221122,0.41954442840117345,True,True,OK,178.0,178.3118811881188,230.0,181
40,0,222.2540683174183,261.5798919708431,127.0,177.0,181.0,160.0,1.13125,24191.0,0.8353245856353592,0.8129506973270237,75.75149162239477,0.8631976112312907,dark_blob,75.0,70.0,0.0,324.0,15.537430973895582,0.4187461652164212,True,True,OK,178.0,178.52409638554218,230.0,181
41,0,222.25056492504407,261.57891727292764,127.0,177.0,181.0,160.0,1.13125,24192.0,0.8353591160220994,0.8129843028289596,75.73883372154796,0.863315061603799,dark_blob,75.0,70.0,0.0,324.0,15.552209749190938,0.41956720828838545,True,True,OK,178.0,178.30582524271844,230.0,181
42,0,222.24601763814246,261.58448394653436,127.0,177.0,181.0,160.0,1.13125,24190.0,0.8352900552486188,0.812917094360664,75.77751440598307,0.863239203355557,dark_blob,75.0,70.0,0.0,324.0,15.55579044117647,0.41976613562091497,True,True,OK,178.0,178.25294117647059,230.0,181
43,0,222.24176899436333,261.5785201416739,127.0,177.0,181.0,160.0,1.13125,24187.0,0.8351864640883978,0.8128162784883577,75.86421973350772,0.863034968754438,dark_blob,75.0,70.0,0.0,324.0,15.554561997991966,0.41969788877733144,True,True,OK,178.0,178.2710843373494,230.0,181
44,0,222.2456245521195,261.5833746761479,127.0,177.0,181.0,160.0,1.13125,24188.0,0.8352209944751381,0.8128498839904243,75.77880410348632,0.8631846540325404,dark_blob,75.0,70.0,0.0,324.0,15.550587322695035,0.4194770734830575,True,True,OK,178.0,178.32978723404256,230.0,181
45,0,222.2424925235319,261.58048400655997,127.0,177.0,181.0,160.0,1.13125,24187.0,0.8351864640883978,0.8128162784883577,75.76624703670399,0.8631930903158214,dark_blob,75.0,70.0,0.0,324.0,15.549958093869732,0.4194421163260962,True,True,OK,178.0,178.33908045977012,230.0,181
46,0,222.2465547654484,261.57839286698635,127.0,177.0,181.0,160.0,1.13125,24188.0,0.8352209944751381,0.8128498814550582,75.77851800384191,0.8631816944494337,dark_blob,75.0,70.0,0.0,324.0,15.549958093869732,0.4194421163260962,True,True,OK,178.0,178.33908045977012,230.0,181
47,0,222.246871985669,261.565894997933,126.0,177.0,182.0,160.0,1.1375,24190.0,0.8307005494505495,0.8085297805137993,75.78675058236952,0.8616569777021044,dark_blob,75.0,70.0,0.0,324.0,15.550214460784312,0.4194563589324618,True,True,OK,178.0,178.33529411764707,230.0,181
48,0,222.246840328027,261.5609537592171,126.0,177.0,182.0,160.0,1.1375,24185.0,0.8305288461538461,0.8105514116166129,75.77211412688033,0.8618855853200851,dark_blob,75.0,70.0,0.0,324.0,15.54954117063492,0.4194189539241622,True,True,OK,178.0,178.3452380952381,230.0,181
49,0,222.22715309356482,261.5599903541408,126.0,177.0,182.0,160.0,1.1375,24190.0,0.8307005494505495,0.8107189866781735,75.76925906248722,0.8619022786228993,dark_blob,75.0,70.0,0.0,324.0,15.541178385416666,0.41895435474537035,True,True,OK,178.0,178.46875,230.0,181
50,0,222.22677166439308,261.56292285009573,126.0,177.0,182.0,160.0,1.1375,24191.0,0.8307348901098901,0.8107525013117691,75.74233755619126,0.8619643163967493,dark_blob,75.0,70.0,0.0,324.0,15.541178385416666,0.41895435474537035,True,True,OK,178.0,178.46875,230.0,181
51,0,222.22775251481326,261.5615819209039,126.0,177.0,182.0,160.0,1.1375,24190.0,0.8307005494505495,0.8107189866781735,75.74400261555436,0.861954000573663,dark_blob,75.0,70.0,0.0,324.0,15.541964285714284,0.41899801587301577,True,True,OK,178.0,178.45714285714286,230.0,181
52,0,222.2053115142499,261.5599473807457,126.0,177.0,182.0,160.0,1.1375,24199.0,0.8310096153846154,0.8110206183805342,75.71868616717052,0.8621513427662348,dark_blob,75.0,70.0,0.0,324.0,15.550214460784312,0.4194563589324618,True,True,OK,178.0,178.33529411764707,230.0,181
53,0,222.19793947908488,261.56238034241005,126.0,177.0,182.0,160.0,1.1375,24201.0,0.8310782967032967,0.8110876476477255,75.73549836601306,0.8621391992916656,dark_blob,75.0,70.0,0.0,324.0,15.54954117063492,0.4194189539241622,True,True,OK,178.0,178.3452380952381,230.0,181
54,0,222.2037121212121,261.555544077135,126.0,177.0,182.0,160.0,1.1375,24200.0,0.8310439560439561,0.8110541330141299,75.73115731851792,0.8621319481727938,dark_blob,75.0,70.0,0.0,324.0,15.548851656626505,0.4193806475903614,True,True,OK,178.0,178.35542168674698,230.0,181
55,0,222.19111368206484,261.56332809960605,126.0,177.0,182.0,160.0,1.1375,24202.0,0.8311126373626374,0.811121162281321,75.73220048200645,0.8621747193322984,dark_blob,75.0,70.0,0.0,324.0,15.552740951178452,0.41959671950991395,True,True,OK,178.0,178.2979797979798,230.0,181
56,0,222.18742081198698,261.56952018950034,126.0,177.0,182.0,160.0,1.1375,24204.0,0.8311813186813187,0.8111881918643573,75.74786586611118,0.8621262329947077,dark_blob,75.0,70.0,0.0,324.0,15.545138888888888,0.4191743827160493,True,True,OK,178.0,178.4102564102564,230.0,181
57,0,222.20138974973486,261.5601696899577,126.0,177.0,182.0,160.0,1.1375,24201.0,0.8310782967032967,0.8110876476477255,75.76008986928105,0.8620464494602516,dark_blob,75.0,70.0,0.0,324.0,15.541145833333333,0.4189525462962963,True,True,OK,178.0,178.46923076923076,230.0,181
58,0,222.1963324105827,261.5491743447782,126.0,177.0,182.0,160.0,1.1375,24203.0,0.831146978021978,0.8111546772307487,75.73368188873458,0.8621190843607665,dark_blob,75.0,70.0,0.0,324.0,15.541145833333333,0.4189525462962963,True,True,OK,178.0,178.46923076923076,230.0,181
59,0,222.19400600501334,261.55320496928624,126.0,177.0,182.0,160.0,1.1375,24202.0,0.8311126373626374,0.81112116259714,75.79257383276827,0.8620023708110709,dark_blob,75.0,70.0,0.0,324.0,15.54209421641791,0.41900523424543945,True,True,OK,178.0,178.455223880597,230.0,181
60,0,222.19006995510753,261.54846594508246,126.0,177.0,182.0,160.0,1.1375,24206.0,0.83125,0.8112552211315748,75.76912395344088,0.8621301204674894,dark_blob,75.0,70.0,0.0,324.0,15.548851656626505,0.4193806475903614,True,True,OK,178.0,178.35542168674698,230.0,181
61,0,222.18898597426204,261.5533040011568,126.0,177.0,182.0,160.0,1.1375,24205.5,0.8312328296703296,0.8096885508398994,75.7481315090872,0.8619392215403747,dark_blob,75.0,70.0,0.0,324.0,15.541923415492956,0.41899574530516426,True,True,OK,178.0,178.45774647887325,230.0,181
62,0,222.16289106866287,261.5626845637584,126.0,177.0,182.0,160.0,1.1375,24212.5,0.8314732142857143,0.8099227053701444,75.73922097011268,0.862036794699178,dark_blob,75.0,70.0,0.0,324.0,15.541923415492956,0.41899574530516426,True,True,OK,178.0,178.45774647887325,230.0,181
63,0,222.15583503706915,261.5653305247506,126.0,177.0,182.0,160.0,1.1375,24211.5,0.8314388736263736,0.8098892547679609,75.73749540647584,0.86209617442524,dark_blob,75.0,70.0,0.0,324.0,15.554108796296296,0.41967271090534974,True,True,OK,178.0,178.27777777777777,230.0,181
64,0,222.16103631507943,261.5626772390628,126.0,177.0,182.0,160.0,1.1375,24214.0,0.8315247252747253,0.8115233388323951,75.74266116849712,0.862267987978975,dark_blob,75.0,70.0,0.0,324.0,15.548090277777776,0.419338348765432,True,True,OK,178.0,178.36666666666667,230.0,181
65,0,222.15024501706858,261.56601695848474,126.0,177.0,182.0,160.0,1.1375,24216.0,0.8315934065934066,0.8115903680996647,75.69414166156358,0.8623863714678702,dark_blob,75.0,70.0,0.0,324.0,15.548862390350877,0.41938124390838205,True,True,OK,178.0,178.35526315789474,230.0,181
66,0,222.15903990969036,261.5444871212434,126.0,177.0,182.0,160.0,1.1375,24213.0,0.8314903846153846,0.8114898245147228,75.67687408133268,0.8624190084731799,dark_blob,75.0,70.0,0.0,324.0,15.55515160891089,0.4197306449394939,True,True,OK,178.0,178.26237623762376,230.0,181
67,0,222.1629077340383,261.55192972310573,126.0,177.0,182.0,160.0,1.1375,24209.0,0.831353021978022,0.81135576408467,75.75526788631166,0.8621950180584109,dark_blob,75.0,70.0,0.0,324.0,15.549614448051948,0.41942302489177485,True,True,OK,178.0,178.34415584415584,230.0,181
68,0,222.15588044989605,261.5510744916642,126.0,177.0,182.0,160.0,1.1375,24213.0,0.8314903846153846,0.8114898213550982,75.67315858239425,0.8623234689461148,dark_blob,75.0,70.0,0.0,324.0,15.53670058139535,0.4187055878552972,True,True,OK,178.0,178.53488372093022,230.0,181
69,0,222.1490123201872,261.56031385504855,126.0,177.0,182.0,161.0,1.1304347826086956,24215.0,0.8263941027916183,0.8093653854156991,75.68592308320405,0.8609342064234351,dark_blob,75.0,70.0,0.0,324.0,15.538194444444443,0.4187885802469135,True,True,OK,178.0,178.51282051282053,230.0,181
70,0,222.15168848690095,261.5698798166274,126.0,177.0,182.0,161.0,1.1304347826086956,24213.0,0.8263258480649786,0.8092985362052505,75.69430834558223,0.8609053851454225,dark_blob,75.0,70.0,0.0,324.0,15.539977477477477,0.4188876376376376,True,True,OK,178.0,178.48648648648648,230.0,181
71,0,222.1501025789307,261.5737742162006,126.0,177.0,182.0,161.0,1.1304347826086956,24209.0,0.8261893386116989,0.8091648409311364,75.66571381901339,0.8609229540481891,dark_blob,75.0,70.0,0.0,324.0,15.541770833333333,0.4189872685185185,True,True,OK,178.0,178.46,230.0,181
72,0,222.1427351839612,261.5636841815378,126.0,177.0,182.0,160.0,1.1375,24208.0,0.8313186813186814,0.8113222500828948,75.72054559562217,0.8622049868424011,dark_blob,75.0,70.0,0.0,324.0,15.541770833333333,0.4189872685185185,True,True,OK,178.0,178.46,230.0,181
73,0,222.15334172807903,261.5830563755341,126.0,177.0,182.0,160.0,1.1375,24221.5,0.8317822802197802,0.8124184219808925,75.71090975878536,0.8624563602766662,dark_blob,75.0,70.0,0.0,324.0,15.541770833333333,0.4189872685185185,True,True,OK,178.0,178.46,230.0,181
74,0,222.11003283021205,261.57269104499187,126.0,177.0,182.0,160.0,1.1375,24215.5,0.8315762362637362,0.8100230552861557,75.71581955501122,0.8621096013644115,dark_blob,75.0,70.0,0.0,324.0,15.540892454954955,0.4189384697197197,True,True,OK,178.0,178.47297297297297,230.0,181
75,0,222.1212133727053,261.57523695459145,126.0,177.0,182.0,160.0,1.1375,24213.5,0.8315075549450549,0.8099561547120724,75.7374760135549,0.8620410226239619,dark_blob,75.0,70.0,0.0,324.0,15.54001613849765,0.41888978547209166,True,True,OK,178.0,178.48591549295776,230.0,181
76,0,222.1144308397514,261.57395056885053,126.0,177.0,182.0,160.0,1.1375,24215.5,0.8315762362637362,0.8100230552861557,75.74574402939375,0.862030050414737,dark_blob,75.0,70.0,0.0,324.0,15.536672794117646,0.418704044117647,True,True,OK,178.0,178.53529411764706,230.0,181
77,0,222.1070167833034,261.57282054458,126.0,177.0,182.0,160.0,1.1375,24220.5,0.8317479395604396,0.8101903095573032,75.71024489795919,0.8621543727662836,dark_blob,75.0,70.0,0.0,324.0,15.536672794117646,0.418704044117647,True,True,OK,178.0,178.53529411764706,230.0,181
78,0,222.09676087450194,261.57511509321,126.0,177.0,182.0,160.0,1.1375,24219.5,0.8317135989010989,0.8101568583248616,75.72378464427119,0.8622086933970878,dark_blob,75.0,70.0,0.0,324.0,15.553099593495935,0.4196166440831075,True,True,OK,178.0,178.29268292682926,230.0,181
79,0,222.09440350116637,261.5705703845916,126.0,177.0,182.0,160.0,1.1375,24220.5,0.8317479395604396,0.8101903089269933,75.72995918367347,0.8622191921739955,dark_blob,75.0,70.0,0.0,324.0,15.55499387254902,0.41972188180827885,True,True,OK,178.0,178.26470588235293,230.0,181
80,0,222.08574672308805,261.57628238208275,126.0,177.0,182.0,160.0,1.1375,24222.5,0.8318166208791209,0.8102572091857132,75.7342665904824,0.8622115401253264,dark_blob,75.0,70.0,0.0,324.0,15.550911458333333,0.4194950810185185,True,True,OK,178.0,178.325,230.0,181
81,0,222.09227339347274,261.580248952377,126.0,177.0,182.0,160.0,1.1375,24221.5,0.8317822802197802,0.8102237595291247,75.734745520591,0.8621281095915748,dark_blob,75.0,70.0,0.0,324.0,15.538134988584474,0.4187852771435819,True,True,OK,178.0,178.513698630137,230.0,181
82,0,222.08064149930854,261.5666783628145,126.0,177.0,182.0,160.0,1.1375,24224.5,0.8318853021978022,0.8103241113355194,75.72265752530198,0.8621905842212481,dark_blob,75.0,70.0,0.0,324.0,15.5390625,0.4188368055555556,True,True,OK,178.0,178.5,230.0,181
83,0,222.07049549084755,261.56615143322944,126.0,177.0,182.0,160.0,1.1375,24228.5,0.8320226648351648,0.8104579137440456,75.68981557042599,0.8622983719497188,dark_blob,75.0,70.0,0.0,324.0,15.5390625,0.4188368055555556,True,True,OK,178.0,178.5,230.0,181
84,0,222.0695960867681,261.5756537532765,126.0,177.0,182.0,160.0,1.1375,24225.5,0.8319196428571428,0.8103575609919909,75.73246276270149,0.8621837515534143,dark_blob,75.0,70.0,0.0,324.0,15.5390625,0.4188368055555556,True,True,OK,178.0,178.5,230.0,181
85,0,222.06082182733783,261.58037686004997,126.0,177.0,182.0,160.0,1.1375,24226.5,0.8319539835164835,0.8103910134854816,75.69729862074594,0.8623191071826838,dark_blob,75.0,70.0,0.0,324.0,15.549479166666666,0.41941550925925924,True,True,OK,178.0,178.34615384615384,230.0,181
86,0,222.0536580332267,261.5742854194614,126.0,177.0,182.0,160.0,1.1375,24227.5,0.8319883241758241,0.8104244637724061,75.74162484188192,0.8622475477459987,dark_blob,75.0,70.0,0.0,324.0,15.549479166666666,0.41941550925925924,True,True,OK,178.0,178.34615384615384,230.0,181
87,0,222.05006707254154,261.5770921473532,126.0,177.0,182.0,160.0,1.1375,24227.5,0.8319883241758241,0.8104244637724061,75.73762598441262,0.8622516190686659,dark_blob,75.0,70.0,0.0,324.0,15.548862390350877,0.41938124390838205,True,True,OK,178.0,178.35526315789474,230.0,181
88,0,222.04261582480464,261.56957741828984,126.0,177.0,182.0,161.0,1.1304347826086956,24232.0,0.8269742679680568,0.809933595995014,75.70217453388274,0.8611850136670338,dark_blob,75.0,70.0,0.0,324.0,15.553627664728682,0.41964598137381565,True,True,OK,178.0,178.28488372093022,229.5,181
89,0,222.03879215492103,261.5756519227595,126.0,177.0,182.0,161.0,1.1304347826086956,24236.0,0.8271107774213364,0.8100672925278622,75.73493779318784,0.8611695916295228,dark_blob,75.0,70.0,0.0,324.0,15.553627664728682,0.41964598137381565,True,True,OK,178.0,178.28488372093022,229.5,181
90,0,222.02891612672468,261.558361878035,126.0,177.0,182.0,160.0,1.1375,24231.0,0.8321085164835165,0.8120930866555941,75.7172174622603,0.8625131427404096,dark_blob,75.0,70.0,0.0,324.0,15.548257458847736,0.419347636602652,True,True,OK,178.0,178.3641975308642,230.0,181
91,0,222.02389991609235,261.55775870369604,126.0,177.0,182.0,160.0,1.1375,24233.0,0.8321771978021978,0.8121601159227855,75.71324249347259,0.8625832729404015,dark_blob,75.0,70.0,0.0,324.0,15.555377761044175,0.41974320894689865,True,True,OK,178.0,178.25903614457832,230.0,181
92,0,221.96417329869556,261.52435638392916,126.0,177.0,182.0,160.0,1.1375,24251.0,0.8327953296703297,0.8127633780616735,75.72674276396249,0.8627508802310654,dark_blob,75.0,70.0,0.0,324.0,15.552649205469326,0.4195916225260736,True,True,OK,178.0,178.29933481152995,229.5,181
