frame,rank,x_center_px,y_center_px,bbox_x_px,bbox_y_px,bbox_w_px,bbox_h_px,area_px,fill_ratio,circularity,mean_gray,confidence,method,top_valid,top_reason,y_top_blob_px,y_top_subpx,x_top_blob_px,top_columns_used
1343,0,256.6527839920457,262.21645538155605,141.0,174.0,167.0,158.0,13410.0,0.5082240582126886,0.3159131782615842,23.688992428654633,0.6453837486099603,dark_blob,True,OK,178.0,178.0,261.0,164
1344,0,255.50214478503952,261.2559282822441,141.0,171.0,167.0,161.0,13832.0,0.5144493621452747,0.3259072085168957,23.394050731293717,0.6547300086102481,dark_blob,True,OK,175.0,175.85581395348837,258.5,163
1345,0,255.97456301690374,263.289616255646,144.0,167.0,164.0,165.0,13320.5,0.4922579453067258,0.25770743693776493,22.772640819312365,0.6352917158992881,dark_blob,True,OK,171.0,170.5,255.0,160
1346,0,254.9559125746476,262.28457967650684,149.0,165.0,159.0,167.0,13787.0,0.5192256995443076,0.32936790183799025,22.502659008721547,0.6572010530957071,dark_blob,True,OK,167.0,167.9659090909091,250.0,152
1347,0,251.41097179018482,253.55194603897422,158.0,156.0,150.0,176.0,15591.5,0.5905871212121212,0.4448835930780684,22.837152209492636,0.7127293698603956,dark_blob,True,OK,157.0,157.7,239.0,149
1348,0,248.67691860009623,249.12933552697848,161.0,149.0,147.0,180.0,14891.5,0.5627928949357521,0.3693492263278454,22.77592787575678,0.6873490087433705,dark_blob,True,OK,149.58,149.1481012658228,243.5,144
1349,0,245.6532017046987,226.30196903490315,162.0,127.0,146.0,197.0,15447.5,0.5370801752312079,0.3353282598093908,23.378448658590727,0.6846973718595535,dark_blob,True,OK,129.0,126.0813953488372,240.0,143
1350,0,246.204187014219,198.88588122419497,174.0,111.0,134.0,176.0,15460.5,0.6555503731343284,0.5700952395620397,23.6313880226564,0.7385926415982718,dark_blob,True,OK,112.0,110.90454545454546,225.5,133
1351,0,243.5866368949571,167.69586490476712,176.0,90.0,132.0,162.0,13659.5,0.6387719790497568,0.47771612278953357,23.288023564911274,0.6978906368832734,dark_blob,True,OK,90.0,89.38888888888889,214.0,132
1352,0,241.94933619318812,130.00910962365788,155.0,59.0,153.0,161.0,13520.5,0.5488775220233021,0.4116800848654021,23.97338072096903,0.6668971227958185,dark_blob,True,OK,60.0,61.20833333333333,213.5,143
1353,0,237.5582342544105,103.35266607383987,135.0,25.0,173.0,184.0,15181.5,0.47692573510932396,0.1947340988307945,22.227622467299305,0.6528538912310842,dark_blob,True,OK,25.0,26.1125,205.5,164
1354,0,238.9833047529686,102.34987758975852,137.0,23.0,171.0,184.0,15453.5,0.49114861428934653,0.18876806784445985,22.204546885824044,0.6593172185466403,dark_blob,True,OK,23.18,24.14952380952381,207.5,154
1355,0,240.29211989364273,102.88547915705276,137.0,23.0,171.0,184.0,15169.0,0.4821065344520722,0.17568825972474825,22.22111132474524,0.651533385761305,dark_blob,True,OK,24.0,24.636363636363637,207.0,154
1356,0,240.63738321875547,103.82382557729596,136.0,24.0,172.0,183.0,15128.0,0.4806201550387597,0.18672815255155564,22.31770531867001,0.6517457460318905,dark_blob,True,OK,25.0,25.01777777777778,206.5,155
1357,0,240.35651972003848,103.45528023794517,137.0,25.0,171.0,182.0,15073.5,0.4843358395989975,0.17108707408867735,22.373428737188167,0.6497757198085998,dark_blob,True,OK,25.0,25.153846153846153,207.0,153
1358,0,240.9135620641562,103.79181032078102,157.0,25.0,151.0,183.0,14937.5,0.5405674374841675,0.19038225470294567,22.23954669792888,0.6626787473484674,dark_blob,True,OK,25.0,25.5,206.5,149
1359,0,241.69267732512765,104.38525430909536,159.0,25.0,149.0,184.0,14949.0,0.5452655383717537,0.1877150980469459,22.249202940985096,0.6635415783938665,dark_blob,True,OK,25.0,25.5,207.0,148
1360,0,241.7070217647976,104.6574661943906,159.0,25.0,149.0,184.0,14963.0,0.5457761890866647,0.19663087134811966,22.34410980290119,0.6647522121055076,dark_blob,True,OK,26.0,26.033333333333335,207.0,148
1361,0,240.21915279380255,103.64359101148287,138.0,25.0,170.0,184.0,15167.5,0.48489450127877237,0.17507962399513313,22.31801576619881,0.6518685109474154,dark_blob,True,OK,26.0,25.845238095238095,207.5,161
1362,0,240.45332989102957,104.57405793827517,136.0,24.0,172.0,184.0,15493.5,0.48955700202224467,0.19537199711010259,22.476274275658348,0.6598411006778213,dark_blob,True,OK,25.0,25.26388888888889,206.5,155
1363,0,239.9766319289048,104.24021268887326,136.0,24.0,172.0,183.0,15641.0,0.49691828694878637,0.1972716817262334,22.463100205517843,0.6638863053319692,dark_blob,True,OK,24.72,24.833333333333332,207.0,163
1364,0,239.94085182708736,104.01063457191071,136.0,23.0,172.0,184.0,15703.5,0.4961924924165824,0.19096076899423914,22.42174128736202,0.6639695320524781,dark_blob,True,OK,24.0,24.13157894736842,207.0,161
1365,0,240.02236590493695,104.5543300265179,137.0,24.0,171.0,183.0,15775.5,0.5041223276771163,0.18786577179822606,22.464856525763654,0.666320486861949,dark_blob,True,OK,25.0,24.863636363636363,207.0,161
1366,0,239.94600633226383,104.92121731948284,137.0,24.0,171.0,183.0,15739.5,0.5029719106509443,0.18890535941336947,22.55279272592318,0.6654965764337464,dark_blob,True,OK,25.0,24.947222222222223,207.5,162
1367,0,240.4833317311287,104.93505730551905,138.0,25.0,170.0,183.0,15603.5,0.5015589842494375,0.18624205122319804,22.491641716566864,0.6629745385730839,dark_blob,True,OK,25.0,25.19375,207.5,152
1368,0,240.88500591588684,105.654103474239,157.0,25.0,151.0,184.0,15495.0,0.5576950763029082,0.2065562079195744,22.495535714285715,0.6761263644509292,dark_blob,True,OK,26.0,25.833333333333332,207.0,148
1369,0,241.00345725429185,105.35306129063625,158.0,25.0,150.0,183.0,15426.5,0.5619854280510018,0.21914469329418337,22.371737344372118,0.6778000384750951,dark_blob,True,OK,26.0,25.346153846153847,207.0,148
1370,0,239.8511682743837,104.34978563772775,137.0,25.0,171.0,184.0,15550.0,0.4942156114924994,0.196258861253542,22.365236454744753,0.6620121092413895,dark_blob,True,OK,25.0,25.3,207.0,164
1371,0,242.27391531080517,107.03213391739675,159.0,24.0,149.0,185.0,15980.0,0.579720660257573,0.2751171818974215,22.652549115612953,0.6960512835390693,dark_blob,True,OK,25.0,25.214285714285715,206.0,148
1372,0,239.90896107771664,104.34521677963934,141.0,24.0,167.0,184.0,15638.0,0.5089169487112731,0.19105964082866475,22.417818453492718,0.6658153454579843,dark_blob,True,OK,25.0,24.807692307692307,206.0,160
1373,0,239.91681331695276,102.74128675941604,140.0,25.0,168.0,183.0,15058.5,0.48980288836846214,0.1593687062592663,22.15187262296139,0.6497636630928032,dark_blob,True,OK,25.0,25.0,206.5,157
1374,0,240.04947505292452,104.71414294464682,141.0,25.0,167.0,183.0,15509.5,0.50749321030071,0.1929254115800636,22.368487131198997,0.6639229388725594,dark_blob,True,OK,25.0,25.545454545454547,206.5,161
1375,0,240.27535063678866,105.16583373636412,137.0,25.0,171.0,183.0,15507.5,0.49555811203783595,0.20285471950627498,22.446852619675838,0.6623181070252422,dark_blob,True,OK,26.0,25.83399209486166,206.5,150
1376,0,240.36962501494938,105.11886667319003,141.0,25.0,167.0,183.0,15329.5,0.5016033506756978,0.19756680648861305,22.442637530174053,0.6603917282482605,dark_blob,True,OK,26.0,26.101503759398497,206.5,153
1377,0,239.903901873672,105.5024467194643,137.0,25.0,171.0,185.0,15531.0,0.4909435751541015,0.1889532925698329,22.382411934311143,0.6601046031515527,dark_blob,True,OK,26.0,26.03846153846154,206.0,161
1378,0,239.1042251987368,103.98552760535773,136.0,25.0,172.0,184.0,15305.0,0.48360085945399395,0.16779965704869257,22.294330518697226,0.6527844344573603,dark_blob,True,OK,26.0,25.86842105263158,206.0,159
1379,0,239.8055800389558,104.19126432278915,142.0,25.0,166.0,184.0,15316.5,0.5014569146149817,0.1757295884774446,22.356163514028186,0.6577094160882833,dark_blob,True,OK,26.0,25.854166666666664,206.5,160
1380,0,240.65901833872707,105.91537216828479,158.0,25.0,150.0,184.0,15450.0,0.5597826086956522,0.21077896739301705,22.410837065539646,0.6765860818720606,dark_blob,True,OK,26.0,25.75,206.0,148
1381,0,240.57537797444738,105.5567015899872,157.0,25.0,151.0,183.0,15367.0,0.5561104476531683,0.21850554273242564,22.366030074233866,0.6755663735013222,dark_blob,True,OK,26.0,25.818181818181817,207.0,149
1382,0,240.44016747265587,105.75951229539233,157.0,25.0,151.0,184.0,15405.5,0.5544737978692773,0.21932622718744552,22.419710108234696,0.6757730833465763,dark_blob,True,OK,26.0,25.785714285714285,206.0,149
1383,0,240.01041271846702,106.31563487049905,136.0,25.0,172.0,185.0,15830.0,0.4974858579509742,0.2069708776889012,22.58663793103448,0.6677322268687236,dark_blob,True,OK,26.0,25.91875,205.5,164
1384,0,240.972061567645,108.13382612191879,137.0,25.0,171.0,185.0,16166.5,0.5110320847162952,0.23820480594485852,22.7730787820203,0.679069995442271,dark_blob,True,OK,26.0,25.947222222222223,205.5,164
1385,0,242.48819829357913,109.10033007411099,157.0,26.0,151.0,185.0,16057.0,0.574798639699302,0.2705126787013343,22.74547780010963,0.6953803430571481,dark_blob,True,OK,26.0,25.958041958041957,205.5,149
1386,0,239.118200756956,104.51157793702212,135.0,26.0,173.0,185.0,15280.5,0.4774410248398688,0.17316378447357578,22.36386768447837,0.6515840436058831,dark_blob,True,OK,26.0,25.966403162055336,205.5,164
1387,0,238.75847030105777,104.32207214537564,136.0,26.0,172.0,185.0,15362.5,0.48279384035197986,0.1792691211667088,22.41789060521651,0.6546004687602658,dark_blob,True,OK,26.0,25.908730158730158,205.5,164
1388,0,240.24384944920442,108.05560995512035,135.0,26.0,173.0,184.0,16340.0,0.5133199296305604,0.24600712464051952,22.933560578878126,0.6827679100369817,dark_blob,True,OK,26.0,25.79705882352941,205.5,166
1389,0,241.63136468774093,109.06579285530711,157.0,26.0,151.0,185.0,16212.5,0.5803651333452658,0.3115587254573252,22.896332990998612,0.7035396332854194,dark_blob,True,OK,26.0,25.81578947368421,205.5,150
1390,0,240.35463235896174,108.28635470400393,135.0,26.0,173.0,185.0,16284.0,0.5087955007030152,0.25913582623160636,22.897334293948127,0.6825917222977085,dark_blob,True,OK,26.0,25.884615384615383,205.5,163
1391,0,239.58765973208222,107.9114142848324,135.0,26.0,173.0,185.0,16199.0,0.5061396656772379,0.24238119465608818,22.93523097334459,0.67867278178061,dark_blob,True,OK,26.0,25.893382352941174,205.5,167
1392,0,238.83621498035,106.666613985734,135.0,26.0,173.0,186.0,15818.5,0.49159363540307044,0.19139997435321524,22.697156223070298,0.6641933771041255,dark_blob,True,OK,26.0,25.947222222222223,205.5,164
1393,0,238.06055711224658,105.56243063567935,135.0,26.0,173.0,186.0,15167.5,0.47136242153023805,0.1754536433685456,22.450310757993208,0.6486948836324442,dark_blob,True,OK,26.0,26.54864253393665,204.5,163
1394,0,239.3632682423103,107.25182452109946,135.0,26.0,173.0,187.0,14364.5,0.44402027758029117,0.18186336576704068,22.633583654691837,0.6312686532122715,dark_blob,True,OK,27.0,26.878482972136222,204.5,159
1395,0,241.43376144185058,114.58087939639064,159.0,28.0,149.0,194.0,14093.0,0.4875458382342766,0.22178128663610178,22.961908053923263,0.6409910764144033,dark_blob,True,OK,28.0,27.358647450110865,212.5,142
1396,0,243.0029193872426,133.05793780344882,163.0,28.0,145.0,218.0,15928.0,0.5038911736792154,0.2906426282372415,23.835033177684934,0.6782843213185656,dark_blob,True,OK,39.519999999999996,39.8289872650091,208.5,143
1397,0,242.99492984317885,139.26279919820774,166.0,60.0,142.0,193.0,14135.0,0.5157629716120558,0.23885879618879155,22.993516347082355,0.6497949085655248,dark_blob,True,OK,60.0,61.28544061302682,212.5,138
1398,0,241.57468976043532,155.2732430818236,166.0,71.0,142.0,191.0,15069.0,0.5556006194233464,0.33679047813601554,23.10819416466307,0.6838595251218904,dark_blob,True,OK,71.0,70.625,213.0,139
1399,0,240.17246657822227,168.86079078364003,168.0,83.0,139.0,191.0,14698.5,0.5536366718143809,0.27192933961946264,23.062400318979268,0.670263493593146,dark_blob,True,OK,84.0,83.73076923076923,213.0,135
1400,0,240.4337771845637,189.28609866420905,168.0,99.0,139.0,188.0,15733.5,0.6020779121383744,0.3406142988467393,23.412805181863476,0.703755560080461,dark_blob,True,OK,99.0,99.41666666666666,214.5,133
1401,0,242.17015034836817,212.57186829794088,172.0,115.0,134.0,189.0,14998.5,0.5922174840085288,0.31674165043435437,23.458406733215895,0.6877945009718978,dark_blob,True,OK,116.0,114.54255319148936,228.0,133
1402,0,240.84398620798092,241.700135898559,160.0,134.0,146.0,195.0,14839.5,0.5212328767123288,0.28454872845596135,22.890023049061575,0.6670687286081549,dark_blob,True,OK,135.0,131.765625,224.5,143
1403,0,246.7871261131409,260.05824646085426,140.0,163.0,167.0,170.0,14916.5,0.5254138781261007,0.39994744065183485,22.60345620605822,0.6835079524226582,dark_blob,True,OK,165.0,163.875,243.0,164
1404,0,249.29206549429892,269.2534688728946,130.0,175.0,178.0,159.0,13477.0,0.47618542859161894,0.30599144561253033,22.888945233265723,0.6396490745443855,dark_blob,True,OK,180.44,179.21882951653942,238.5,175
1405,0,251.85602964025335,262.7688060236644,135.0,168.0,173.0,164.0,13945.0,0.4915057098547864,0.26738521985901514,23.74207986572488,0.6436859385880662,dark_blob,True,OK,174.0,172.90366972477065,247.0,169
1406,0,255.64886155174275,260.0664484490965,145.0,165.0,163.0,167.0,13900.5,0.5106535395466735,0.3263831752770355,24.12007874015748,0.6536034434483773,dark_blob,True,OK,169.54,168.14285714285714,258.0,160
1407,0,258.60641268453764,256.6083551864802,150.0,167.0,158.0,165.0,13728.0,0.5265822784810127,0.2804492668460465,24.665814151747657,0.6480191000722617,dark_blob,True,OK,169.64,167.5437062937063,260.5,145
1408,0,261.77920090817105,258.0674218306557,158.0,162.0,150.0,173.0,13507.0,0.5205009633911368,0.36841473326590557,25.28769999276044,0.6528127125439167,dark_blob,True,OK,167.0,165.48214285714286,263.0,136
1409,0,263.6770619666236,261.28889057712274,159.0,166.0,149.0,175.0,13163.0,0.5048130393096836,0.3066067159212664,25.1383349395804,0.6371557303963573,dark_blob,True,OK,167.92,167.21428571428572,264.0,133
1410,0,262.9664040835358,255.87708900831922,160.0,158.0,148.0,180.0,13583.0,0.5098723723723724,0.33507162352541353,25.420238780207136,0.6473514515807903,dark_blob,True,OK,158.0,157.6304347826087,259.0,138
1411,0,263.4749755148089,254.39244492381695,160.0,151.0,148.0,183.0,13443.5,0.4963631664451337,0.3447363018257098,24.696265077750326,0.64484463447149,dark_blob,True,OK,151.64,149.64814814814815,263.0,145
1412,0,263.1512649290347,251.8299346592949,161.0,142.0,147.0,191.0,13927.0,0.49602877800334794,0.32791215789535294,24.290053310886645,0.6506489645607256,dark_blob,True,OK,144.0,141.75454545454545,263.0,145
1413,0,263.7749114640704,248.90421537623328,161.0,136.0,147.0,197.0,14071.5,0.48591111571532164,0.2916898957432938,23.95104361694751,0.6468493644924893,dark_blob,True,OK,138.0,135.9536082474227,265.0,145
1414,0,263.2410364049274,246.6382790815039,160.0,132.0,148.0,201.0,14531.0,0.48846981309667875,0.28952979946726176,24.08094854225447,0.6536890624554716,dark_blob,True,OK,133.0,132.062874251497,256.0,145
1415,0,264.6921475764486,244.93704028533006,161.0,130.0,147.0,203.0,14252.5,0.4776146911966757,0.2624714241360859,23.778279305156616,0.6445169215709252,dark_blob,True,OK,131.0,131.14767248180942,263.5,145
1416,0,264.48089568768603,244.29346346415633,161.0,131.0,147.0,201.0,14447.0,0.4889498087792331,0.28341287706168394,23.798284710967046,0.6523508080230593,dark_blob,True,OK,132.0,131.16666666666666,253.0,145
1417,0,264.8892522721014,243.9721151198017,160.0,135.0,148.0,197.0,14524.0,0.4981478940869804,0.3193976887693777,23.94734010357119,0.6595448831858945,dark_blob,True,OK,135.0,133.22151898734177,265.0,145
1418,0,263.9570781309446,246.00866968722258,160.0,140.0,148.0,192.0,14456.5,0.5087450731981982,0.37655973092870415,24.259474824038982,0.6671491919429406,dark_blob,True,OK,140.0,138.49102990033225,265.5,145
1419,0,265.2674220359452,249.58544670976295,160.0,147.0,148.0,190.0,14077.0,0.5006045519203414,0.3738826564741443,24.56352900312609,0.6588706373107991,dark_blob,True,OK,147.0,145.0361519607843,267.5,145
1420,0,265.1722302683481,251.22817243044025,160.0,151.0,148.0,188.0,14154.5,0.5087154974123059,0.3756759545077462,24.778537866224433,0.6616068061004221,dark_blob,True,OK,151.0,149.46296296296296,265.0,146
1421,0,264.2003836094159,250.5283347863993,159.0,152.0,149.0,185.0,14337.5,0.5201342281879194,0.3903255298204973,25.056863949757666,0.6680499652227223,dark_blob,True,OK,152.0,150.70138888888889,264.0,146
1422,0,262.87873575081994,249.37053602146838,159.0,152.0,149.0,182.0,14533.0,0.535917103031197,0.3994169463307292,25.218038528896674,0.6751882490091363,dark_blob,True,OK,152.0,151.08333333333334,258.0,146
1423,0,261.5828055238293,251.00149978656881,159.0,153.0,149.0,180.0,14446.5,0.5386465324384787,0.34315577430396693,25.17777627393923,0.6678350674401483,dark_blob,True,OK,153.0,152.99166666666667,251.0,136
1424,0,260.4890600088198,250.26494566753732,161.0,156.0,147.0,177.0,14739.5,0.5664898727852723,0.42509478901500464,25.67313700724589,0.6871746853117973,dark_blob,True,OK,159.0,157.08620689655172,253.0,138
1425,0,260.0328249103817,254.59664722007452,158.0,162.0,150.0,171.0,14227.0,0.5546588693957115,0.4002555209006235,25.624329159212884,0.6741255043008181,dark_blob,True,OK,164.0,163.60236378205127,260.5,130
1426,0,258.72694933868115,258.1169483837081,153.0,172.0,155.0,161.0,13962.0,0.5594870767381286,0.41740840292392734,25.952661476961918,0.6727174871622952,dark_blob,True,OK,174.0,172.66417910447763,261.0,137
1427,0,257.3994051721011,262.5375333986193,150.0,181.0,158.0,154.0,13785.5,0.5665584415584416,0.4449746020520739,26.508349321395578,0.6739311664691301,dark_blob,True,OK,181.0,180.18886827458255,263.5,144
1428,0,255.39004807749663,263.9222767020985,145.0,185.0,163.0,150.0,13970.5,0.5713905930470348,0.43663591693076254,27.025033307622188,0.6757524926830432,dark_blob,True,OK,186.52,185.88,261.0,143
1429,0,255.6170941390504,262.4963435950487,175.0,185.0,133.0,149.0,14016.5,0.7072967654034414,0.5799056731220887,27.022217549761706,0.7234620246410122,dark_blob,True,OK,187.0,186.7,258.0,127
1430,0,255.6408123317837,259.9742039218428,177.0,180.0,131.0,153.0,14304.5,0.713690565284638,0.5709147987052061,27.00034338300941,0.7280776508207387,dark_blob,True,OK,182.56,182.7736842105263,257.0,127
1431,0,256.0321767650613,259.08711663501924,178.0,179.0,130.0,154.0,14482.5,0.7234015984015985,0.5698654087750461,26.941252289532596,0.7328209461369055,dark_blob,True,OK,181.0,182.3,260.0,127
1432,0,255.95019601159024,258.7778421680586,177.0,177.0,131.0,156.0,14667.5,0.7177285183010373,0.5556470482326163,27.02344116268167,0.7324453631909049,dark_blob,True,OK,179.0,180.0,260.0,126
1433,0,261.10251072906226,258.6593683344897,178.0,174.0,130.0,159.0,12971.0,0.6275278180938558,0.2663010660315066,25.003077384973356,0.6566767174559593,dark_blob,True,OK,178.0,177.55188679245282,260.0,125
1434,0,254.88792152189265,258.19392213983053,148.0,175.0,160.0,158.0,15104.0,0.5974683544303797,0.47970456787663324,27.59695965698694,0.7022997520643908,dark_blob,True,OK,176.0,173.85714285714286,259.0,132
1435,0,254.80657080087877,259.69735703348647,150.0,177.0,158.0,157.0,15021.0,0.6055389825042329,0.45749693143925213,27.784524975514202,0.699829925615282,dark_blob,True,OK,179.0,175.85766423357666,259.0,130
1436,0,254.45880412738737,260.3762340932896,149.0,179.0,159.0,155.0,14957.0,0.6068979509028201,0.4555476740001679,28.009507573273883,0.6985280380436234,dark_blob,True,OK,181.0,177.75,258.5,131
1437,0,258.768450161098,260.88203059593576,146.0,181.0,162.0,153.0,13139.0,0.5300976357621238,0.22854930051408773,25.5083955913899,0.6322910874287344,dark_blob,True,OK,182.0,179.26470588235293,256.0,129
1438,0,258.09839108134884,260.70692098366,145.0,181.0,163.0,153.0,13290.5,0.5329203255944505,0.2367787164950122,25.59396955503513,0.635973458089186,dark_blob,True,OK,182.0,178.8891826923077,254.5,125
1439,0,257.9630632692503,261.32726833485907,145.0,182.0,163.0,152.0,13108.0,0.5290603810138844,0.23932935748986178,25.489426430214436,0.6329351060985666,dark_blob,True,OK,183.0,181.0,256.0,128
1440,0,257.7361459203564,260.7731196678565,144.0,181.0,164.0,152.0,13167.0,0.5282012195121951,0.22391928468061406,25.551398420780757,0.6316517631741674,dark_blob,True,OK,182.0,178.75,253.0,128
1441,0,257.85335144585736,260.07584619448323,145.0,180.0,163.0,153.0,13250.5,0.5313164120453907,0.22270397044358844,25.51422704605456,0.6334916494056362,dark_blob,True,OK,181.0,177.91295546558703,254.0,127
1442,0,257.0942743597292,260.1889534883721,145.0,180.0,163.0,153.0,13588.0,0.544849432615582,0.23794050338187334,25.76616309873273,0.642798785061452,dark_blob,True,OK,181.0,178.24616305266122,252.5,128
1443,0,257.4305355538323,260.6531024211316,145.0,180.0,163.0,154.0,13540.5,0.5394191697872679,0.24766047365935112,25.758105096686073,0.6420873264739433,dark_blob,True,OK,182.0,179.025,254.0,127
1444,0,257.54974047909656,260.3150990617795,145.0,179.0,163.0,155.0,13518.5,0.5350682762715219,0.22984317871735496,25.810054660529342,0.6385721186845366,dark_blob,True,OK,181.56,179.0989847715736,254.0,127
1445,0,257.81993541066595,261.009264454669,145.0,182.0,163.0,152.0,13366.5,0.5394938650306749,0.22483201954938523,25.7285288342666,0.636852055656296,dark_blob,True,OK,182.56,181.0,253.5,127
1446,0,257.89693686963017,260.9290125762669,145.0,180.0,163.0,154.0,13385.0,0.533224444267389,0.2343071221058139,25.73288766167708,0.636877684320003,dark_blob,True,OK,182.0,179.17451690821258,253.5,125
1447,0,256.30442855260475,261.9696577664379,145.0,182.0,163.0,152.0,13913.5,0.5615716822731676,0.3001036342166029,26.72441607631339,0.6569357595750365,dark_blob,True,OK,182.0,179.20808273061795,253.5,126
1448,0,256.33649789029533,262.0597190257,145.0,182.0,163.0,152.0,13904.0,0.5611882466903455,0.29659241237619965,26.799213979928414,0.6561498071262144,dark_blob,True,OK,182.0,179.20906713164777,253.5,125
1449,0,257.96613883079374,260.4856214520466,145.0,179.0,163.0,155.0,13388.0,0.5299030279042153,0.23462833157412857,25.89045474357112,0.6359359706141887,dark_blob,True,OK,182.0,179.0931302627341,254.5,125
1450,0,257.9201627351448,260.4032547028964,145.0,179.0,163.0,155.0,13396.0,0.5302196714822878,0.21890674385100023,25.86799158627693,0.6342790611897893,dark_blob,True,OK,182.0,179.08672059319179,254.5,126
1451,0,256.44758180252586,261.28569890929964,145.0,179.0,163.0,155.0,13936.0,0.551593113002177,0.2752328378751955,26.91122149153491,0.6517426174656755,dark_blob,True,OK,182.0,179.0809121505598,254.5,126
1452,0,256.4181550821318,261.3105707385888,145.0,179.0,163.0,155.0,13941.0,0.5517910152384722,0.2753315864937945,26.919714665361216,0.651855769275514,dark_blob,True,OK,182.0,179.08422477995938,254.5,126
1453,0,256.3966837496565,261.2965989320145,145.0,179.0,163.0,155.0,13951.5,0.5522066099346923,0.27537140497821405,27.007827241596196,0.6519415124339187,dark_blob,True,OK,182.0,179.11625451644693,254.5,126
1454,0,257.8740911971962,260.3940444676435,145.0,179.0,163.0,155.0,13410.5,0.5307935879675441,0.23397178736187452,25.968088192631274,0.6362391426361196,dark_blob,True,OK,182.0,179.1129541864139,254.5,126
1455,0,257.84683712332674,260.28492562680657,145.0,179.0,163.0,155.0,13434.5,0.5317435187017613,0.23328968081755497,25.960254832404257,0.6367346654485753,dark_blob,True,OK,181.5,179.02879581151834,254.0,126
1456,0,256.4148066008489,261.2262722373253,145.0,179.0,163.0,155.0,13978.0,0.5532554917870572,0.29688778044064573,26.96006423235356,0.6552343345173546,dark_blob,True,OK,181.44,178.82617451727955,253.5,125
1457,0,257.8860639950295,260.437651444548,145.0,180.0,163.0,154.0,13412.5,0.5343199745040236,0.23492304990168153,25.89050036258158,0.6373023700605995,dark_blob,True,OK,182.0,179.1256038647343,254.5,125
1458,0,257.8900172351796,260.3112747833203,145.0,179.0,163.0,155.0,13441.5,0.5320205818325747,0.2330350801649817,25.840254666473736,0.6370932310285298,dark_blob,True,OK,181.0,178.6818181818182,254.0,125
1459,0,257.8467915830173,260.1997174511116,145.0,179.0,163.0,155.0,13449.0,0.5323174351870176,0.22530262229493625,25.824141669678355,0.6363713879679118,dark_blob,True,OK,181.0,178.93571265156714,253.5,125
1460,0,257.7675507020281,260.2270509868014,145.0,179.0,163.0,155.0,13461.0,0.5327924005541262,0.22698375816100524,25.816264625162503,0.6368692377539817,dark_blob,True,OK,181.0,178.91397849462365,254.0,125
1461,0,257.7652625834139,260.40552206593736,145.0,180.0,163.0,154.0,13437.0,0.5352959923512071,0.2234620011670037,25.841952983725136,0.6365938635067963,dark_blob,True,OK,182.0,179.10663507109004,254.0,125
1462,0,252.17718391365128,260.20391863627987,145.0,181.0,163.0,153.0,15379.5,0.6166847106940936,0.47568818404623914,28.580727504786214,0.7082569840302577,dark_blob,True,OK,182.0,179.15876777251185,254.0,125
1463,0,257.671387505266,260.66444873987064,145.0,181.0,163.0,153.0,13451.0,0.5393560287100525,0.22429902419667772,25.83053909524498,0.637813532026885,dark_blob,True,OK,182.0,179.16037735849056,254.0,125
1464,0,257.5525805774667,260.5027836413238,145.0,180.0,163.0,154.0,13501.5,0.5378655087244044,0.2250890018817195,25.869618430525556,0.6382530939759605,dark_blob,True,OK,182.0,179.16037735849056,254.0,125
1465,0,257.5772167852906,260.4256746737841,145.0,180.0,163.0,154.0,13488.0,0.5373277029718747,0.22208538568640818,25.883565098350026,0.6375492363590654,dark_blob,True,OK,182.0,179.15258215962442,254.0,125
1466,0,257.5573665234356,260.414691065343,145.0,180.0,163.0,154.0,13498.0,0.5377260776033782,0.22267214941656716,25.87385700914393,0.6378728682082324,dark_blob,True,OK,182.0,179.15258215962442,254.0,125
1467,0,257.59942658708087,260.43482989162,145.0,180.0,163.0,154.0,13486.5,0.5372679467771493,0.2219373869980065,25.908121351877206,0.6374501809109505,dark_blob,True,OK,182.0,179.15258215962442,254.0,125
1468,0,257.3793192272309,260.39450475314317,145.0,180.0,163.0,154.0,13587.5,0.5412915305553342,0.22775041773615967,25.93552311435523,0.6404700433911781,dark_blob,True,OK,181.44,178.7826227390181,253.5,125
1469,0,257.6557293983884,260.3914924118839,145.0,180.0,163.0,154.0,13486.0,0.537248028045574,0.22299993033496338,25.868458988035176,0.6376403021668748,dark_blob,True,OK,181.44,178.7826227390181,253.5,125
1470,0,257.47346111315886,260.44002948765205,145.0,180.0,163.0,154.0,13565.0,0.5403951876344515,0.22848048943773266,25.90529787081511,0.6400855348748595,dark_blob,True,OK,181.44,178.930790960452,253.5,125
1471,0,257.7408246656761,260.4361069836553,145.0,180.0,163.0,154.0,13460.0,0.536212254003665,0.2314184101044116,25.806647398843932,0.6381553708797969,dark_blob,True,OK,181.44,178.86158192090394,254.0,125
1472,0,257.76427084881817,260.4279644219811,145.0,180.0,163.0,154.0,13454.0,0.535973229224763,0.231764195281584,25.72582044238832,0.63820740512384,dark_blob,True,OK,181.44,178.930790960452,253.5,125
1473,0,256.3368240466064,261.3754005980676,145.0,179.0,163.0,155.0,13989.5,0.5537106669305363,0.3107733738121985,26.68730369232917,0.6576816530905076,dark_blob,True,OK,182.0,179.1,254.0,125
1474,0,256.34498767901147,261.2606097401283,145.0,179.0,163.0,155.0,14000.5,0.5541460518503859,0.31239257648986346,26.66766634119124,0.6581706761335793,dark_blob,True,OK,181.0,178.61333333333334,254.0,126
