frame,frame_sync,tempo_ms,posicao_mm,posicao_raw_mm,valid,confidence
888,603,2512.5,15.736336162551439,15.735889050387595,True,0.8649158765971389
889,604,2516.6666666666665,15.74879319105691,15.73607494212963,True,0.864901360672931
890,605,2520.8333333333335,15.802475742009133,15.843684581320451,True,0.8656870861110537
891,606,2525.0,15.818020833333334,15.818020833333334,True,0.8654284408366372
892,607,2529.166666666667,15.843684581320451,15.802475742009133,True,0.86413213573642
893,608,2533.333333333333,15.922096967814186,15.9453125,True,0.8659877196056538
894,609,2537.5,15.9453125,15.922096967814186,True,0.8661735007485541
895,610,2541.6666666666665,16.030700231481482,16.030700231481482,True,0.8663527126639943
896,611,2545.8333333333335,16.114583333333332,16.114583333333332,True,0.8668600364158644
897,612,2550.0,16.238141903514343,16.238141903514343,True,0.8670741723061657
898,613,2554.1666666666665,16.313714302434455,16.313714302434455,True,0.8687627722728961
899,614,2558.333333333333,16.453125,16.453125,True,0.868496866885858
900,615,2562.5,16.60035125968992,16.60035125968992,True,0.8681554155345539
901,616,2566.666666666667,16.788764880952378,16.788764880952378,True,0.8709764871920195
902,617,2570.8333333333335,17.007264254385962,17.007264254385962,True,0.8709124297005456
903,618,2575.0,17.287127976190472,17.287127976190472,True,0.8717872317098904
904,619,2579.1666666666665,17.73423793859649,17.73423793859649,True,0.8720556928116638
905,620,2583.3333333333335,18.272786458333332,18.272786458333332,True,0.8687838804129651
906,621,2587.5,18.94785466269841,18.94785466269841,True,0.8548133250487139
907,622,2591.666666666667,20.0078125,20.0078125,True,0.8367634467102176
908,623,2595.833333333333,21.187065972222218,21.187065972222218,True,0.875138312023714
909,624,2600.0,23.641493055555557,23.641493055555557,True,0.586132449130824
910,625,2604.1666666666665,26.242324561403507,26.242324561403507,True,0.6975586840140994
911,626,2608.3333333333335,26.253100198412696,26.299270833333335,True,0.7155726180981882
912,627,2612.5,26.270833333333332,26.253100198412696,True,0.9061828225147895
913,628,2616.6666666666665,26.270833333333332,26.270833333333332,True,0.9074600310994884
914,629,2620.833333333333,26.270833333333332,26.321388888888887,True,0.9073849942595801
915,630,2625.0,26.253100198412696,26.314732142857142,True,0.9052664166910688
916,631,2629.166666666667,26.228147644927535,26.203950711382113,True,0.9065218770577878
917,632,2633.3333333333335,26.226802765376984,26.18405975877193,True,0.9059953637198347
918,633,2637.5,26.226802765376984,26.226802765376984,True,0.9068507805497475
919,634,2641.6666666666665,26.226802765376984,26.228147644927535,True,0.907662439310385
920,635,2645.8333333333335,26.228147644927535,26.196034787735847,True,0.905239680348395
921,636,2650.0,26.228147644927535,26.25390625,True,0.9059765907178975
922,637,2654.166666666667,26.228147644927535,26.341619318181817,True,0.9096986180578096
923,638,2658.333333333333,26.21807359307359,26.2734375,True,0.9098579870184212
924,639,2662.5,26.21807359307359,26.217633928571427,True,0.9080564262530441
925,640,2666.6666666666665,26.217844202898547,26.21807359307359,True,0.908892159035514
926,641,2670.8333333333335,26.217844202898547,26.111979166666664,True,0.9072138919355673
927,642,2675.0,26.217844202898547,26.14244649362477,True,0.9087843271569259
928,643,2679.1666666666665,26.217991394927534,26.217844202898547,True,0.9053234696148239
929,644,2683.333333333333,26.217844202898547,26.2265625,True,0.905623808045365
930,645,2687.5,26.217844202898547,26.28868371212121,True,0.9065848073560979
931,646,2691.666666666667,26.217844202898547,26.217991394927534,True,0.9062011166436202
932,647,2695.8333333333335,26.211588541666664,26.193550084175083,True,0.9054573597466536
933,648,2700.0,26.210518870103474,26.210518870103474,True,0.9052079521766497
934,649,2704.1666666666665,26.193550084175083,26.211588541666664,True,0.9050606459004272
935,650,2708.3333333333335,26.193550084175083,26.125656906906904,True,0.9051943127965006
936,651,2712.5,26.209895833333334,26.156447285353533,True,0.9052903625453553
937,652,2716.666666666667,26.18408203125,26.18408203125,True,0.9000785268171344
938,653,2720.833333333333,26.156447285353533,26.23006465517241,True,0.8928029748938852
939,654,2725.0,26.156447285353533,26.209895833333334,True,0.8664730675439102
940,655,2729.1666666666665,23.30859375,23.30859375,True,0.8950078721440002
941,656,2733.3333333333335,22.479166666666664,22.479166666666664,True,0.8906389544148537
942,657,2737.5,21.306361607142858,21.306361607142858,True,0.8841182212664597
943,658,2741.6666666666665,20.05295138888889,20.05295138888889,True,0.8366170122899921
944,659,2745.833333333333,18.828559027777775,18.828559027777775,True,0.8602544033293635
945,660,2750.0,17.560639880952383,17.560639880952383,True,0.869362515849603
946,661,2754.166666666667,17.25376882329424,17.25376882329424,True,0.8750657022261549
947,662,2758.3333333333335,17.096985519573252,17.096985519573252,True,0.8751723248226609
948,663,2762.5,17.096985519573252,17.037109375,True,0.8752642182195575
949,664,2766.6666666666665,17.096985519573252,16.808644658521303,True,0.8648499589669388
950,665,2770.8333333333335,17.096985519573252,16.785572916666666,True,0.5857085211038839
951,666,2775.0,17.1156994047619,17.1156994047619,True,0.5738036917912068
952,667,2779.166666666667,17.832682291666664,17.832682291666664,True,0.578166387461905
953,668,2783.333333333333,18.255859375,18.255859375,True,0.5827353908144326
954,669,2787.5,18.724826388888886,18.724826388888886,True,0.5925920672052393
955,670,2791.6666666666665,18.806985294117645,18.922827743902438,True,0.6018016060186389
956,671,2795.8333333333335,18.806985294117645,19.026041666666664,True,0.6031048572485834
957,672,2800.0,18.806985294117645,19.037990196078432,True,0.6048715753604775
958,673,2804.1666666666665,18.806985294117645,18.806985294117645,True,0.6043494117003458
959,674,2808.333333333333,18.484375,18.465240036231883,True,0.6105565673135543
960,675,2812.5,18.484375,18.349351986434108,True,0.6262787682485166
961,676,2816.666666666667,18.465240036231883,18.416666666666664,True,0.6340318950354852
962,677,2820.8333333333335,18.416666666666664,18.484375,True,0.653223846463687
963,678,2825.0,18.349351986434108,18.484375,True,0.8476228316682648
964,679,2829.1666666666665,18.34796262254902,18.34796262254902,True,0.8457503034989527
965,680,2833.3333333333335,18.192648809523806,18.192648809523806,True,0.8484453665814855
966,681,2837.5,17.942048836580085,17.942048836580085,True,0.8508744670947372
967,682,2841.666666666667,17.705729166666664,17.705729166666664,True,0.8690392557135299
968,683,2845.833333333333,17.340480324074072,17.340480324074072,True,0.8724243442460211
969,684,2850.0,16.97141617063492,16.97141617063492,True,0.8753542305935678
970,685,2854.1666666666665,16.477306547619047,16.477306547619047,True,0.875641605112394
971,686,2858.3333333333335,16.217435515873014,16.193576388888886,True,0.8784719385774331
972,687,2862.5,16.217435515873014,16.038351112225193,True,0.876994410584411
973,688,2866.6666666666665,16.217435515873014,16.079729015700483,True,0.8784513589384352
974,689,2870.833333333333,16.217435515873014,16.217435515873014,True,0.8789486368683735
975,690,2875.0,16.392284226190476,16.426041666666666,True,0.8786913310451948
976,691,2879.166666666667,16.392284226190476,16.581616950757574,True,0.8784591222011333
977,692,2883.3333333333335,16.392284226190476,16.555875365497077,True,0.8770413268913574
978,693,2887.5,16.392284226190476,16.392284226190476,True,0.8705330190734524
979,694,2891.6666666666665,16.284352022058822,16.222370631720427,True,0.8679966328810538
980,695,2895.8333333333335,16.222370631720427,16.191200657894736,True,0.8682260303734503
981,696,2900.0,16.191200657894736,16.284352022058822,True,0.8724776646648764
982,697,2904.166666666667,16.176160300925925,16.176160300925925,True,0.8716566551237891
983,698,2908.333333333333,15.942009654471542,15.942009654471542,True,0.8727151450826318
984,699,2912.5,15.697807247899158,15.697807247899158,True,0.874300169549532
985,700,2916.6666666666665,15.676110692771084,15.626102386342199,True,0.8713430701890383
986,701,2920.8333333333335,15.665364583333332,15.665364583333332,True,0.8732002708277866
987,702,2925.0,15.626102386342199,15.676110692771084,True,0.8725111297881578
988,703,2929.1666666666665,15.622702205882353,15.622702205882353,True,0.8714444639416682
989,704,2933.333333333333,15.580495957711442,15.571562794320075,True,0.8716917108878419
990,705,2937.5,15.579115316901408,15.578051349434782,True,0.872218733808789
991,706,2941.666666666667,15.579115316901408,15.580495957711442,True,0.8720777927433423
992,707,2945.8333333333335,15.579115316901408,15.573680294486214,True,0.8727171827812069
993,708,2950.0,15.580495957711442,15.579115316901408,True,0.8728068962398974
994,709,2954.1666666666665,15.580495957711442,15.58488016917293,True,0.8729112765522679
995,710,2958.3333333333335,15.579115316901408,15.587791982323232,True,0.8723391641122382
996,711,2962.5,15.579115316901408,15.587791982323232,True,0.8723347065646709
997,712,2966.666666666667,15.578474813432836,15.574152220194646,True,0.872094731357337
998,713,2970.833333333333,15.578474813432836,15.578474813432836,True,0.8720665584122848
999,714,2975.0,15.57436755952381,15.578474813432836,True,0.8723028631180415
1000,715,2979.1666666666665,15.57436755952381,15.574134442446043,True,0.8726631223559005
1001,716,2983.3333333333335,15.57436755952381,15.57436755952381,True,0.8727074103562128
1002,717,2987.5,15.57436755952381,15.57436755952381,True,0.8725279190728578
1003,718,2991.6666666666665,15.57436755952381,15.57436755952381,True,0.872766859573397
1004,719,2995.833333333333,15.57436755952381,15.573657998783455,True,0.8726891905506843
1005,720,3000.0,15.57436755952381,15.572395833333333,True,0.8725651032457421
1006,721,3004.166666666667,15.57436755952381,15.579687499999999,True,0.8719650487441423
1007,722,3008.3333333333335,15.579687499999999,15.579687499999999,True,0.8720505121412664
1008,723,3012.5,15.579687499999999,15.572916666666666,True,0.8725381515647246
1009,724,3016.6666666666665,15.581493055555555,15.582995388040711,True,0.87275078041061
1010,725,3020.8333333333335,15.581493055555555,15.583607456140351,True,0.8721011181185669
1011,726,3025.0,15.581493055555555,15.583607456140351,True,0.8723709477463637
1012,727,3029.166666666667,15.581493055555555,15.581493055555555,True,0.8726316888462772
1013,728,3033.333333333333,15.581493055555555,15.581493055555555,True,0.8727418157213126
1014,729,3037.5,15.581493055555555,15.581493055555555,True,0.8725206447156463
1015,730,3041.6666666666665,15.581493055555555,15.579511634199134,True,0.8724854395070119
1016,731,3045.8333333333335,15.581380208333332,15.581728025114154,True,0.8723792318700577
1017,732,3050.0,15.581380208333332,15.581380208333332,True,0.8725660613609717
1018,733,3054.1666666666665,15.57986111111111,15.581380208333332,True,0.8724399287295391
1019,734,3058.333333333333,15.57986111111111,15.579344672995779,True,0.8721395769716466
1020,735,3062.5,15.57986111111111,15.57986111111111,True,0.8724030250073402
1021,736,3066.666666666667,15.57986111111111,15.57986111111111,True,0.8721197003245991
1022,737,3070.8333333333335,15.579511634199134,15.57986111111111,True,0.872079912307806
1023,738,3075.0,15.579511634199134,15.579511634199134,True,0.8727327963622731
1024,739,3079.1666666666665,15.579152960526315,15.579152960526315,True,0.8727871231785825
1025,740,3083.3333333333335,15.578784722222222,15.578784722222222,True,0.8728863101643386
1026,741,3087.5,15.578784722222222,15.578784722222222,True,0.8727778952496387
1027,742,3091.666666666667,15.578406531531531,15.578406531531531,True,0.8728738663190554
1028,743,3095.833333333333,15.578406531531531,15.576773470464135,True,0.8728733450953213
1029,744,3100.0,15.578406531531531,15.576773470464135,True,0.8727141725971469
1030,745,3104.1666666666665,15.578406531531531,15.577491554054054,True,0.8726652746531802
1031,746,3108.3333333333335,15.579294987922705,15.57958865571776,True,0.8727761253046776
1032,747,3112.5,15.579388786764705,15.579294987922705,True,0.8728143290700456
1033,748,3116.6666666666665,15.579388786764705,15.57958865571776,True,0.8725991265156222
1034,749,3120.833333333333,15.579388786764705,15.581151463963963,True,0.8722523558300126
1035,750,3125.0,15.579388786764705,15.579388786764705,True,0.8727753188917331
1036,751,3129.166666666667,15.579388786764705,15.579388786764705,True,0.8724993887076458
1037,752,3133.3333333333335,15.579388786764705,15.579388786764705,True,0.8726082937832762
1038,753,3137.5,15.579388786764705,15.579388786764705,True,0.8723955775363423
1039,754,3141.6666666666665,15.579185956790122,15.579185956790122,True,0.8722977583388644
1040,755,3145.8333333333335,15.578993055555555,15.578993055555555,True,0.8724630192688712
1041,756,3150.0,15.578993055555555,15.578993055555555,True,0.8728083676498506
1042,757,3154.166666666667,15.578993055555555,15.578993055555555,True,0.8727337031206972
1043,758,3158.333333333333,15.578993055555555,15.578993055555555,True,0.8727969430596576
1044,759,3162.5,15.578993055555555,15.578993055555555,True,0.8727631681486037
1045,760,3166.6666666666665,15.581022593896714,15.581022593896714,True,0.8727883623816478
1046,761,3170.8333333333335,15.581022593896714,15.581022593896714,True,0.8728448796619378
1047,762,3175.0,15.581022593896714,15.581022593896714,True,0.8728238371050215
1048,763,3179.1666666666665,15.581022593896714,15.581022593896714,True,0.8728004921099101
1049,764,3183.333333333333,15.580654761904762,15.580654761904762,True,0.8727437613052362
1050,765,3187.5,15.580654761904762,15.580654761904762,True,0.8725369622022383
1051,766,3191.666666666667,15.580654761904762,15.580654761904762,True,0.8725740017115624
1052,767,3195.8333333333335,15.580654761904762,15.580654761904762,True,0.8725186739823154
1053,768,3200.0,15.580654761904762,15.580654761904762,True,0.8725162203611978
1054,769,3204.1666666666665,15.578632305194803,15.578632305194803,True,0.8725662430188599
1055,770,3208.3333333333335,15.578632305194803,15.578632305194803,True,0.8726406326489078
1056,771,3212.5,15.577752976190476,15.576351147342994,True,0.8725325768918744
1057,772,3216.666666666667,15.577752976190476,15.577752976190476,True,0.8725612534255462
1058,773,3220.833333333333,15.577752976190476,15.577752976190476,True,0.8725312700499921
1059,774,3225.0,15.577752976190476,15.577752976190476,True,0.8725253390357643
1060,775,3229.1666666666665,15.577752976190476,15.577752976190476,True,0.8725324575104101
1061,776,3233.3333333333335,15.577403363453815,15.577403363453815,True,0.8727198244370206
1062,777,3237.5,15.577403363453815,15.577045223577235,True,0.8725831167564777
1063,778,3241.6666666666665,15.577045223577235,15.577403363453815,True,0.8725057630011405
1064,779,3245.833333333333,15.5765625,15.5765625,True,0.8725495136413568
1065,780,3250.0,15.5765625,15.5765625,True,0.8725557125547256
1066,781,3254.166666666667,15.576302083333333,15.575842335390947,True,0.872559660501997
1067,782,3258.3333333333335,15.576302083333333,15.575842335390947,True,0.8724993911595524
1068,783,3262.5,15.575916402953586,15.575455729166665,True,0.8725170633719836
1069,784,3266.6666666666665,15.575916402953586,15.576302083333333,True,0.8725085946820217
1070,785,3270.8333333333335,15.575916402953586,15.576793097964376,True,0.8725560693551959
1071,786,3275.0,15.575916402953586,15.575916402953586,True,0.8724589113538541
1072,787,3279.166666666667,15.576302083333333,15.576793097964376,True,0.8724572156174835
1073,788,3283.333333333333,15.576793097964376,15.575916402953586,True,0.8725354600452635
1074,789,3287.5,15.576793097964376,15.575916402953586,True,0.8725516742513615
1075,790,3291.6666666666665,15.576793097964376,15.576793097964376,True,0.8721905924280402
1076,791,3295.8333333333335,15.577243890977444,15.577464241293532,True,0.8725553459981936
1077,792,3300.0,15.577243890977444,15.577464241293532,True,0.8725428407217797
1078,793,3304.1666666666665,15.577243890977444,15.577243890977444,True,0.8726468262458833
1079,794,3308.333333333333,15.577464241293532,15.577243890977444,True,0.8726362902900513
1080,795,3312.5,15.577464241293532,15.577243890977444,True,0.8725880448018593
1081,796,3316.666666666667,15.577464241293532,15.577464241293532,True,0.8725616298648466
1082,797,3320.8333333333335,15.577464241293532,15.577464241293532,True,0.8725955646135672
1083,798,3325.0,15.577464241293532,15.577464241293532,True,0.8725983837162026
1084,799,3329.1666666666665,15.577464241293532,15.577464241293532,True,0.8725934970971574
1085,800,3333.3333333333335,15.577464241293532,15.577464241293532,True,0.87259600345057
1086,801,3337.5,15.577464241293532,15.577464241293532,True,0.8722771160178386
1087,802,3341.666666666667,15.577464241293532,15.57511498917749,True,0.8725184784064413
1088,803,3345.833333333333,15.577464241293532,15.576453669154228,True,0.8726188584012486
1089,804,3350.0,15.57842781007752,15.57842781007752,True,0.8726173953634115
1090,805,3354.1666666666665,15.57842781007752,15.57842781007752,True,0.8725548165062029
1091,806,3358.3333333333335,15.57842781007752,15.579469086021504,True,0.872628405526861
1092,807,3362.5,15.579469086021504,15.580439814814815,True,0.8725858324716624
1093,808,3366.6666666666665,15.580439814814815,15.577045223577235,True,0.8722609261718794
1094,809,3370.833333333333,15.593006891835014,15.6071969155225,True,0.8722502692797177
1095,810,3375.0,15.6071969155225,15.593006891835014,True,0.8716353451081931
1096,811,3379.166666666667,15.609720249368687,15.609720249368687,True,0.8734600213518274
1097,812,3383.3333333333335,15.619335266323024,15.619335266323024,True,0.8725801823292638
1098,813,3387.5,15.626290352852854,15.626290352852854,True,0.8725008178940147
1099,814,3391.6666666666665,15.635278631602914,15.635278631602914,True,0.8723482554707945
1100,815,3395.8333333333335,15.640523017804039,15.640523017804039,True,0.8723735567485642
1101,816,3400.0,15.641151054720133,15.641151054720133,True,0.8724461546218351
1102,817,3404.166666666667,15.648006735588972,15.648006735588972,True,0.8725580830780887
1103,818,3408.333333333333,15.652079417293233,15.652079417293233,True,0.8725140867491035
1104,819,3412.5,15.752563166929065,15.752563166929065,True,0.8728089956724007
1105,820,3416.6666666666665,15.786762152777778,15.786762152777778,True,0.8741355592553015
1106,821,3420.8333333333335,15.8453125,15.8453125,True,0.874424597180651
1107,822,3425.0,15.913111213235293,15.913111213235293,True,0.875324771769201
1108,823,3429.1666666666665,16.000325520833332,16.000325520833332,True,0.8767042350395062
1109,824,3433.333333333333,16.138637609649123,16.138637609649123,True,0.8773554729562107
1110,825,3437.5,16.317708333333332,16.317708333333332,True,0.8792254497830637
1111,826,3441.666666666667,16.520833333333332,16.520833333333332,True,0.8804776993939686
1112,827,3445.8333333333335,16.740885416666664,16.740885416666664,True,0.8813959889347432
1113,828,3450.0,17.08841706539075,17.08841706539075,True,0.8804817627722056
1114,829,3454.1666666666665,17.483258928571427,17.483258928571427,True,0.8786142705196317
1115,830,3458.3333333333335,17.953993055555554,17.953993055555554,True,0.8759564396248929
1116,831,3462.5,18.597222222222218,18.597222222222218,True,0.8670274597740961
1117,832,3466.666666666667,19.44921875,19.44921875,True,0.8524885927798654
1118,833,3470.833333333333,20.56640625,20.56640625,True,0.8793107206657828
1119,834,3475.0,22.21595052083333,22.21595052083333,True,0.655730824893531
1120,835,3479.1666666666665,26.154224537037035,26.154224537037035,True,0.7627969154159878
1121,836,3483.3333333333335,26.290838068181817,26.291579861111106,True,0.9097272621844651
1122,837,3487.5,26.291579861111106,26.473190011820332,True,0.9101803931325146
1123,838,3491.6666666666665,26.3497563844086,26.394500612745095,True,0.9092073885728736
1124,839,3495.833333333333,26.3497563844086,26.290838068181817,True,0.9080315755045377
1125,840,3500.0,26.3497563844086,26.3497563844086,True,0.9077525385586777
1126,841,3504.166666666667,26.290838068181817,26.41515899122807,True,0.9102403592270073
1127,842,3508.3333333333335,26.290838068181817,26.220052083333332,True,0.9099588489278899
1128,843,3512.5,26.326224662162158,26.18700396825397,True,0.908084474787677
1129,844,3516.6666666666665,26.326224662162158,26.18092194264069,True,0.908486672625671
1130,845,3520.8333333333335,26.326224662162158,26.326224662162158,True,0.9078669465755117
1131,846,3525.0,26.326224662162158,26.33101851851852,True,0.9077466426376543
1132,847,3529.166666666667,26.326224662162158,26.36566947181171,True,0.9089844054337276
1133,848,3533.333333333333,26.326224662162158,26.33486965388007,True,0.9094164249984557
1134,849,3537.5,26.29604388297872,26.29604388297872,True,0.9092971987552926
1135,850,3541.6666666666665,26.284625771604937,26.269294507575758,True,0.9087570707717462
1136,851,3545.8333333333335,26.269294507575758,26.21440972222222,True,0.9082647868224741
1137,852,3550.0,26.269294507575758,26.252697172619044,True,0.9094498995796035
1138,853,3554.1666666666665,26.269294507575758,26.284625771604937,True,0.9079191225745801
1139,854,3558.333333333333,26.27632721125731,26.268229166666664,True,0.9084258470569168
1140,855,3562.5,26.279146360579112,26.316778273809522,True,0.9079963249359145
1141,856,3566.666666666667,26.279146360579112,26.27632721125731,True,0.9079211318845949
1142,857,3570.8333333333335,26.27632721125731,26.291917945906434,True,0.9091417915746621
1143,858,3575.0,26.27632721125731,26.279146360579112,True,0.9088627647874358
1144,859,3579.1666666666665,26.26957947530864,26.26957947530864,True,0.9096701386599916
1145,860,3583.3333333333335,26.26318884408602,26.262369791666664,True,0.9097398973118102
1146,861,3587.5,26.26318884408602,26.26318884408602,True,0.9098377799568146
1147,862,3591.666666666667,26.262369791666664,26.26318884408602,True,0.9081842829464003
1148,863,3595.833333333333,26.235286458333334,26.235286458333334,True,0.9029608275422619
1149,864,3600.0,26.185633680555554,26.18375289351852,True,0.8969273476632728
1150,865,3604.1666666666665,26.18375289351852,26.185633680555554,True,0.875977209236963
1151,866,3608.3333333333335,23.393229166666664,23.393229166666664,True,0.9000228616562375
1152,867,3612.5,22.49657738095238,22.49657738095238,True,0.8944418904975238
1153,868,3616.6666666666665,21.463541666666664,21.463541666666664,True,0.887769710397168
1154,869,3620.833333333333,20.25607638888889,20.25607638888889,True,0.8408804768147353
1155,870,3625.0,18.939713541666666,18.939713541666666,True,0.8620553844232175
1156,871,3629.166666666667,17.525173611111114,17.525173611111114,True,0.8660248943874488
1157,872,3633.3333333333335,17.471464450404667,17.101879900213827,True,0.8701467117446359
1158,873,3637.5,17.372395833333332,17.188979166666666,True,0.8713099859309441
1159,874,3641.6666666666665,17.35510771780303,17.372395833333332,True,0.8780208797129204
1160,875,3645.8333333333335,17.26290752375594,17.471464450404667,True,0.8793735909651874
1161,876,3650.0,17.26290752375594,17.35510771780303,True,0.8780087455285525
1162,877,3654.166666666667,17.35510771780303,17.26290752375594,True,0.8675089997953614
1163,878,3658.333333333333,17.35510771780303,17.114210580065357,True,0.8447532877033966
1164,879,3662.5,17.35510771780303,17.205729166666664,True,0.8474498014212218
1165,880,3666.6666666666665,17.807291666666664,17.807291666666664,True,0.8474249756256752
1166,881,3670.8333333333335,18.229340277777776,18.229340277777776,True,0.849274465035645
1167,882,3675.0,18.480289152298848,18.480289152298848,True,0.8569703017702024
1168,883,3679.1666666666665,18.480289152298848,18.70370293003565,True,0.8558380936930198
1169,884,3683.333333333333,18.480289152298848,18.684253710045663,True,0.8543320810948869
1170,885,3687.5,18.480289152298848,18.542869144955652,True,0.8550013243065571
1171,886,3691.666666666667,18.16614583333333,18.16614583333333,True,0.854693753210352
1172,887,3695.8333333333335,17.680013020833332,17.680013020833332,True,0.85522773150076
1173,888,3700.0,17.0751953125,17.0751953125,True,0.8547467562046158
1174,889,3704.1666666666665,16.594184027777775,16.594184027777775,True,0.8539908866085683
1175,890,3708.3333333333335,16.318675595238094,16.318675595238094,True,0.8539896178031539
1176,891,3712.5,16.073958333333334,16.073958333333334,True,0.856662394226984
1177,892,3716.666666666667,16.073958333333334,15.851109601449274,True,0.8591898663009645
1178,893,3720.833333333333,16.073958333333334,15.803956505847951,True,0.8572957185349684
1179,894,3725.0,16.073958333333334,15.882440476190476,True,0.8520757237475978
1180,895,3729.1666666666665,16.09813988095238,16.09813988095238,True,0.8701591361579025
1181,896,3733.3333333333335,16.250407881526105,16.302153716216214,True,0.8695038133658882
1182,897,3737.5,16.250407881526105,16.328993055555554,True,0.8678486609208587
1183,898,3741.6666666666665,16.250407881526105,16.27593811437722,True,0.8660481277932545
1184,899,3745.833333333333,16.250407881526105,16.250407881526105,True,0.8663467300264128
1185,900,3750.0,16.181265599928686,16.181265599928686,True,0.8672350305088117
1186,901,3754.166666666667,16.062163978494624,16.062163978494624,True,0.866409684157769
1187,902,3758.3333333333335,15.889322916666666,15.889322916666666,True,0.8667287293849469
1188,903,3762.5,15.876780245983936,15.821180555555554,True,0.8666028915515822
1189,904,3766.6666666666665,15.87298768939394,15.826214975319395,True,0.8656269378170519
1190,905,3770.8333333333335,15.86407039141414,15.86407039141414,True,0.866627775524468
1191,906,3775.0,15.86407039141414,15.876780245983936,True,0.8677587428832565
1192,907,3779.166666666667,15.865241432362241,15.87298768939394,True,0.8677726706120984
1193,908,3783.333333333333,15.867547990266763,15.861600378787877,True,0.8676877237712494
1194,909,3787.5,15.867547990266763,15.865241432362241,True,0.8672389279788609
1195,910,3791.6666666666665,15.865241432362241,15.867547990266763,True,0.8670244574287106
1196,911,3795.8333333333335,15.864679496724241,15.867594270740675,True,0.8672491588583291
1197,912,3800.0,15.864679496724241,15.864679496724241,True,0.8675903501069131
1198,913,3804.1666666666665,15.862985321969697,15.860268263609354,True,0.8676947119460768
1199,914,3808.333333333333,15.862985321969697,15.858871527777776,True,0.8677531886696266
1200,915,3812.5,15.862985321969697,15.862985321969697,True,0.8681025054860342
1201,916,3816.666666666667,15.862985321969697,15.862985321969697,True,0.868145360243291
1202,917,3820.8333333333335,15.862985321969697,15.863547585227272,True,0.8681433373118654
1203,918,3825.0,15.862985321969697,15.86442573445208,True,0.8679275268040448
1204,919,3829.1666666666665,15.862985321969697,15.863754734848484,True,0.867568515255277
1205,920,3833.3333333333335,15.858529139046716,15.858529139046716,True,0.8675882309463262
1206,921,3837.5,15.858427435045497,15.858427435045497,True,0.8676263866608992
1207,922,3841.666666666667,15.858427435045497,15.858427435045497,True,0.8678291624042161
1208,923,3845.833333333333,15.858427435045497,15.858323365834949,True,0.8679241088577858
1209,924,3850.0,15.858323365834949,15.858323365834949,True,0.8680524838255668
1210,925,3854.1666666666665,15.858323365834949,15.858427435045497,True,0.8678830704892909
1211,926,3858.3333333333335,15.857530503452779,15.85748582967966,True,0.8679880728618888
1212,927,3862.5,15.857530503452779,15.85748582967966,True,0.867707347590127
1213,928,3866.6666666666665,15.85748582967966,15.856148123896691,True,0.8675459028090415
1214,929,3870.833333333333,15.85748582967966,15.857530503452779,True,0.8680737230940324
1215,930,3875.0,15.857530503452779,15.857530503452779,True,0.8677492760677535
1216,931,3879.166666666667,15.857530503452779,15.85608446382429,True,0.8677853445183306
1217,932,3883.3333333333335,15.858756065557534,15.858871845881293,True,0.867685630473811
1218,933,3887.5,15.858756065557534,15.858756065557534,True,0.8678052518078804
1219,934,3891.6666666666665,15.858756065557534,15.858756065557534,True,0.8677821517001428
1220,935,3895.8333333333335,15.858756065557534,15.858756065557534,True,0.8680128403299642
1221,936,3900.0,15.858756065557534,15.858756065557534,True,0.8680032438770194
1222,937,3904.166666666667,15.858756065557534,15.858871845881293,True,0.8676902167967999
1223,938,3908.333333333333,15.858756065557534,15.856362336601306,True,0.8676296150046126
1224,939,3912.5,15.858756065557534,15.85684708666075,True,0.8678440794390686
1225,940,3916.6666666666665,15.858871845881293,15.860933554292929,True,0.8677199822399522
1226,941,3920.8333333333335,15.8607271264474,15.858249964142281,True,0.8678372189290332
1227,942,3925.0,15.8607271264474,15.8607271264474,True,0.867845260377483
1228,943,3929.1666666666665,15.8607271264474,15.8607271264474,True,0.8675394441289536
1229,944,3933.333333333333,15.860677083333332,15.8607271264474,True,0.867911272569397
1230,945,3937.5,15.860677083333332,15.860677083333332,True,0.8678333107798342
1231,946,3941.666666666667,15.860677083333332,15.860677083333332,True,0.8678372685507987
1232,947,3945.8333333333335,15.859414260244613,15.859369268601103,True,0.8677164709765282
1233,948,3950.0,15.859414260244613,15.859414260244613,True,0.8677479881746063
1234,949,3954.1666666666665,15.859414260244613,15.859414260244613,True,0.8676953183350421
1235,950,3958.3333333333335,15.859369268601103,15.859414260244613,True,0.8677914155801564
1236,951,3962.5,15.859414260244613,15.857104610129829,True,0.8676980589478083
1237,952,3966.666666666667,15.859414260244613,15.857875802586362,True,0.8676132134193564
1238,953,3970.833333333333,15.859414260244613,15.857668324283392,True,0.8671907516575748
1239,954,3975.0,15.860231633771928,15.86033120485036,True,0.8674378036234898
1240,955,3979.1666666666665,15.86032443576389,15.860231633771928,True,0.8674380028144462
1241,956,3983.3333333333335,15.86032443576389,15.86032443576389,True,0.867682273814124
1242,957,3987.5,15.86032443576389,15.860428923932613,True,0.8677637621067048
1243,958,3991.6666666666665,15.86032443576389,15.86032443576389,True,0.8677380540513934
1244,959,3995.833333333333,15.86032443576389,15.860428923932613,True,0.8676745788124881
1245,960,4000.0,15.860428923932613,15.860231633771928,True,0.8672738280208685
1246,961,4004.1666666666665,15.860428923932613,15.86032443576389,True,0.8674076293479634
