T_US,HALL_INF_MV,HALL_SUP_MV,PWM,SYNC_PULSE
3991047258,1487,1696,0,0
3991049258,1489,1688,0,0
3991051258,1495,1697,0,0
3991053258,1487,1692,0,0
3991055258,1489,1688,0,0
3991057258,1488,1689,0,0
3991059258,1489,1687,0,0
3991061258,1491,1685,0,0
3991063258,1494,1692,0,0
3991065258,1495,1691,0,0
3991067258,1499,1684,0,0
3991069258,1488,1691,0,0
3991071258,1490,1693,0,0
3991073258,1488,1691,0,0
3991075258,1489,1696,0,0
3991077258,1499,1697,0,0
3991079258,1491,1694,0,0
3991081258,1497,1693,0,0
3991083258,1487,1694,0,0
3991085258,1496,1691,0,0
3991087258,1494,1693,0,0
3991089258,1488,1692,0,0
3991091258,1499,1692,0,0
3991093258,1488,1692,0,0
3991095258,1492,1691,0,0
3991097258,1492,1681,0,0
3991099258,1498,1693,0,0
3991101258,1494,1687,0,0
3991103258,1492,1693,0,0
3991105258,1488,1692,0,0
3991107258,1494,1692,0,0
3991109258,1496,1693,0,0
3991111258,1501,1690,0,0
3991113258,1496,1692,0,0
3991115258,1496,1697,0,0
3991117258,1498,1697,0,0
3991119258,1487,1693,0,0
3991121258,1487,1692,0,0
3991123258,1492,1692,0,0
3991125258,1500,1685,0,0
3991127258,1489,1680,0,0
3991129258,1495,1689,0,0
3991131258,1495,1691,0,0
3991133258,1495,1689,0,0
3991135258,1496,1690,0,0
3991137258,1496,1700,0,0
3991139258,1495,1693,0,0
3991141258,1492,1692,0,0
3991143258,1489,1695,0,0
3991145258,1491,1692,0,0
3991147258,1487,1686,0,0
3991149258,1492,1692,0,0
3991151258,1495,1683,0,0
3991153258,1492,1692,0,0
3991155258,1487,1692,0,0
3991157258,1491,1690,0,0
3991159258,1491,1688,0,0
3991161258,1496,1695,0,0
3991163258,1492,1692,0,0
3991165258,1495,1693,0,0
3991167258,1496,1693,0,0
3991169258,1488,1694,0,0
3991171258,1489,1691,0,0
3991173258,1492,1695,0,0
3991175258,1488,1692,0,0
3991177258,1494,1693,0,0
3991179258,1496,1691,0,0
3991181258,1492,1693,0,0
3991183258,1491,1691,0,0
3991185258,1494,1690,0,0
3991187258,1497,1691,0,0
3991189258,1491,1696,0,0
3991191258,1492,1692,0,0
3991193258,1494,1692,0,0
3991195258,1497,1693,0,0
3991197258,1496,1688,0,0
3991199258,1494,1691,0,0
3991201258,1491,1692,0,0
3991203258,1492,1690,0,0
3991205258,1492,1689,0,0
3991207258,1491,1693,0,0
