frame,time_video_s,time_real_s,x_center_px,y_center_px,radius_px,x_left_px,y_top_px,x_right_px,y_bottom_px,confidence,valid,method,roi_x_px,roi_y_px,roi_w_px,roi_h_px,video_fps,time_scale
510,30.14189957512553,30.14189957512553,524.0,287.0,80.0,444.0,207.0,604.0,367.0,0.6700331447183829,True,hough,157,44,472,359,16.919968787264995,1.0
511,30.201001338998324,30.201001338998324,519.0,297.0,80.0,439.0,217.0,599.0,377.0,0.6587759032131457,True,hough,157,44,472,359,16.919968787264995,1.0
512,30.26010310287112,30.26010310287112,502.0,265.0,68.0,434.0,197.0,570.0,333.0,0.7808503692781708,True,hough,157,44,472,359,16.919968787264995,1.0
513,30.319204866743917,30.319204866743917,496.0,255.0,63.0,433.0,192.0,559.0,318.0,0.825793598504565,True,hough,157,44,472,359,16.919968787264995,1.0
514,30.378306630616713,30.378306630616713,503.0,261.0,67.0,436.0,194.0,570.0,328.0,0.7893289642923607,True,hough,157,44,472,359,16.919968787264995,1.0
515,30.437408394489506,30.437408394489506,503.0,257.0,66.0,437.0,191.0,569.0,323.0,0.798352781589619,True,hough,157,44,472,359,16.919968787264995,1.0
516,30.4965101583623,30.4965101583623,496.0,256.0,67.0,429.0,189.0,563.0,323.0,0.7882118202130988,True,hough,157,44,472,359,16.919968787264995,1.0
517,30.555611922235098,30.555611922235098,498.0,258.0,68.0,430.0,190.0,566.0,326.0,0.7787811706921524,True,hough,157,44,472,359,16.919968787264995,1.0
518,30.61471368610789,30.61471368610789,500.0,257.0,68.0,432.0,189.0,568.0,325.0,0.7785512296981747,True,hough,157,44,472,359,16.919968787264995,1.0
519,30.673815449980687,30.673815449980687,500.0,257.0,68.0,432.0,189.0,568.0,325.0,0.7783705617743348,True,hough,157,44,472,359,16.919968787264995,1.0
520,30.732917213853483,30.732917213853483,500.0,250.0,60.0,440.0,190.0,560.0,310.0,0.8496176957567811,True,hough,157,44,472,359,16.919968787264995,1.0
521,30.792018977726276,30.792018977726276,500.0,259.0,67.0,433.0,192.0,567.0,326.0,0.7861145626360113,True,hough,157,44,472,359,16.919968787264995,1.0
522,30.851120741599072,30.851120741599072,501.0,261.0,66.0,435.0,195.0,567.0,327.0,0.7947303569743402,True,hough,157,44,472,359,16.919968787264995,1.0
523,30.910222505471868,30.910222505471868,501.0,261.0,64.0,437.0,197.0,565.0,325.0,0.8124892366465939,True,hough,157,44,472,359,16.919968787264995,1.0
524,30.969324269344664,30.969324269344664,502.0,289.0,79.0,423.0,210.0,581.0,368.0,0.6523889468806074,True,hough,157,44,472,359,16.919968787264995,1.0
525,31.028426033217457,31.028426033217457,503.0,265.0,58.0,445.0,207.0,561.0,323.0,0.8624475397558231,True,hough,157,44,472,359,16.919968787264995,1.0
526,31.087527797090253,31.087527797090253,501.0,288.0,79.0,422.0,209.0,580.0,367.0,0.6545059444177332,True,hough,157,44,472,359,16.919968787264995,1.0
527,31.14662956096305,31.14662956096305,503.0,288.0,76.0,427.0,212.0,579.0,364.0,0.687987081065262,True,hough,157,44,472,359,16.919968787264995,1.0
528,31.205731324835842,31.205731324835842,503.0,293.0,79.0,424.0,214.0,582.0,372.0,0.6528588810871141,True,hough,157,44,472,359,16.919968787264995,1.0
529,31.264833088708638,31.264833088708638,502.0,293.0,80.0,422.0,213.0,582.0,373.0,0.6424037154754441,True,hough,157,44,472,359,16.919968787264995,1.0
530,31.323934852581434,31.323934852581434,504.0,268.0,56.0,448.0,212.0,560.0,324.0,0.8789269973735421,True,hough,157,44,472,359,16.919968787264995,1.0
531,31.38303661645423,31.38303661645423,504.0,292.0,78.0,426.0,214.0,582.0,370.0,0.6638389874368436,True,hough,157,44,472,359,16.919968787264995,1.0
532,31.442138380327023,31.442138380327023,503.0,291.0,76.0,427.0,215.0,579.0,367.0,0.6901673920862219,True,hough,157,44,472,359,16.919968787264995,1.0
533,31.50124014419982,31.50124014419982,504.0,291.0,76.0,428.0,215.0,580.0,367.0,0.6895274989151605,True,hough,157,44,472,359,16.919968787264995,1.0
534,31.560341908072616,31.560341908072616,504.0,269.0,56.0,448.0,213.0,560.0,325.0,0.879172170099819,True,hough,157,44,472,359,16.919968787264995,1.0
535,31.619443671945408,31.619443671945408,503.0,269.0,56.0,447.0,213.0,559.0,325.0,0.8786581239531734,True,hough,157,44,472,359,16.919968787264995,1.0
536,31.678545435818204,31.678545435818204,502.0,291.0,78.0,424.0,213.0,580.0,369.0,0.6681735005345626,True,hough,157,44,472,359,16.919968787264995,1.0
537,31.737647199691,31.737647199691,502.0,292.0,78.0,424.0,214.0,580.0,370.0,0.6661612326780244,True,hough,157,44,472,359,16.919968787264995,1.0
538,31.796748963563793,31.796748963563793,510.0,316.0,71.0,439.0,245.0,581.0,387.0,0.7198086314663028,True,hough,157,44,472,359,16.919968787264995,1.0
539,31.85585072743659,31.85585072743659,503.0,289.0,76.0,427.0,213.0,579.0,365.0,0.6923319870828413,True,hough,157,44,472,359,16.919968787264995,1.0
540,31.914952491309386,31.914952491309386,504.0,269.0,57.0,447.0,212.0,561.0,326.0,0.8700506189529453,True,hough,157,44,472,359,16.919968787264995,1.0
541,31.974054255182182,31.974054255182182,504.0,289.0,76.0,428.0,213.0,580.0,365.0,0.6909567957373377,True,hough,157,44,472,359,16.919968787264995,1.0
542,32.03315601905498,32.03315601905498,503.0,292.0,78.0,425.0,214.0,581.0,370.0,0.6638778665606317,True,hough,157,44,472,359,16.919968787264995,1.0
543,32.092257782927774,32.092257782927774,503.0,268.0,57.0,446.0,211.0,560.0,325.0,0.8702887650505247,True,hough,157,44,472,359,16.919968787264995,1.0
544,32.15135954680056,32.15135954680056,504.0,268.0,56.0,448.0,212.0,560.0,324.0,0.8819161727288036,True,hough,157,44,472,359,16.919968787264995,1.0
545,32.21046131067336,32.21046131067336,503.0,268.0,57.0,446.0,211.0,560.0,325.0,0.8719929289027373,True,hough,157,44,472,359,16.919968787264995,1.0
546,32.269563074546156,32.269563074546156,504.0,268.0,56.0,448.0,212.0,560.0,324.0,0.8820555885764021,True,hough,157,44,472,359,16.919968787264995,1.0
547,32.32866483841895,32.32866483841895,504.0,268.0,56.0,448.0,212.0,560.0,324.0,0.8819567029073554,True,hough,157,44,472,359,16.919968787264995,1.0
548,32.38776660229175,32.38776660229175,504.0,291.0,76.0,428.0,215.0,580.0,367.0,0.6901222615926452,True,hough,157,44,472,359,16.919968787264995,1.0
549,32.446868366164544,32.446868366164544,504.0,268.0,56.0,448.0,212.0,560.0,324.0,0.8813423769331872,True,hough,157,44,472,359,16.919968787264995,1.0
550,32.50597013003733,32.50597013003733,502.0,292.0,79.0,423.0,213.0,581.0,371.0,0.6578787498406635,True,hough,157,44,472,359,16.919968787264995,1.0
551,32.56507189391013,32.56507189391013,504.0,268.0,57.0,447.0,211.0,561.0,325.0,0.8716267131260154,True,hough,157,44,472,359,16.919968787264995,1.0
552,32.624173657782926,32.624173657782926,500.0,295.0,83.0,417.0,212.0,583.0,378.0,0.6109123366700315,True,hough,157,44,472,359,16.919968787264995,1.0
553,32.68327542165572,32.68327542165572,500.0,295.0,83.0,417.0,212.0,583.0,378.0,0.6109514646472662,True,hough,157,44,472,359,16.919968787264995,1.0
554,32.74237718552852,32.74237718552852,502.0,291.0,79.0,423.0,212.0,581.0,370.0,0.6590694753518926,True,hough,157,44,472,359,16.919968787264995,1.0
555,32.801478949401314,32.801478949401314,500.0,297.0,84.0,416.0,213.0,584.0,381.0,0.596558126080339,True,hough,157,44,472,359,16.919968787264995,1.0
556,32.86058071327411,32.86058071327411,507.0,289.0,75.0,432.0,214.0,582.0,364.0,0.7011780927574378,True,hough,157,44,472,359,16.919968787264995,1.0
557,32.9196824771469,32.9196824771469,503.0,288.0,78.0,425.0,210.0,581.0,366.0,0.6727532745656883,True,hough,157,44,472,359,16.919968787264995,1.0
558,32.978784241019696,32.978784241019696,504.0,267.0,57.0,447.0,210.0,561.0,324.0,0.8708991888254913,True,hough,157,44,472,359,16.919968787264995,1.0
559,33.03788600489249,33.03788600489249,504.0,288.0,78.0,426.0,210.0,582.0,366.0,0.671987764216905,True,hough,157,44,472,359,16.919968787264995,1.0
560,33.09698776876529,33.09698776876529,507.0,287.0,76.0,431.0,211.0,583.0,363.0,0.6943249728840584,True,hough,157,44,472,359,16.919968787264995,1.0
561,33.156089532638084,33.156089532638084,506.0,287.0,76.0,430.0,211.0,582.0,363.0,0.6951960871504546,True,hough,157,44,472,359,16.919968787264995,1.0
562,33.21519129651088,33.21519129651088,504.0,291.0,80.0,424.0,211.0,584.0,371.0,0.6492326978029004,True,hough,157,44,472,359,16.919968787264995,1.0
563,33.27429306038368,33.27429306038368,507.0,265.0,57.0,450.0,208.0,564.0,322.0,0.8701001725853708,True,hough,157,44,472,359,16.919968787264995,1.0
564,33.333394824256466,33.333394824256466,501.0,294.0,84.0,417.0,210.0,585.0,378.0,0.6060818709010884,True,hough,157,44,472,359,16.919968787264995,1.0
565,33.39249658812926,33.39249658812926,507.0,267.0,57.0,450.0,210.0,564.0,324.0,0.8706142794942056,True,hough,157,44,472,359,16.919968787264995,1.0
566,33.45159835200206,33.45159835200206,508.0,289.0,76.0,432.0,213.0,584.0,365.0,0.6932023508421381,True,hough,157,44,472,359,16.919968787264995,1.0
567,33.510700115874855,33.510700115874855,507.0,264.0,54.0,453.0,210.0,561.0,318.0,0.8982311147123547,True,hough,157,44,472,359,16.919968787264995,1.0
568,33.56980187974765,33.56980187974765,502.0,297.0,84.0,418.0,213.0,586.0,381.0,0.6017455801791338,True,hough,157,44,472,359,16.919968787264995,1.0
569,33.62890364362045,33.62890364362045,507.0,268.0,56.0,451.0,212.0,563.0,324.0,0.8804667458275199,True,hough,157,44,472,359,16.919968787264995,1.0
570,33.68800540749324,33.68800540749324,503.0,293.0,80.0,423.0,213.0,583.0,373.0,0.651029024395885,True,hough,157,44,472,359,16.919968787264995,1.0
571,33.74710717136603,33.74710717136603,509.0,292.0,75.0,434.0,217.0,584.0,367.0,0.703436652110984,True,hough,157,44,472,359,16.919968787264995,1.0
572,33.80620893523883,33.80620893523883,501.0,299.0,84.0,417.0,215.0,585.0,383.0,0.607441250870489,True,hough,157,44,472,359,16.919968787264995,1.0
573,33.865310699111625,33.865310699111625,503.0,295.0,80.0,423.0,215.0,583.0,375.0,0.6552312272878977,True,hough,157,44,472,359,16.919968787264995,1.0
574,33.92441246298442,33.92441246298442,506.0,271.0,57.0,449.0,214.0,563.0,328.0,0.8724820184437456,True,hough,157,44,472,359,16.919968787264995,1.0
575,33.98351422685722,33.98351422685722,503.0,294.0,79.0,424.0,215.0,582.0,373.0,0.6681322698776817,True,hough,157,44,472,359,16.919968787264995,1.0
576,34.04261599073001,34.04261599073001,503.0,297.0,79.0,424.0,218.0,582.0,376.0,0.6628304688947355,True,hough,157,44,472,359,16.919968787264995,1.0
577,34.10171775460281,34.10171775460281,503.0,297.0,79.0,424.0,218.0,582.0,376.0,0.6624219062256571,True,hough,157,44,472,359,16.919968787264995,1.0
578,34.1608195184756,34.1608195184756,501.0,295.0,79.0,422.0,216.0,580.0,374.0,0.665715689847294,True,hough,157,44,472,359,16.919968787264995,1.0
579,34.219921282348395,34.219921282348395,501.0,297.0,80.0,421.0,217.0,581.0,377.0,0.6516548354493538,True,hough,157,44,472,359,16.919968787264995,1.0
580,34.27902304622119,34.27902304622119,508.0,292.0,72.0,436.0,220.0,580.0,364.0,0.7435960016494672,True,hough,157,44,472,359,16.919968787264995,1.0
581,34.33812481009399,34.33812481009399,503.0,294.0,78.0,425.0,216.0,581.0,372.0,0.672135210395125,True,hough,157,44,472,359,16.919968787264995,1.0
582,34.39722657396678,34.39722657396678,503.0,293.0,78.0,425.0,215.0,581.0,371.0,0.6737020447273718,True,hough,157,44,472,359,16.919968787264995,1.0
583,34.45632833783958,34.45632833783958,501.0,295.0,80.0,421.0,215.0,581.0,375.0,0.6508114692198381,True,hough,157,44,472,359,16.919968787264995,1.0
584,34.515430101712376,34.515430101712376,503.0,270.0,57.0,446.0,213.0,560.0,327.0,0.872970530660881,True,hough,157,44,472,359,16.919968787264995,1.0
585,34.574531865585165,34.574531865585165,502.0,295.0,80.0,422.0,215.0,582.0,375.0,0.6508872114832791,True,hough,157,44,472,359,16.919968787264995,1.0
586,34.63363362945796,34.63363362945796,503.0,292.0,78.0,425.0,214.0,581.0,370.0,0.6751833698703338,True,hough,157,44,472,359,16.919968787264995,1.0
587,34.69273539333076,34.69273539333076,503.0,292.0,78.0,425.0,214.0,581.0,370.0,0.6744621449367998,True,hough,157,44,472,359,16.919968787264995,1.0
588,34.75183715720355,34.75183715720355,503.0,291.0,78.0,425.0,213.0,581.0,369.0,0.6758931357747071,True,hough,157,44,472,359,16.919968787264995,1.0
589,34.81093892107635,34.81093892107635,504.0,292.0,78.0,426.0,214.0,582.0,370.0,0.6745188513547795,True,hough,157,44,472,359,16.919968787264995,1.0
590,34.870040684949146,34.870040684949146,501.0,297.0,83.0,418.0,214.0,584.0,380.0,0.6160755763382693,True,hough,157,44,472,359,16.919968787264995,1.0
591,34.929142448821935,34.929142448821935,504.0,267.0,54.0,450.0,213.0,558.0,321.0,0.8997476404040967,True,hough,157,44,472,359,16.919968787264995,1.0
592,34.98824421269473,34.98824421269473,507.0,293.0,76.0,431.0,217.0,583.0,369.0,0.7031642467177297,True,hough,157,44,472,359,16.919968787264995,1.0
593,35.04734597656753,35.04734597656753,508.0,294.0,76.0,432.0,218.0,584.0,370.0,0.7022518058793255,True,hough,157,44,472,359,16.919968787264995,1.0
594,35.10644774044032,35.10644774044032,506.0,295.0,79.0,427.0,216.0,585.0,374.0,0.6716443906937255,True,hough,157,44,472,359,16.919968787264995,1.0
595,35.16554950431312,35.16554950431312,507.0,268.0,54.0,453.0,214.0,561.0,322.0,0.9006153598264746,True,hough,157,44,472,359,16.919968787264995,1.0
596,35.224651268185916,35.224651268185916,508.0,294.0,76.0,432.0,218.0,584.0,370.0,0.7068773136548494,True,hough,157,44,472,359,16.919968787264995,1.0
597,35.28375303205871,35.28375303205871,509.0,295.0,76.0,433.0,219.0,585.0,371.0,0.7055432933708738,True,hough,157,44,472,359,16.919968787264995,1.0
598,35.3428547959315,35.3428547959315,507.0,297.0,79.0,428.0,218.0,586.0,376.0,0.6733057740497443,True,hough,157,44,472,359,16.919968787264995,1.0
599,35.4019565598043,35.4019565598043,507.0,295.0,78.0,429.0,217.0,585.0,373.0,0.6868760880638964,True,hough,157,44,472,359,16.919968787264995,1.0
600,35.46105832367709,35.46105832367709,504.0,303.0,84.0,420.0,219.0,588.0,387.0,0.6154943498718028,True,hough,157,44,472,359,16.919968787264995,1.0
601,35.52016008754989,35.52016008754989,503.0,301.0,84.0,419.0,217.0,587.0,385.0,0.6202540135981347,True,hough,157,44,472,359,16.919968787264995,1.0
602,35.579261851422686,35.579261851422686,509.0,274.0,57.0,452.0,217.0,566.0,331.0,0.8732857494954951,True,hough,157,44,472,359,16.919968787264995,1.0
603,35.63836361529548,35.63836361529548,503.0,301.0,84.0,419.0,217.0,587.0,385.0,0.6211829188881683,True,hough,157,44,472,359,16.919968787264995,1.0
604,35.69746537916828,35.69746537916828,509.0,295.0,76.0,433.0,219.0,585.0,371.0,0.709520222376959,True,hough,157,44,472,359,16.919968787264995,1.0
605,35.75656714304107,35.75656714304107,507.0,297.0,79.0,428.0,218.0,586.0,376.0,0.677165247501484,True,hough,157,44,472,359,16.919968787264995,1.0
606,35.815668906913864,35.815668906913864,504.0,303.0,84.0,420.0,219.0,588.0,387.0,0.6169766863793513,True,hough,157,44,472,359,16.919968787264995,1.0
607,35.87477067078666,35.87477067078666,506.0,303.0,84.0,422.0,219.0,590.0,387.0,0.6165409571470719,True,hough,157,44,472,359,16.919968787264995,1.0
608,35.933872434659456,35.933872434659456,520.0,288.0,64.0,456.0,224.0,584.0,352.0,0.8146140934359603,True,hough,157,44,472,359,16.919968787264995,1.0
609,35.99297419853225,35.99297419853225,503.0,300.0,84.0,419.0,216.0,587.0,384.0,0.6236985596269107,True,hough,157,44,472,359,16.919968787264995,1.0
610,36.05207596240505,36.05207596240505,518.0,318.0,71.0,447.0,247.0,589.0,389.0,0.7328526675845126,True,hough,157,44,472,359,16.919968787264995,1.0
611,36.111177726277845,36.111177726277845,503.0,300.0,84.0,419.0,216.0,587.0,384.0,0.6232884365120164,True,hough,157,44,472,359,16.919968787264995,1.0
612,36.170279490150634,36.170279490150634,507.0,294.0,78.0,429.0,216.0,585.0,372.0,0.6956537146621833,True,hough,157,44,472,359,16.919968787264995,1.0
613,36.22938125402343,36.22938125402343,508.0,297.0,79.0,429.0,218.0,587.0,376.0,0.6812305422100606,True,hough,157,44,472,359,16.919968787264995,1.0
614,36.288483017896226,36.288483017896226,509.0,273.0,57.0,452.0,216.0,566.0,330.0,0.8755485704154029,True,hough,157,44,472,359,16.919968787264995,1.0
615,36.34758478176902,36.34758478176902,510.0,294.0,75.0,435.0,219.0,585.0,369.0,0.7266863829401966,True,hough,157,44,472,359,16.919968787264995,1.0
616,36.40668654564182,36.40668654564182,509.0,295.0,78.0,431.0,217.0,587.0,373.0,0.6946906213553645,True,hough,157,44,472,359,16.919968787264995,1.0
617,36.465788309514615,36.465788309514615,510.0,294.0,75.0,435.0,219.0,585.0,369.0,0.726669233708582,True,hough,157,44,472,359,16.919968787264995,1.0
618,36.52489007338741,36.52489007338741,526.0,292.0,80.0,446.0,212.0,606.0,372.0,0.6546008220955933,True,hough,157,44,472,359,16.919968787264995,1.0
619,36.5839918372602,36.5839918372602,509.0,270.0,54.0,455.0,216.0,563.0,324.0,0.9020277892050057,True,hough,157,44,472,359,16.919968787264995,1.0
620,36.643093601132996,36.643093601132996,506.0,300.0,82.0,424.0,218.0,588.0,382.0,0.6483319467582345,True,hough,157,44,472,359,16.919968787264995,1.0
621,36.70219536500579,36.70219536500579,507.0,299.0,80.0,427.0,219.0,587.0,379.0,0.6704934288519555,True,hough,157,44,472,359,16.919968787264995,1.0
622,36.76129712887859,36.76129712887859,509.0,273.0,55.0,454.0,218.0,564.0,328.0,0.894251794982347,True,hough,157,44,472,359,16.919968787264995,1.0
623,36.820398892751385,36.820398892751385,504.0,301.0,83.0,421.0,218.0,587.0,384.0,0.6405085917886586,True,hough,157,44,472,359,16.919968787264995,1.0
624,36.87950065662418,36.87950065662418,508.0,297.0,78.0,430.0,219.0,586.0,375.0,0.6962889891812223,True,hough,157,44,472,359,16.919968787264995,1.0
625,36.93860242049698,36.93860242049698,506.0,299.0,80.0,426.0,219.0,586.0,379.0,0.6755207703248727,True,hough,157,44,472,359,16.919968787264995,1.0
626,36.997704184369766,36.997704184369766,508.0,297.0,78.0,430.0,219.0,586.0,375.0,0.6978416183704246,True,hough,157,44,472,359,16.919968787264995,1.0
627,37.05680594824256,37.05680594824256,508.0,297.0,78.0,430.0,219.0,586.0,375.0,0.6983225205015424,True,hough,157,44,472,359,16.919968787264995,1.0
628,37.11590771211536,37.11590771211536,509.0,297.0,76.0,433.0,221.0,585.0,373.0,0.7203272271098866,True,hough,157,44,472,359,16.919968787264995,1.0
629,37.175009475988155,37.175009475988155,510.0,275.0,56.0,454.0,219.0,566.0,331.0,0.8864522664959193,True,hough,157,44,472,359,16.919968787264995,1.0
630,37.23411123986095,37.23411123986095,509.0,298.0,78.0,431.0,220.0,587.0,376.0,0.6972913476838885,True,hough,157,44,472,359,16.919968787264995,1.0
631,37.29321300373375,37.29321300373375,509.0,298.0,78.0,431.0,220.0,587.0,376.0,0.697493192826153,True,hough,157,44,472,359,16.919968787264995,1.0
632,37.352314767606536,37.352314767606536,508.0,299.0,78.0,430.0,221.0,586.0,377.0,0.6994131253289566,True,hough,157,44,472,359,16.919968787264995,1.0
633,37.41141653147933,37.41141653147933,508.0,298.0,78.0,430.0,220.0,586.0,376.0,0.7019452770509149,True,hough,157,44,472,359,16.919968787264995,1.0
634,37.47051829535213,37.47051829535213,514.0,295.0,71.0,443.0,224.0,585.0,366.0,0.7608765415874119,True,hough,157,44,472,359,16.919968787264995,1.0
635,37.529620059224925,37.529620059224925,509.0,300.0,78.0,431.0,222.0,587.0,378.0,0.7001600311089042,True,hough,157,44,472,359,16.919968787264995,1.0
636,37.58872182309772,37.58872182309772,507.0,301.0,79.0,428.0,222.0,586.0,380.0,0.6938152016293271,True,hough,157,44,472,359,16.919968787264995,1.0
637,37.64782358697052,37.64782358697052,509.0,277.0,56.0,453.0,221.0,565.0,333.0,0.8875161089958448,True,hough,157,44,472,359,16.919968787264995,1.0
638,37.70692535084331,37.70692535084331,507.0,300.0,78.0,429.0,222.0,585.0,378.0,0.7055573313236683,True,hough,157,44,472,359,16.919968787264995,1.0
639,37.7660271147161,37.7660271147161,507.0,300.0,78.0,429.0,222.0,585.0,378.0,0.7051974210976069,True,hough,157,44,472,359,16.919968787264995,1.0
640,37.8251288785889,37.8251288785889,506.0,303.0,80.0,426.0,223.0,586.0,383.0,0.6802234743734759,True,hough,157,44,472,359,16.919968787264995,1.0
641,37.884230642461695,37.884230642461695,506.0,301.0,79.0,427.0,222.0,585.0,380.0,0.6923705617107352,True,hough,157,44,472,359,16.919968787264995,1.0
642,37.94333240633449,37.94333240633449,508.0,299.0,76.0,432.0,223.0,584.0,375.0,0.7219635300172564,True,hough,157,44,472,359,16.919968787264995,1.0
643,38.00243417020729,38.00243417020729,507.0,300.0,78.0,429.0,222.0,585.0,378.0,0.7024449735803195,True,hough,157,44,472,359,16.919968787264995,1.0
644,38.061535934080084,38.061535934080084,506.0,301.0,79.0,427.0,222.0,585.0,380.0,0.6925554788353723,True,hough,157,44,472,359,16.919968787264995,1.0
645,38.12063769795288,38.12063769795288,506.0,301.0,79.0,427.0,222.0,585.0,380.0,0.6932940856639136,True,hough,157,44,472,359,16.919968787264995,1.0
646,38.17973946182567,38.17973946182567,507.0,301.0,78.0,429.0,223.0,585.0,379.0,0.7026556701620557,True,hough,157,44,472,359,16.919968787264995,1.0
647,38.238841225698465,38.238841225698465,504.0,304.0,82.0,422.0,222.0,586.0,386.0,0.6616505261211678,True,hough,157,44,472,359,16.919968787264995,1.0
648,38.29794298957126,38.29794298957126,506.0,301.0,79.0,427.0,222.0,585.0,380.0,0.6935910590530547,True,hough,157,44,472,359,16.919968787264995,1.0
649,38.35704475344406,38.35704475344406,507.0,301.0,78.0,429.0,223.0,585.0,379.0,0.7027234957118684,True,hough,157,44,472,359,16.919968787264995,1.0
650,38.416146517316854,38.416146517316854,507.0,303.0,79.0,428.0,224.0,586.0,382.0,0.6908094736191672,True,hough,157,44,472,359,16.919968787264995,1.0
651,38.47524828118965,38.47524828118965,507.0,303.0,79.0,428.0,224.0,586.0,382.0,0.690878503453096,True,hough,157,44,472,359,16.919968787264995,1.0
652,38.534350045062446,38.534350045062446,507.0,301.0,79.0,428.0,222.0,586.0,380.0,0.691990064438526,True,hough,157,44,472,359,16.919968787264995,1.0
653,38.593451808935235,38.593451808935235,502.0,305.0,84.0,418.0,221.0,586.0,389.0,0.6394361925466128,True,hough,157,44,472,359,16.919968787264995,1.0
654,38.65255357280803,38.65255357280803,508.0,276.0,57.0,451.0,219.0,565.0,333.0,0.8788600039298236,True,hough,157,44,472,359,16.919968787264995,1.0
655,38.71165533668083,38.71165533668083,508.0,285.0,64.0,444.0,221.0,572.0,349.0,0.820115898919688,True,hough,157,44,472,359,16.919968787264995,1.0
656,38.770757100553624,38.770757100553624,503.0,304.0,84.0,419.0,220.0,587.0,388.0,0.6349895628578242,True,hough,157,44,472,359,16.919968787264995,1.0
657,38.82985886442642,38.82985886442642,508.0,298.0,76.0,432.0,222.0,584.0,374.0,0.7227967416467358,True,hough,157,44,472,359,16.919968787264995,1.0
658,38.888960628299216,38.888960628299216,509.0,300.0,78.0,431.0,222.0,587.0,378.0,0.6972786765680301,True,hough,157,44,472,359,16.919968787264995,1.0
659,38.94806239217201,38.94806239217201,506.0,298.0,79.0,427.0,219.0,585.0,377.0,0.6907662343538028,True,hough,157,44,472,359,16.919968787264995,1.0
660,39.0071641560448,39.0071641560448,506.0,299.0,79.0,427.0,220.0,585.0,378.0,0.68942300645632,True,hough,157,44,472,359,16.919968787264995,1.0
661,39.0662659199176,39.0662659199176,508.0,299.0,78.0,430.0,221.0,586.0,377.0,0.6981370404536438,True,hough,157,44,472,359,16.919968787264995,1.0
662,39.125367683790394,39.125367683790394,504.0,300.0,81.0,423.0,219.0,585.0,381.0,0.6687510817148343,True,hough,157,44,472,359,16.919968787264995,1.0
663,39.18446944766319,39.18446944766319,506.0,299.0,80.0,426.0,219.0,586.0,379.0,0.6786488747861181,True,hough,157,44,472,359,16.919968787264995,1.0
664,39.243571211535986,39.243571211535986,508.0,298.0,79.0,429.0,219.0,587.0,377.0,0.688717530492629,True,hough,157,44,472,359,16.919968787264995,1.0
665,39.30267297540878,39.30267297540878,504.0,303.0,84.0,420.0,219.0,588.0,387.0,0.631228091432404,True,hough,157,44,472,359,16.919968787264995,1.0
666,39.36177473928158,39.36177473928158,504.0,303.0,84.0,420.0,219.0,588.0,387.0,0.631051117647363,True,hough,157,44,472,359,16.919968787264995,1.0
667,39.42087650315437,39.42087650315437,508.0,295.0,78.0,430.0,217.0,586.0,373.0,0.7033181210757509,True,hough,157,44,472,359,16.919968787264995,1.0
668,39.479978267027164,39.479978267027164,506.0,303.0,84.0,422.0,219.0,590.0,387.0,0.6294158254787174,True,hough,157,44,472,359,16.919968787264995,1.0
669,39.53908003089996,39.53908003089996,508.0,295.0,78.0,430.0,217.0,586.0,373.0,0.7034773135925714,True,hough,157,44,472,359,16.919968787264995,1.0
670,39.598181794772756,39.598181794772756,509.0,294.0,76.0,433.0,218.0,585.0,370.0,0.7217280736278042,True,hough,157,44,472,359,16.919968787264995,1.0
671,39.65728355864555,39.65728355864555,506.0,303.0,84.0,422.0,219.0,590.0,387.0,0.6285070093023577,True,hough,157,44,472,359,16.919968787264995,1.0
672,39.71638532251835,39.71638532251835,508.0,297.0,78.0,430.0,219.0,586.0,375.0,0.6992627214026679,True,hough,157,44,472,359,16.919968787264995,1.0
673,39.77548708639114,39.77548708639114,508.0,297.0,79.0,429.0,218.0,587.0,376.0,0.6889222137093289,True,hough,157,44,472,359,16.919968787264995,1.0
674,39.834588850263934,39.834588850263934,508.0,297.0,79.0,429.0,218.0,587.0,376.0,0.6888686920197111,True,hough,157,44,472,359,16.919968787264995,1.0
675,39.89369061413673,39.89369061413673,508.0,273.0,57.0,451.0,216.0,565.0,330.0,0.8794627300531515,True,hough,157,44,472,359,16.919968787264995,1.0
676,39.952792378009526,39.952792378009526,508.0,298.0,79.0,429.0,219.0,587.0,377.0,0.6882331235204617,True,hough,157,44,472,359,16.919968787264995,1.0
677,40.01189414188232,40.01189414188232,509.0,273.0,57.0,452.0,216.0,566.0,330.0,0.8814245727939771,True,hough,157,44,472,359,16.919968787264995,1.0
678,40.07099590575512,40.07099590575512,504.0,300.0,84.0,420.0,216.0,588.0,384.0,0.6381729337980313,True,hough,157,44,472,359,16.919968787264995,1.0
679,40.130097669627915,40.130097669627915,510.0,271.0,58.0,452.0,213.0,568.0,329.0,0.8736785415815795,True,hough,157,44,472,359,16.919968787264995,1.0
680,40.189199433500704,40.189199433500704,510.0,269.0,56.0,454.0,213.0,566.0,325.0,0.8930527106349768,True,hough,157,44,472,359,16.919968787264995,1.0
681,40.2483011973735,40.2483011973735,525.0,280.0,59.0,466.0,221.0,584.0,339.0,0.8728314419407965,True,hough,157,44,472,359,16.919968787264995,1.0
682,40.3074029612463,40.3074029612463,524.0,277.0,60.0,464.0,217.0,584.0,337.0,0.8658930392718114,True,hough,157,44,472,359,16.919968787264995,1.0
683,40.36650472511909,40.36650472511909,506.0,283.0,83.0,423.0,200.0,589.0,366.0,0.6712933667231828,True,hough,157,44,472,359,16.919968787264995,1.0
