frame,valid,method,confidence,x_center_px,y_center_px,bbox_x_px,bbox_y_px,bbox_w_px,bbox_h_px,area_px,fill_ratio,circularity,mean_gray,y_top_blob_px,y_top_subpx,x_top_blob_px,top_columns_used,topo_ruler_mm,bbox_aspect,mask_threshold,q_dark,fracao_bbox_a_direita_da_regua,limite_regua_x_px,topo_ruler_mm_estimado,topo_score,valid_ball_candidate,top_valid,top_reason,problema_frame,componentes_encontrados_na_mascara,componentes_rejeitados,candidatos_aceitos_no_frame,threshold_usado,percentil_escuro_q,historical_x_center_median_px,historical_x_margin_px,outside_historical_region,valid_ball,y_top_subpx_median,topo_ruler_mm_median,x_center_px_median,y_center_px_median,ruler_ok,ruler_reason,ruler_roi_x_px,ruler_roi_y_px,ruler_roi_w_px,ruler_roi_h_px,ruler_top_y_px,ruler_zero_y_px,ruler_top_x_px,ruler_zero_x_px,ruler_height_mm,px_per_mm,mm_per_px,ruler_tick_count,ruler_height_mm_config,video_width_px,video_height_px,ball_crop_ymin_ratio,ball_crop_ymax_ratio,ball_min_effective_threshold,reject_giant_border_blobs,ball_min_width_px_config,ball_min_height_px_config,ball_min_area_px_config,ball_max_aspect_ratio_config,physical_gate_enabled,ball_max_bbox_fraction_right_of_ruler_config,ball_ruler_left_margin_px_config,physical_x_mask_enabled,ball_physical_x_cut_margin_px_config,physical_ball_x_limit_px,ball_min_topo_ruler_mm_config,historical_x_gate_enabled_config,sync_red_area_px,sync_red_centroid_x_px,sync_red_centroid_y_px,sync_raw_score,sync_score,sync_pulse,sync_event,sync_rising_edge,sync_falling_edge,sync_rising_frame,sync_falling_frame,sync_pulse_width_frames,time_video_ms,time_real_ms,frame_sync,time_sync_ms,time_from_sync_fall_ms,fps_playback,fps_capture,metadata_time_source,metadata_time_confidence,time_scale_detected,sync_pulse_width_ms
480,True,dark_blob,0.9553427492470167,206.35665688056292,131.51299571275453,106.0,27.0,192.0,205.0,28612.0,0.7269308943089431,0.714838744429286,37.40968355524814,28.0,30.125,201.0,190,25.585286458333332,0.9365853658536586,75.0,32.0,0.0,324.0,25.585286458333332,0.9769603587962963,True,True,OK,OK,8,7,1,75.0,32.0,233.751907746662,110.0,False,True,30.0,25.59375,206.839006855139,131.456039735177,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,308.0,8.0,True,871.5,84.74220692292981,195.17096959265635,476.79487431140376,0.21813946279722188,0,LOW,0,0,64,96,32,18090.07585791692,3000.0,416,2600.0,2400.0,26.53388541706603,160.0,sync_led_known_width,PULSE_ESTIMATED,0.1658367838566627,200.0
481,True,dark_blob,0.9465390287179081,206.839006855139,131.456039735177,106.0,27.0,192.0,205.0,28421.5,0.7220909552845528,0.6456808506468091,37.0602707311132,28.0,30.384191176470587,200.5,190,25.5677370557598,0.9365853658536586,75.0,32.0,0.0,324.0,25.5677370557598,0.9759853919866556,True,True,OK,OK,8,7,1,75.0,32.0,233.751907746662,110.0,False,True,30.055555555555557,25.589988425925924,206.73919266937693,131.456039735177,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,308.0,8.0,True,869.5,84.78550891316848,195.14759440291354,474.93302947528906,0.020268690872464894,0,LOW,0,0,64,96,32,18127.763515954248,3006.25,417,2606.25,2406.25,26.53388541706603,160.0,sync_led_known_width,PULSE_ESTIMATED,0.1658367838566627,200.0
482,True,dark_blob,0.9483699817527625,206.73919266937693,131.47944128637886,106.0,28.0,192.0,203.0,28410.5,0.7289229269293924,0.6477171346179528,37.07985518849863,28.0,30.055555555555557,200.5,190,25.589988425925924,0.9458128078817734,75.0,32.0,0.0,324.0,25.589988425925924,0.9772215792181069,True,True,OK,OK,8,7,1,75.0,32.0,233.751907746662,110.0,False,True,30.055555555555557,25.589988425925924,206.69779749122867,131.45843160723297,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,308.0,8.0,True,869.5,84.78550891316848,195.14759440291354,474.9514409435482,0.0222254014243015,0,LOW,0,0,64,96,32,18165.451173991572,3012.5,418,2612.5,2412.5,26.53388541706603,160.0,sync_led_known_width,PULSE_ESTIMATED,0.1658367838566627,200.0
483,True,dark_blob,0.9479108047765495,206.69375868804,131.44978386209402,106.0,27.0,192.0,204.0,28415.5,0.7254774305555556,0.6498805849735002,37.10441683199332,28.0,29.833333333333332,200.5,191,25.60503472222222,0.9411764705882353,75.0,32.0,0.0,324.0,25.60503472222222,0.9780574845679012,True,True,OK,OK,8,7,1,75.0,32.0,233.751907746662,110.0,False,True,30.1,25.586979166666662,206.69375868804,131.46432281121812,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,308.0,8.0,True,866.5,84.8332371609925,195.09790344296977,474.05776347375354,0.0,0,LOW,0,0,64,96,32,18203.138832028897,3018.75,419,2618.75,2418.75,26.53388541706603,160.0,sync_led_known_width,PULSE_ESTIMATED,0.1658367838566627,200.0
484,True,dark_blob,0.9481455498562869,206.69779749122867,131.45843160723297,106.0,27.0,192.0,205.0,28407.0,0.7217225609756097,0.6598973192840782,37.127198022215254,28.0,30.1,201.0,191,25.586979166666662,0.9365853658536586,75.0,32.0,0.0,324.0,25.586979166666662,0.9770543981481479,True,True,OK,OK,8,7,1,75.0,32.0,233.751907746662,110.0,False,True,30.1,25.586979166666662,206.69375868804,131.45843160723297,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,308.0,8.0,True,871.5,84.74220692292981,195.17096959265635,478.2645729120496,0.3743342170353816,0,LOW,0,0,64,96,32,18240.826490066225,3025.0,420,2625.0,2425.0,26.53388541706603,160.0,sync_led_known_width,PULSE_ESTIMATED,0.1658367838566627,200.0
485,True,dark_blob,0.9477334270326097,206.68073332042275,131.46432281121812,106.0,27.0,192.0,205.0,28400.5,0.721557418699187,0.6557413055094652,37.08173997840699,28.0,30.0,201.0,191,25.59375,0.9365853658536586,75.0,32.0,0.0,324.0,25.59375,0.9774305555555556,True,True,OK,OK,8,7,1,75.0,32.0,233.751907746662,110.0,False,True,30.1,25.586979166666662,206.68111244215817,131.46432281121812,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,308.0,8.0,True,873.5,84.75882465178401,195.13852318259873,478.9799288136307,0.4503598995740884,1,RISING_EDGE,1,0,64,96,32,18278.514148103553,3031.25,421,2631.25,2431.25,26.53388541706603,160.0,sync_led_known_width,PULSE_ESTIMATED,0.1658367838566627,200.0
486,True,dark_blob,0.9476134683747917,206.6719158255682,131.4918356202991,106.0,27.0,192.0,205.0,28385.5,0.7211763211382114,0.6553949676736464,37.05578785978117,28.0,30.115384615384617,201.0,191,25.585937499999996,0.9365853658536586,75.0,32.0,0.0,324.0,25.585937499999996,0.9769965277777776,True,True,OK,OK,8,7,1,75.0,32.0,233.751907746662,110.0,False,True,30.1,25.586979166666662,206.68073332042275,131.46432281121812,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,308.0,8.0,True,873.5,84.75882465178401,195.13852318259873,478.9799288136307,0.4503598995740884,1,HIGH,0,0,64,96,32,18316.20180614088,3037.5,422,2637.5,2437.5,26.53388541706603,160.0,sync_led_known_width,PULSE_ESTIMATED,0.1658367838566627,200.0
487,True,dark_blob,0.9474667319951847,206.68111244215817,131.44904634392688,106.0,27.0,192.0,205.0,28382.0,0.7210873983739837,0.6542747144885942,37.05502700818958,28.0,30.1,201.0,191,25.586979166666662,0.9365853658536586,75.0,32.0,0.0,324.0,25.586979166666662,0.9770543981481479,True,True,OK,OK,8,7,1,75.0,32.0,233.751907746662,110.0,False,True,30.1,25.586979166666662,206.6719158255682,131.4918356202991,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,308.0,8.0,True,873.5,84.75882465178401,195.13852318259873,478.9799288136307,0.4503598995740884,1,HIGH,0,0,64,96,32,18353.889464178206,3043.75,423,2643.75,2443.75,26.53388541706603,160.0,sync_led_known_width,PULSE_ESTIMATED,0.1658367838566627,200.0
488,True,dark_blob,0.947717405195558,206.64927311403352,131.53347083641833,106.0,27.0,192.0,205.0,28363.0,0.720604674796748,0.6582608240588772,37.03968475380108,28.0,30.5,201.0,191,25.559895833333332,0.9365853658536586,75.0,32.0,0.0,324.0,25.559895833333332,0.9755497685185185,True,True,OK,OK,8,7,1,75.0,32.0,233.751907746662,110.0,False,True,30.1,25.586979166666662,206.64927311403352,131.53347083641833,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,308.0,8.0,True,876.0,84.71803652968036,195.18017503805171,479.8340848973422,0.541136810920215,1,HIGH,0,0,64,96,32,18391.577122215534,3050.0,424,2650.0,2450.0,26.53388541706603,160.0,sync_led_known_width,PULSE_ESTIMATED,0.1658367838566627,200.0
489,True,dark_blob,0.9488957217418558,206.64351337530198,131.59122890546473,106.0,28.0,192.0,204.0,28354.5,0.7239200367647058,0.6606003413418003,37.002616248648266,28.0,30.233333333333334,200.5,191,25.577951388888888,0.9411764705882353,75.0,32.0,0.0,324.0,25.577951388888888,0.9765528549382716,True,True,OK,OK,8,7,1,75.0,32.0,233.751907746662,110.0,False,True,30.1,25.586979166666662,206.64351337530198,131.59122890546473,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,308.0,8.0,True,873.5,84.75882465178401,195.13852318259873,479.02776057791533,0.45544330284053614,1,HIGH,0,0,64,96,32,18429.264780252863,3056.25,425,2656.25,2456.25,26.53388541706603,160.0,sync_led_known_width,PULSE_ESTIMATED,0.1658367838566627,200.0
490,True,dark_blob,0.9479581336214482,206.60511164823012,131.67832254194528,106.0,28.0,192.0,204.0,28340.5,0.723562602124183,0.6522825830408501,36.975291407831364,28.0,30.0,201.0,191,25.59375,0.9411764705882353,75.0,32.0,0.0,324.0,25.59375,0.9774305555555556,True,True,OK,OK,8,7,1,75.0,32.0,233.751907746662,110.0,False,True,30.022222222222222,25.592245370370367,206.60511164823012,131.67832254194528,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,308.0,8.0,True,871.5,84.74220692292981,195.17096959265635,477.88933071613997,0.33445470531499644,0,FALLING_EDGE,0,1,64,96,32,18466.952438290187,3062.5,426,2662.5,2462.5,26.53388541706603,160.0,sync_led_known_width,PULSE_ESTIMATED,0.1658367838566627,200.0
491,True,dark_blob,0.9467826070385457,206.5812225122886,131.70028693054869,106.0,28.0,192.0,204.0,28346.0,0.723703022875817,0.6435456632844287,37.05505739506646,28.0,30.022222222222222,200.5,191,25.592245370370367,0.9411764705882353,75.0,32.0,0.0,324.0,25.592245370370367,0.9773469650205759,True,True,OK,OK,8,7,1,75.0,32.0,233.751907746662,110.0,False,True,30.0,25.59375,206.5812225122886,131.70028693054869,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,308.0,8.0,True,876.5,84.76364327818976,195.23388476896747,477.69746819498675,0.31406418488729027,0,LOW,0,0,64,96,32,18504.640096327512,3068.75,427,2668.75,2468.75,26.53388541706603,160.0,sync_led_known_width,PULSE_ESTIMATED,0.1658367838566627,200.0
492,True,dark_blob,0.9468756728845533,206.55760528654062,131.74014510918497,106.0,28.0,192.0,204.0,28323.5,0.7231285743464052,0.6428611402328017,36.99912709497207,28.0,29.5,200.5,191,25.627604166666664,0.9411764705882353,75.0,32.0,0.0,324.0,25.627604166666664,0.9793113425925924,True,True,OK,OK,8,7,1,75.0,32.0,233.751907746662,110.0,False,True,30.0,25.59375,206.55760528654062,131.74014510918497,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,308.0,8.0,True,875.0,84.69085714285714,195.23409523809522,478.91184876951854,0.4431245754375969,0,LOW,0,0,64,96,32,18542.32775436484,3075.0,428,2675.0,2475.0,26.53388541706603,160.0,sync_led_known_width,PULSE_ESTIMATED,0.1658367838566627,200.0
493,True,dark_blob,0.9463302679095433,206.54871169834428,131.74981747097198,106.0,28.0,192.0,204.0,28306.0,0.7226817810457516,0.6391962826701972,36.97180490531758,28.0,29.65625,200.5,191,25.617024739583332,0.9411764705882353,75.0,32.0,0.0,324.0,25.617024739583332,0.9787235966435185,True,True,OK,OK,8,7,1,75.0,32.0,233.751907746662,110.0,False,True,30.0,25.59375,206.54871169834428,131.74981747097198,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,308.0,8.0,True,877.0,84.70752565564425,195.25408589889773,479.57931634685957,0.5140608437030156,1,RISING_EDGE,1,0,64,96,32,18580.01541240217,3081.25,429,2681.25,2481.25,26.53388541706603,160.0,sync_led_known_width,PULSE_ESTIMATED,0.1658367838566627,200.0
494,True,dark_blob,0.9468300573815662,206.33847791065486,131.78692042661774,106.0,28.0,192.0,204.0,28347.0,0.7237285539215687,0.641546240445386,37.02068869273977,28.0,29.444444444444443,200.5,190,25.631365740740737,0.9411764705882353,75.0,32.0,0.0,324.0,25.631365740740737,0.979520318930041,True,True,OK,OK,8,7,1,75.0,32.0,233.751907746662,110.0,False,True,30.0,25.59375,206.33847791065486,131.77986491323813,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,308.0,8.0,True,877.0,84.70752565564425,195.25408589889773,479.57931634685957,0.5140608437030156,1,HIGH,0,0,64,96,32,18617.703070439497,3087.5,430,2687.5,2487.5,26.53388541706603,160.0,sync_led_known_width,PULSE_ESTIMATED,0.1658367838566627,200.0
495,True,dark_blob,0.9478177909351935,206.1368765734204,131.77986491323813,106.0,27.0,192.0,205.0,28401.5,0.721582825203252,0.6572396332073928,37.13561328968448,28.0,30.0,200.0,190,25.59375,0.9365853658536586,75.0,32.0,0.0,324.0,25.59375,0.9774305555555556,True,True,OK,OK,8,7,1,75.0,32.0,233.751907746662,110.0,False,True,29.88095238095238,25.601810515873012,206.1368765734204,131.78692042661774,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,308.0,8.0,True,877.0,84.70752565564425,195.25408589889773,479.5829946524064,0.5144517619706435,1,HIGH,0,0,64,96,32,18655.39072847682,3093.75,431,2693.75,2493.75,26.53388541706603,160.0,sync_led_known_width,PULSE_ESTIMATED,0.1658367838566627,200.0
496,True,dark_blob,0.9489789344623268,205.95344975296035,131.86626999495357,106.0,27.0,191.0,205.0,28403.0,0.7253990550376708,0.6598043961221066,37.118579139822394,28.0,30.04326923076923,200.5,190,25.5908203125,0.9317073170731708,75.0,32.0,0.0,324.0,25.5908203125,0.9772677951388888,True,True,OK,OK,8,7,1,75.0,32.0,233.751907746662,110.0,False,True,29.928571428571427,25.598586309523807,205.95344975296035,131.86626999495357,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,308.0,8.0,True,874.5,84.74823708785972,195.21269296740994,479.0119193385509,0.4537597477985254,1,HIGH,0,0,64,96,32,18693.07838651415,3100.0,432,2700.0,2500.0,26.53388541706603,160.0,sync_led_known_width,PULSE_ESTIMATED,0.1658367838566627,200.0
497,True,dark_blob,0.9486133460877739,205.82867469313993,131.90271421530662,106.0,27.0,191.0,205.0,28406.0,0.7254756736049036,0.6562999352397194,37.099759740938055,28.0,30.035714285714285,200.5,190,25.591331845238095,0.9317073170731708,75.0,32.0,0.0,324.0,25.591331845238095,0.9772962136243386,True,True,OK,OK,8,7,1,75.0,32.0,233.751907746662,110.0,False,True,29.928571428571427,25.598586309523807,205.82867469313993,131.90271421530662,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,308.0,8.0,True,877.0,84.70752565564425,195.25408589889773,479.6878263604907,0.5255929325980084,1,HIGH,0,0,64,96,32,18730.766044551478,3106.25,433,2706.25,2506.25,26.53388541706603,160.0,sync_led_known_width,PULSE_ESTIMATED,0.1658367838566627,200.0
498,True,dark_blob,0.9475315874645283,205.55455218878973,132.01789598692486,105.0,28.0,192.0,204.0,28349.0,0.723779616013072,0.649385657835901,37.066668992464415,28.0,29.88095238095238,200.5,190,25.601810515873012,0.9411764705882353,75.0,32.0,0.0,324.0,25.601810515873012,0.9778783619929451,True,True,OK,OK,8,7,1,75.0,32.0,233.751907746662,110.0,False,True,29.928571428571427,25.598586309523807,205.55455218878973,132.01789598692486,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,308.0,8.0,True,876.0,84.71575342465754,195.23268645357683,477.56840911953657,0.30034820899720777,0,FALLING_EDGE,0,1,64,96,32,18768.453702588806,3112.5,434,2712.5,2512.5,26.53388541706603,160.0,sync_led_known_width,PULSE_ESTIMATED,0.1658367838566627,200.0
499,True,dark_blob,0.9469989018835482,205.4929219707685,132.06553512494105,105.0,28.0,192.0,204.0,28280.0,0.7220179738562091,0.6478050854749766,37.03381710089176,28.0,29.928571428571427,200.0,190,25.598586309523807,0.9411764705882353,75.0,32.0,0.0,324.0,25.598586309523807,0.9776992394179893,True,True,OK,OK,8,7,1,75.0,32.0,233.751907746662,110.0,False,True,29.88095238095238,25.601810515873012,205.4929219707685,132.06553512494105,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,308.0,8.0,True,873.5,84.75653501240221,195.1911848883801,476.891888334281,0.22844979544250738,0,LOW,0,0,64,96,32,18806.141360626127,3118.75,435,2718.75,2518.75,26.53388541706603,160.0,sync_led_known_width,PULSE_ESTIMATED,0.1658367838566627,200.0
500,True,dark_blob,0.9469749721229475,204.90763251467789,132.57235590837675,105.0,28.0,191.0,204.0,28217.0,0.7241812955548712,0.6414534888896898,36.95145971331441,28.0,29.63888888888889,199.5,190,25.618200231481477,0.9362745098039216,75.0,32.0,0.0,324.0,25.618200231481477,0.9787889017489709,True,True,OK,OK,8,7,1,75.0,32.0,233.751907746662,110.0,False,True,29.753968253968253,25.6104083994709,204.90763251467789,132.06553512494105,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,308.0,8.0,True,878.0,84.73234624145786,195.20026575550492,478.7229889391654,0.42305317115477026,0,LOW,0,0,64,96,32,18843.829018663455,3125.0,436,2725.0,2525.0,26.53388541706603,160.0,sync_led_known_width,PULSE_ESTIMATED,0.1658367838566627,200.0
501,True,dark_blob,0.9469800434256448,204.5699643572784,132.80800808610996,105.0,28.0,191.0,205.0,28196.5,0.7201251436598136,0.6475155502446629,36.95938267274641,28.0,29.15277777777778,199.5,189,25.65111400462963,0.9317073170731708,75.0,32.0,0.0,324.0,25.65111400462963,0.9806174447016461,True,True,OK,OK,8,7,1,75.0,32.0,233.751907746662,110.0,False,True,29.75,25.610677083333332,204.90763251467789,132.06553512494105,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,308.0,8.0,True,874.5,84.66228320945301,195.241471316943,479.18118215097195,0.4717484451927711,1,RISING_EDGE,1,0,64,96,32,18881.516676700783,3131.25,437,2731.25,2531.25,26.53388541706603,160.0,sync_led_known_width,PULSE_ESTIMATED,0.1658367838566627,200.0
502,True,dark_blob,0.9384227296083895,203.92719491144686,132.23717221158165,104.0,28.0,191.0,204.0,28194.0,0.7235910070834617,0.5720999226415407,37.099656477846324,28.0,29.166666666666668,200.0,190,25.650173611111107,0.9362745098039216,75.0,32.0,0.0,324.0,25.650173611111107,0.9805652006172837,True,True,OK,OK,7,6,1,75.0,32.0,233.751907746662,110.0,False,True,29.63888888888889,25.618200231481477,204.90763251467789,132.06553512494105,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,308.0,8.0,True,874.5,84.66228320945301,195.241471316943,479.20693953547084,0.47448585566581214,1,HIGH,0,0,64,96,32,18919.20433473811,3137.5,438,2737.5,2537.5,26.53388541706603,160.0,sync_led_known_width,PULSE_ESTIMATED,0.1658367838566627,200.0
503,True,dark_blob,0.9365427095863663,203.75285565939768,131.9918401302747,104.0,28.0,191.0,204.0,28248.0,0.7249769017554666,0.5575423567173876,37.21507783802694,28.0,29.753968253968253,199.5,190,25.6104083994709,0.9362745098039216,75.0,32.0,0.0,324.0,25.6104083994709,0.9783560221928277,True,True,OK,OK,7,6,1,75.0,32.0,233.751907746662,110.0,False,True,29.166666666666668,25.650173611111107,204.90763251467789,131.9918401302747,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,308.0,8.0,True,880.5,84.70906681809578,195.04770017035776,479.6551266775367,0.5221177173801265,1,HIGH,0,0,64,96,32,18956.89199277544,3143.75,439,2743.75,2543.75,26.53388541706603,160.0,sync_led_known_width,PULSE_ESTIMATED,0.1658367838566627,200.0
504,True,dark_blob,0.939828794628413,205.21695701850476,131.21718670859983,105.0,27.0,192.0,204.0,28299.0,0.7225030637254902,0.5855700371388307,36.9674467341949,28.0,29.75,200.0,191,25.610677083333332,0.9411764705882353,75.0,32.0,0.0,324.0,25.610677083333332,0.978370949074074,True,True,OK,OK,7,6,1,75.0,32.0,233.751907746662,110.0,False,True,29.166666666666668,25.650173611111107,205.21695701850476,131.67890863526463,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,308.0,8.0,True,865.0,84.58092485549133,194.96897880539498,475.0270511675385,0.03026100841805161,0,FALLING_EDGE,0,1,64,96,32,18994.579650812764,3150.0,440,2750.0,2550.0,26.53388541706603,160.0,sync_led_known_width,PULSE_ESTIMATED,0.1658367838566627,200.0
505,True,dark_blob,0.94545273086201,207.36688652419897,131.148893383754,106.0,26.0,193.0,205.0,28427.5,0.718501200556047,0.632722213436695,36.87389549850414,27.0,27.97222222222222,201.5,191,25.731047453703702,0.9414634146341463,75.0,32.0,0.0,324.0,25.731047453703702,0.9850581918724279,True,True,OK,OK,8,7,1,75.0,32.0,233.751907746662,110.0,False,True,29.75,25.610677083333332,206.78377291781217,131.4695128800913,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,308.0,8.0,True,861.5,85.00135422712323,194.87869994196168,472.65653381178186,0.0,0,LOW,0,0,64,96,32,19032.267308850092,3156.25,441,2756.25,2556.25,26.53388541706603,160.0,sync_led_known_width,PULSE_ESTIMATED,0.1658367838566627,200.0
506,True,dark_blob,0.9456366505013698,207.1573337098283,131.67890863526463,107.0,27.0,192.0,205.0,28331.5,0.7198043699186992,0.6361843783696215,36.92286212914485,27.0,29.104166666666664,201.5,191,25.654405381944443,0.9365853658536586,75.0,32.0,0.0,324.0,25.654405381944443,0.9808002989969135,True,True,OK,OK,9,8,1,75.0,32.0,233.751907746662,110.0,False,True,29.75,25.610677083333332,207.1573337098283,131.46591150818975,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,308.0,8.0,True,869.0,84.81319524357498,195.30187955504408,475.0040189725999,0.027813222166898993,0,LOW,0,0,64,96,32,19069.95496688742,3162.5,442,2762.5,2562.5,26.53388541706603,160.0,sync_led_known_width,PULSE_ESTIMATED,0.1658367838566627,200.0
507,True,dark_blob,0.945876941911079,206.78377291781217,131.4695128800913,106.0,28.0,192.0,203.0,28189.5,0.7232527709359606,0.639819726159539,37.151055918052336,28.0,30.5,201.5,190,25.559895833333332,0.9458128078817734,75.0,32.0,0.0,324.0,25.559895833333332,0.9755497685185185,True,True,OK,OK,9,8,1,75.0,32.0,233.751907746662,110.0,False,True,29.66025641025641,25.61675347222222,207.2966232088325,131.21718670859983,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,308.0,8.0,True,864.5,84.65220744168111,195.13186813186815,473.243396989632,0.0,0,LOW,0,0,64,96,32,19107.642624924745,3168.75,443,2768.75,2568.75,26.53388541706603,160.0,sync_led_known_width,PULSE_ESTIMATED,0.1658367838566627,200.0
