frame,valid,method,confidence,x_center_px,y_center_px,bbox_x_px,bbox_y_px,bbox_w_px,bbox_h_px,area_px,fill_ratio,circularity,mean_gray,y_top_blob_px,y_top_subpx,x_top_blob_px,top_columns_used,topo_ruler_mm,top_valid,top_reason,y_top_subpx_median,topo_ruler_mm_median,x_center_px_median,y_center_px_median,ruler_ok,ruler_reason,ruler_roi_x_px,ruler_roi_y_px,ruler_roi_w_px,ruler_roi_h_px,ruler_top_y_px,ruler_zero_y_px,ruler_top_x_px,ruler_zero_x_px,ruler_height_mm,px_per_mm,mm_per_px,ruler_tick_count,ruler_height_mm_config,video_width_px,video_height_px,sync_red_area_px,sync_red_centroid_x_px,sync_red_centroid_y_px,sync_raw_score,sync_score,sync_pulse,sync_event,sync_rising_edge,sync_falling_edge,sync_rising_frame,sync_falling_frame,sync_pulse_width_frames,time_video_ms,time_real_ms,frame_sync,time_sync_ms,time_from_sync_fall_ms,fps_playback,fps_capture,metadata_time_source,metadata_time_confidence,time_scale_detected,sync_pulse_width_ms
1475,True,dark_blob,0.6571942027056568,256.4063510241086,261.28633289195864,145.0,179.0,163.0,155.0,13971.5,0.5529982188798733,0.3094088223715642,26.63487071977638,181.0,178.49159663865547,254.0,126,15.539631477591035,True,OK,178.90331491712706,15.511754719152854,256.34498767901147,261.2391464837703,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2693.5,50.02722603799269,127.59000061877357,1248.45789364762,0.010558862654637593,0,LOW,0,0,114,186,72,49868.18556427993,4097.222222222223,1361,3780.5555555555557,3580.5555555555557,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
1476,True,dark_blob,0.6564364115042771,256.329665880784,261.2391464837703,145.0,179.0,163.0,155.0,13997.0,0.5540075202849792,0.2979327467853562,26.62341374982569,181.5,178.90331491712706,254.0,126,15.511754719152854,True,OK,178.61333333333334,15.531388888888888,256.34498767901147,261.2391464837703,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2713.5,49.74768134635464,127.57797432590135,1253.1034291087658,0.016536995547623896,0,LOW,0,0,114,186,72,49901.99450364554,4100.0,1362,3783.333333333333,3583.3333333333335,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
1477,True,dark_blob,0.6569423732175514,256.18822427024395,261.0578941749991,145.0,179.0,163.0,155.0,14051.5,0.5561646546605976,0.2924119461437628,26.68171400791722,180.56,179.0659597411934,257.5,127,15.500742309190029,True,OK,178.55442176870747,15.535377692743765,256.34498767901147,261.1006699451215,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2715.5,49.77898484011538,127.56459829374576,1254.1865837960452,0.017930859122312896,0,LOW,0,0,114,186,72,49935.80344301115,4102.777777777778,1363,3786.111111111111,3586.1111111111113,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
1478,True,dark_blob,0.6396429773905372,257.49272845936923,260.29217924563153,145.0,179.0,163.0,155.0,13534.5,0.5357015634276667,0.2339249459920444,25.700229984188585,181.0,178.54794520547946,254.0,127,15.53581621004566,True,OK,178.55442176870747,15.535377692743765,256.4063510241086,261.0578941749991,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2717.0,49.799901852533424,127.56900993743099,1255.0665372465526,0.019063232066351875,0,LOW,0,0,114,186,72,49969.61238237676,4105.555555555555,1364,3788.8888888888887,3588.888888888889,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
1479,True,dark_blob,0.6393519540747536,257.54248317680987,260.2902708964973,145.0,179.0,163.0,155.0,13523.0,0.5352463882841876,0.2329528181520382,25.649428180968137,181.0,178.54794520547946,254.0,127,15.53581621004566,True,OK,178.55442176870747,15.535377692743765,257.49272845936923,260.29217924563153,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2717.0,49.799901852533424,127.56900993743099,1255.8945796629512,0.02012880301025324,0,LOW,0,0,114,186,72,50003.42132174238,4108.333333333333,1365,3791.6666666666665,3591.666666666667,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
1480,True,dark_blob,0.6574049940878566,256.2280070320481,261.1006699451215,145.0,179.0,163.0,155.0,14031.0,0.555353255491787,0.3002173226011743,26.678191304347823,181.0,178.55442176870747,254.0,127,15.535377692743765,True,OK,178.55442176870747,15.535377692743765,257.54248317680987,260.2902708964973,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2718.0,49.7878341918077,127.56530537159676,1256.578498841892,0.02100890817228815,0,LOW,0,0,114,186,72,50037.230261107994,4111.11111111111,1366,3794.4444444444443,3594.4444444444443,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
1481,True,dark_blob,0.6385087299765764,257.69836795252223,260.0970820969337,145.0,179.0,163.0,155.0,13480.0,0.5335444290520482,0.23558830642359105,25.730139259686847,181.0,178.55442176870747,254.0,125,15.535377692743765,True,OK,178.55442176870747,15.535377692743765,257.6885541870703,260.17913142404905,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2712.0,49.93368977384464,127.56833824975418,1249.114160290982,0.011403382998969274,0,LOW,0,0,114,186,72,50071.039200473606,4113.888888888889,1367,3797.222222222222,3597.222222222222,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
1482,True,dark_blob,0.6384253373752826,257.71438114678045,260.1070328446836,145.0,179.0,163.0,155.0,13472.5,0.5332475756976054,0.23624458648358657,25.722835896325176,181.0,178.55442176870747,254.0,125,15.535377692743765,True,OK,178.55442176870747,15.535377692743765,257.6885541870703,260.1070328446836,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2715.0,49.901718845917735,127.5550030693677,1249.6120716657267,0.012044122993755428,0,LOW,0,0,114,186,72,50104.84813983922,4116.666666666666,1368,3800.0,3600.0,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
1483,True,dark_blob,0.6384025415720165,257.7069402698925,260.1053100300568,145.0,179.0,163.0,155.0,13474.5,0.5333267365921235,0.23581788747900942,25.73269327943406,181.0,178.55442176870747,254.0,125,15.535377692743765,True,OK,178.55442176870747,15.535377692743765,257.6885541870703,260.1053100300568,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2705.0,50.02556993222427,127.56081330868761,1246.1383403485995,0.007573932717090737,0,LOW,0,0,114,186,72,50138.65707920483,4119.444444444444,1369,3802.7777777777774,3602.777777777778,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
1484,True,dark_blob,0.6382962990860717,257.6885541870703,260.17913142404905,145.0,179.0,163.0,155.0,13478.0,0.5334652681575301,0.2339897638512159,25.71612065233078,181.0,178.55442176870747,254.0,125,15.535377692743765,True,OK,178.55442176870747,15.535377692743765,257.6885541870703,260.1053100300568,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2706.0,50.013365360926336,127.55709534368071,1245.0942139418046,0.006230292900087404,0,LOW,0,0,114,186,72,50172.46601857045,4122.222222222222,1370,3805.555555555555,3605.5555555555557,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
1485,True,dark_blob,0.6367526872002696,257.67385121432454,260.06055547311666,145.0,179.0,163.0,155.0,13478.0,0.5334652681575301,0.22192073205810212,25.766962289999277,181.0,178.55442176870747,254.0,126,15.535377692743765,True,OK,178.55442176870747,15.535377692743765,257.67385121432454,260.1070328446836,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2686.5,50.24753396612693,127.464420869781,1240.1000991644864,0.0,0,LOW,0,0,114,186,72,50206.27495793606,4125.0,1371,3808.333333333333,3608.3333333333335,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
1486,True,dark_blob,0.6372435181384031,257.6417068049895,260.05494627639865,145.0,179.0,163.0,155.0,13495.0,0.534138135760934,0.22322153600416833,25.80100828231905,181.0,178.55442176870747,254.0,126,15.535377692743765,True,OK,178.55442176870747,15.535377692743765,257.67385121432454,260.11590659306734,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2688.5,50.222800818300165,127.47951149959704,1239.7312323423996,0.0,0,LOW,0,0,114,186,72,50240.08389730167,4127.777777777778,1372,3811.111111111111,3611.1111111111113,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
1487,True,dark_blob,0.6372504851374439,257.644018819694,260.11590659306734,145.0,179.0,163.0,155.0,13496.5,0.5341975064318227,0.2226986916339754,25.782586778049836,181.0,178.5608108108108,254.0,126,15.53494510135135,True,OK,178.5608108108108,15.53494510135135,257.67385121432454,260.1179277942631,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2677.5,50.309866168689695,127.50320572673513,1237.037153652393,0.0,0,LOW,0,0,114,186,72,50273.892836667284,4130.555555555556,1373,3813.888888888889,3613.888888888889,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
1488,True,dark_blob,0.6367933989330397,257.6563921859545,260.1179277942631,145.0,179.0,163.0,155.0,13480.0,0.5335444290520482,0.22170728281383176,25.75659697188176,181.0,178.5608108108108,254.0,126,15.53494510135135,True,OK,178.5608108108108,15.53494510135135,257.67043819165303,260.1179277942631,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2677.5,50.309866168689695,127.50320572673513,1238.4748110831233,0.0,0,LOW,0,0,114,186,72,50307.7017760329,4133.333333333334,1374,3816.666666666667,3616.6666666666665,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
1489,True,dark_blob,0.6362516495297701,257.67866895045177,260.4884197199881,145.0,180.0,163.0,154.0,13428.0,0.534937455182854,0.22144525085838515,25.782586668596657,182.0,179.06252182589174,254.5,126,15.500975084705246,True,OK,179.06191801619434,15.501015967653508,257.67043819165303,260.41455456722116,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2675.5,50.334766087335694,127.48807076558897,1235.5733186468685,0.0,0,LOW,0,0,114,186,72,50341.510715398515,4136.111111111111,1375,3819.444444444445,3619.4444444444443,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
1490,True,dark_blob,0.638098471423381,257.67776992072646,260.51308199039784,145.0,180.0,163.0,154.0,13434.5,0.5351963986933312,0.23576934423446735,25.795829713292786,182.0,179.06191801619434,254.5,125,15.501015967653508,True,OK,179.06191801619434,15.501015967653508,257.67054970412,260.45586283048596,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2694.0,50.02641672853254,127.4943083395199,1240.691702432046,0.000564896717373193,0,LOW,0,0,114,186,72,50375.31965476413,4138.88888888889,1376,3822.2222222222226,3622.222222222222,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
1491,True,dark_blob,0.6380157754551485,257.67043819165303,260.4808446230956,145.0,180.0,163.0,154.0,13434.0,0.535176479961756,0.234974507857857,25.782797567332754,182.0,179.06191801619434,254.5,125,15.501015967653508,True,OK,179.06252182589174,15.500975084705246,257.67776992072646,260.4590773809524,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2694.0,50.02641672853254,127.4943083395199,1240.6255785576031,0.00047980484537595973,0,LOW,0,0,114,186,72,50409.12859412974,4141.666666666667,1377,3825.0,3625.0,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
1492,True,dark_blob,0.6363875779917083,257.67054970412,260.41455456722116,145.0,180.0,163.0,154.0,13434.5,0.5351963986933312,0.22024568537844763,25.71479204339964,182.0,179.09241706161137,254.0,126,15.498950928120063,True,OK,179.09241706161137,15.498950928120063,257.67776992072646,260.4808446230956,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2694.0,50.02641672853254,127.4943083395199,1240.6671421358244,0.0005332911649171363,0,LOW,0,0,114,186,72,50442.93753349535,4144.444444444445,1378,3827.777777777778,3627.777777777778,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
1493,True,dark_blob,0.6377624464298377,257.7010334859369,260.45586283048596,145.0,180.0,163.0,154.0,13433.5,0.5351565612301808,0.23244380468499515,25.749674243521063,182.0,179.09241706161137,254.0,125,15.498950928120063,True,OK,179.09241706161137,15.498950928120063,257.67776992072646,260.4590773809524,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2674.0,50.2849040139616,127.48261032161555,1234.9155888003618,0.0,0,LOW,0,0,114,186,72,50476.74647286097,4147.222222222222,1379,3830.5555555555557,3630.5555555555557,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
1494,True,dark_blob,0.6380715225351643,257.6888020833333,260.4590773809524,145.0,180.0,163.0,154.0,13440.0,0.5354155047406581,0.23223689497355243,25.653064177700603,182.0,179.09241706161137,254.0,126,15.498950928120063,True,OK,179.09241706161137,15.498950928120063,257.67054970412,260.45586283048596,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2673.5,50.29798640982482,127.48357334330777,1234.6573421656951,0.0,0,LOW,0,0,114,186,72,50510.55541222658,4150.0,1380,3833.3333333333335,3633.3333333333335,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
1495,True,dark_blob,0.6559686412909995,256.27820338416745,261.2740507386458,145.0,180.0,163.0,154.0,13967.0,0.5564098478208908,0.2942228130265025,26.68059242699455,182.0,179.1,254.0,126,15.4984375,True,OK,179.09241706161137,15.498950928120063,257.6888020833333,260.4197526269431,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2685.0,50.21309745499689,127.54475481067658,1236.8904155849639,0.0,0,LOW,0,0,114,186,72,50544.364351592194,4152.777777777777,1381,3836.1111111111113,3636.111111111111,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
1496,True,dark_blob,0.6366516700055687,257.69558316593503,260.3122907521762,145.0,180.0,163.0,154.0,13441.0,0.5354553422038084,0.22190629520862845,25.761694743691706,182.0,179.1,254.0,126,15.4984375,True,OK,179.09241706161137,15.498950928120063,257.69558316593503,260.43616307669373,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2680.0,50.26598258706467,127.50621890547262,1235.551740178458,0.0,0,LOW,0,0,114,186,72,50578.173290957806,4155.555555555556,1382,3838.888888888889,3638.8888888888887,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
1497,True,dark_blob,0.6374464660755945,257.6413362565494,260.4051379237734,145.0,180.0,163.0,154.0,13455.5,0.5360329854194885,0.22510690676421644,25.724389539083944,182.0,179.1,253.5,127,15.4984375,True,OK,179.09241706161137,15.498950928120063,257.69558316593503,260.4197526269431,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2676.0,50.240346287992026,127.50043597409066,1235.162935671029,0.0,0,LOW,0,0,114,186,72,50611.98223032342,4158.333333333333,1383,3841.666666666667,3641.6666666666665,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
1498,True,dark_blob,0.636956461267747,257.7189574106467,260.4197526269431,145.0,180.0,163.0,154.0,13434.5,0.5351963986933312,0.22648416709615768,25.81065045944577,182.0,179.08678077006272,254.5,127,15.499332552027003,True,OK,179.08695652173913,15.499320652173912,257.698417999431,260.4051379237734,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2673.0,50.2782765930914,127.48304027933656,1233.8730429252782,0.0,0,LOW,0,0,114,186,72,50645.79116968904,4161.111111111111,1384,3844.4444444444443,3644.4444444444443,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
1499,True,dark_blob,0.6382534860961808,257.8167747385158,260.43616307669373,145.0,180.0,163.0,154.0,13417.0,0.5344992430882002,0.23925156849296295,25.716667875009062,182.0,179.08678077006272,254.5,125,15.499332552027003,True,OK,179.08695652173913,15.499320652173912,257.7141902179968,260.3530505952381,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2684.0,50.14052409339294,127.49186537506208,1236.1765100009852,0.0,0,LOW,0,0,114,186,72,50679.60010905465,4163.888888888889,1385,3847.222222222222,3647.222222222222,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
1500,True,dark_blob,0.6383163586684859,257.698417999431,260.2430516902297,145.0,179.0,163.0,155.0,13474.5,0.5333267365921235,0.2347086400021009,25.707665656128192,181.0,179.08695652173913,255.0,127,15.499320652173912,True,OK,179.08695652173913,15.499320652173912,257.7141902179968,260.3530505952381,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2680.0,50.034701492537316,127.48283582089552,1233.266178937427,0.0,0,LOW,0,0,114,186,72,50713.40904842026,4166.666666666667,1386,3850.0,3650.0,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
1501,True,dark_blob,0.6387670101248732,257.8285714285714,260.3530505952381,145.0,179.0,163.0,155.0,13440.0,0.5319612111616862,0.24498560790915225,25.693649989139093,181.0,179.08695652173913,255.0,126,15.499320652173912,True,OK,179.08695652173913,15.499320652173912,257.7189574106467,260.2847451752268,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2679.0,50.04796565882792,127.48450914520343,1233.1454132030374,0.0,0,LOW,0,0,114,186,72,50747.21798778587,4169.444444444444,1387,3852.777777777778,3652.777777777778,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
1502,True,dark_blob,0.6380428819170951,257.7141902179968,260.2847451752268,145.0,179.0,163.0,155.0,13463.5,0.5328913516722739,0.23535572618329542,25.757387472003465,181.0,179.08695652173913,255.0,126,15.499320652173912,True,OK,179.08695652173913,15.499320652173912,257.7141902179968,260.2847451752268,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2680.0,50.034701492537316,127.48283582089552,1233.3455124681075,0.0,0,LOW,0,0,114,186,72,50781.026927151484,4172.222222222223,1388,3855.5555555555557,3655.5555555555557,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
1503,True,dark_blob,0.638416834053467,257.70744615080247,260.2489798946509,145.0,179.0,163.0,155.0,13479.0,0.5335048486047892,0.23530142868853243,25.748286064804795,181.0,179.09459459459458,255.0,124,15.49880349099099,True,OK,179.09459459459458,15.49880349099099,257.70744615080247,260.2847451752268,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2675.0,50.05626168224299,127.50685358255451,1231.9445268204508,0.0,0,LOW,0,0,114,186,72,50814.8358665171,4175.0,1389,3858.3333333333335,3658.333333333333,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
1504,True,dark_blob,0.6375028903064632,257.74782371806776,260.268261574848,145.0,179.0,163.0,155.0,13459.5,0.5327330298832377,0.23180438334988723,25.76808034101582,181.0,179.10732984293193,255.0,124,15.497941208551483,True,OK,179.10732984293193,15.497941208551483,257.7141902179968,260.3530505952381,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2676.0,50.06857249626308,127.52590931738914,1232.639512133147,0.0,0,LOW,0,0,114,186,72,50848.644805882715,4177.777777777778,1390,3861.1111111111113,3661.111111111111,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
1505,True,dark_blob,0.6364843937386684,257.69258789596694,260.5473295539311,145.0,181.0,163.0,153.0,13406.0,0.5375516259673604,0.22017400533814416,25.709997824983688,182.0,179.17326732673268,254.0,126,15.49347669141914,True,OK,179.1480444842514,15.495184488045478,257.70744615080247,260.5149888143177,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2679.0,50.06233669279582,127.51225581684707,1234.2466230936818,0.0,0,LOW,0,0,114,186,72,50882.45374524833,4180.555555555556,1391,3863.888888888889,3663.8888888888887,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
1506,True,dark_blob,0.6371523813552964,257.7008247627565,260.60369155860286,145.0,181.0,163.0,153.0,13418.0,0.5380328000320783,0.2236754888048175,25.72860972252409,182.0,179.1480444842514,254.5,127,15.495184488045478,True,OK,179.1480444842514,15.495184488045478,257.70744615080247,260.5473295539311,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2679.0,50.042926465098915,127.54435734726887,1233.2058569706198,0.0,0,LOW,0,0,114,186,72,50916.26268461394,4183.333333333334,1392,3866.6666666666665,3666.6666666666665,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
1507,True,dark_blob,0.6367828775025055,257.72448421575933,260.5149888143177,145.0,181.0,163.0,153.0,13410.0,0.5377120173222664,0.22167092982803704,25.696868657581906,182.0,179.1480444842514,254.5,127,15.495184488045478,True,OK,179.1579304434764,15.494515126222952,257.72448421575933,260.55441353542125,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2679.0,50.042926465098915,127.54435734726887,1233.1831905577762,0.0,0,LOW,0,0,114,186,72,50950.07162397955,4186.111111111111,1393,3869.4444444444443,3669.4444444444443,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
1508,True,dark_blob,0.6372229707314225,257.65756774537914,260.55441353542125,145.0,181.0,163.0,153.0,13426.5,0.5383736316612534,0.22308983993338297,25.760280915146247,182.0,179.188995215311,254.0,126,15.492411782296651,True,OK,179.17326732673268,15.49347669141914,257.72448421575933,260.5772706367851,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2679.0,50.042926465098915,127.54435734726887,1232.4087547856252,0.0,0,LOW,0,0,114,186,72,50983.88056334517,4188.888888888889,1394,3872.222222222222,3672.222222222222,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
1509,True,dark_blob,0.6375223317479528,257.79696517412935,260.60461442786067,145.0,181.0,163.0,153.0,13400.0,0.5373110389350014,0.2308339699998481,25.7632801161103,182.0,179.1579304434764,254.5,125,15.494515126222952,True,OK,179.18487016428193,15.492691082626743,257.73165220198405,260.60369155860286,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2676.0,50.04857997010463,127.56346537120079,1233.4403591242112,0.0,0,LOW,0,0,114,186,72,51017.68950271079,4191.666666666666,1395,3875.0,3675.0,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
1510,True,dark_blob,0.6378891648894445,257.7880076071149,260.5772706367851,145.0,181.0,163.0,153.0,13408.5,0.5376518705641766,0.2317472122703802,25.732883666956774,182.0,179.21641791044777,254.0,125,15.490555037313431,True,OK,179.18487016428193,15.492691082626743,257.73165220198405,260.60461442786067,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2675.5,50.0198716750763,127.59658630785522,1232.5149508039358,0.0,0,LOW,0,0,114,186,72,51051.4984420764,4194.444444444444,1396,3877.777777777778,3677.7777777777774,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
1511,True,dark_blob,0.6378820405298269,257.78443069122363,260.61729177540826,145.0,181.0,163.0,153.0,13411.0,0.5377521151609929,0.23102346018529926,25.721775070698282,182.0,179.2156862745098,254.0,126,15.490604575163397,True,OK,179.188995215311,15.492411782296651,257.73165220198405,260.61729177540826,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2678.5,50.014249268869385,127.57743762055875,1233.0531244932347,0.0,0,LOW,0,0,114,186,72,51085.30738144201,4197.222222222222,1397,3880.5555555555557,3680.555555555555,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
1512,True,dark_blob,0.6382580364697741,257.73165220198405,260.7367055288611,145.0,181.0,163.0,153.0,13423.5,0.538253338145074,0.23200646614475665,25.741215677751217,182.0,179.18487016428193,254.5,126,15.492691082626743,True,OK,179.18487016428193,15.492691082626743,257.73165220198405,260.7237145620954,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2675.5,49.96212545941568,127.67227309537157,1232.4224173830798,0.0,0,LOW,0,0,114,186,72,51119.116320807625,4200.0,1398,3883.3333333333335,3683.333333333333,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
1513,True,dark_blob,0.6384955536486498,257.64604261229755,260.7237145620954,145.0,181.0,163.0,153.0,13439.0,0.5388748546453346,0.23042538332773033,25.70810419681621,182.0,179.183358006415,254.5,126,15.49279346831565,True,OK,179.18487016428193,15.492691082626743,257.72367783533974,260.7367055288611,False,fallback_no_component,316,24,120,384,24.0,408.0,376.0,376.0,26.0,14.76923076923077,0.06770833333333333,0,26.0,480,480,2654.5,50.14001381302191,127.69837383060211,1227.252449380187,0.0,0,LOW,0,0,114,186,72,51152.925260173244,4202.777777777777,1399,3886.111111111111,3686.111111111111,29.577976084546528,360.0,sync_led_known_width,PULSE_ESTIMATED,0.08216104467929591,200.0
