frame,valid,method,confidence,x_center_px,y_center_px,bbox_x_px,bbox_y_px,bbox_w_px,bbox_h_px,area_px,fill_ratio,circularity,mean_gray,y_top_blob_px,y_top_subpx,x_top_blob_px,top_columns_used,topo_ruler_mm,bbox_aspect,mask_threshold,q_dark,fracao_bbox_a_direita_da_regua,limite_regua_x_px,topo_ruler_mm_estimado,topo_score,valid_ball_candidate,top_valid,top_reason,problema_frame,componentes_encontrados_na_mascara,componentes_rejeitados,candidatos_aceitos_no_frame,threshold_usado,percentil_escuro_q,historical_x_center_median_px,historical_x_margin_px,outside_historical_region,valid_ball,y_top_subpx_median,topo_ruler_mm_median,x_center_px_median,y_center_px_median,ruler_ok,ruler_reason,ruler_detection_mode,ruler_roi_x_px,ruler_roi_y_px,ruler_roi_w_px,ruler_roi_h_px,ruler_top_y_px,ruler_zero_y_px,ruler_top_x_px,ruler_zero_x_px,ruler_height_mm,px_per_mm,mm_per_px,ruler_tick_count,ruler_green_guide_detected,ruler_green_guide_x_px,ruler_green_guide_y_min_px,ruler_green_guide_y_max_px,ruler_green_guide_bbox_x_px,ruler_green_guide_bbox_y_px,ruler_green_guide_bbox_w_px,ruler_green_guide_bbox_h_px,ruler_green_guide_area_px,ruler_height_mm_config,video_width_px,video_height_px,ball_crop_ymin_ratio,ball_crop_ymax_ratio,ball_min_effective_threshold,reject_giant_border_blobs,ball_min_width_px_config,ball_min_height_px_config,ball_min_area_px_config,ball_max_aspect_ratio_config,physical_gate_enabled,ball_max_bbox_fraction_right_of_ruler_config,ball_ruler_left_margin_px_config,physical_x_mask_enabled,ball_physical_x_cut_margin_px_config,physical_ball_x_limit_px,ball_min_topo_ruler_mm_config,historical_x_gate_enabled_config,sync_red_area_px,sync_red_centroid_x_px,sync_red_centroid_y_px,sync_raw_score,sync_score,sync_pulse,led_on,sync_event,sync_rising_edge,sync_falling_edge,sync_rising_frame,sync_falling_frame,sync_initial_rising_frame,sync_initial_falling_frame,sync_initial_pulse_width_frames,sync_last_rising_frame,sync_last_falling_frame,sync_total_pulses,sync_pulse_index,sync_pulse_start_frame,sync_pulse_end_frame,sync_pulse_width_frames,sync_pulse_is_first,sync_pulse_is_last,time_video_ms,time_real_ms,frame_sync,time_sync_ms,time_from_sync_fall_ms,sync_pulse_start_time_sync_ms,sync_pulse_end_time_sync_ms,sync_pulse_width_ms,fps_playback,fps_capture,metadata_time_source,metadata_time_confidence,time_scale_detected,sync_initial_pulse_width_frames_calc,sync_initial_pulse_width_ms_calc
1037,True,dark_blob,0.5355122338066763,176.70530956064735,281.34095876617795,72.0,194.0,208.0,167.0,13573.0,0.39074735145094425,0.08162620141018277,61.09543948685417,194.0,194.54347826086956,178.0,207,10.999573742540495,1.2455089820359282,75.0,75.0,0.0,445.0,10.999573742540495,0.11762198485532321,True,True,OK,OK,11,10,1,75.0,75.0,177.34912951606606,110.0,False,True,194.53125,11.000612745098039,176.8462858123177,281.34095876617795,True,green_guide_full_height_reference,green_guide_height_reference,437,18,40,306,18.0,324.0,456.52266692108316,456.52266692108316,26.0,11.76923076923077,0.0849673202614379,0,True,456.52266692108316,18.0,324.0,432.0,18.0,48.0,306.0,10481.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,429.0,9.0,True,1001.5,17.297220835413544,216.375603261774,564.6633587645584,0.9070149498494413,1,True,RISING_EDGE,1,0,125,173,125,173,48,2404,2453,11,4,1037.0,1041.0,4.0,0,0,35029.61596026221,4320.833333333334,912,3800.0,3600.0,3800.0,3816.666666666667,16.666666666666668,29.60352180784336,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12334800753268067,48,200.0
1038,True,dark_blob,0.5362048736691338,176.69304018530093,281.1765015870681,72.0,194.0,208.0,167.0,13599.5,0.39151024873330265,0.08236242569646623,61.15233605403884,194.0,194.23846153846154,178.0,207,11.025490196078431,1.2455089820359282,75.0,75.0,0.0,445.0,11.025490196078431,0.11914648212226066,True,True,OK,OK,11,10,1,75.0,75.0,177.34912951606606,110.0,False,True,194.23846153846154,11.025490196078431,176.8462858123177,281.19474058280025,True,green_guide_full_height_reference,green_guide_height_reference,437,18,40,306,18.0,324.0,456.52266692108316,456.52266692108316,26.0,11.76923076923077,0.0849673202614379,0,True,456.52266692108316,18.0,324.0,432.0,18.0,48.0,306.0,10481.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,429.0,9.0,True,1058.0,17.304190296156268,216.22904851921862,611.5569850756701,0.9823398659373046,1,True,HIGH,0,0,125,173,125,173,48,2404,2453,11,4,1037.0,1041.0,4.0,0,0,35063.39572492977,4325.0,913,3804.1666666666665,3604.1666666666665,3800.0,3816.666666666667,16.666666666666668,29.60352180784336,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12334800753268067,48,200.0
1039,True,dark_blob,0.5357674824439795,176.73755261833753,281.10297853540004,72.0,194.0,208.0,167.0,13580.5,0.39096326577614005,0.08215283500105114,61.18030014796027,194.0,194.15714285714284,178.0,207,11.032399626517273,1.2455089820359282,75.0,75.0,0.0,445.0,11.032399626517273,0.11955291920689844,True,True,OK,OK,11,10,1,75.0,75.0,177.34912951606606,110.0,False,True,194.15714285714284,11.032399626517273,176.8462858123177,281.1765015870681,True,green_guide_full_height_reference,green_guide_height_reference,437,18,40,306,18.0,324.0,456.52266692108316,456.52266692108316,26.0,11.76923076923077,0.0849673202614379,0,True,456.52266692108316,18.0,324.0,432.0,18.0,48.0,306.0,10481.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,429.0,9.0,True,1060.5,17.234794908062234,216.23212321232123,613.4116705045008,0.985319034649257,1,True,HIGH,0,0,125,173,125,173,48,2404,2453,11,4,1037.0,1041.0,4.0,0,0,35097.17548959733,4329.166666666667,914,3808.333333333333,3608.3333333333335,3800.0,3816.666666666667,16.666666666666668,29.60352180784336,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12334800753268067,48,200.0
1040,True,dark_blob,0.5362713903066746,176.8462858123177,281.19474058280025,72.0,194.0,208.0,167.0,13601.0,0.3915534315983418,0.08207657278320736,61.13957087583538,194.0,194.14788732394365,178.0,207,11.033186044370801,1.2455089820359282,75.0,74.0,0.0,445.0,11.033186044370801,0.11959917908063535,True,True,OK,OK,12,11,1,75.0,74.0,177.34912951606606,110.0,False,True,194.14788732394365,11.033186044370801,176.8462858123177,281.10297853540004,True,green_guide_full_height_reference,green_guide_height_reference,437,18,40,306,18.0,324.0,456.52266692108316,456.52266692108316,26.0,11.76923076923077,0.0849673202614379,0,True,456.52266692108316,18.0,324.0,432.0,18.0,48.0,306.0,10481.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,429.0,9.0,True,1050.5,17.260828177058542,216.19133745835316,605.27356725455,0.9722468542136898,1,True,HIGH,0,0,125,173,125,173,48,2404,2453,11,4,1037.0,1041.0,4.0,0,0,35130.95525426489,4333.333333333333,915,3812.5,3612.5,3800.0,3816.666666666667,16.666666666666668,29.60352180784336,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12334800753268067,48,200.0
1041,True,dark_blob,0.5363177994697492,176.88614248691994,281.0419172656594,72.0,193.0,208.0,168.0,13634.0,0.39016712454212454,0.08218133006263852,61.228733857383496,194.0,194.11117117117118,178.5,207,11.036305717482186,1.2380952380952381,75.0,74.0,0.0,445.0,11.036305717482186,0.11978268926365801,True,True,OK,OK,12,11,1,75.0,74.0,177.34912951606606,110.0,False,True,194.11117117117118,11.036305717482186,176.86007350320193,281.10297853540004,True,green_guide_full_height_reference,green_guide_height_reference,437,18,40,306,18.0,324.0,456.52266692108316,456.52266692108316,26.0,11.76923076923077,0.0849673202614379,0,True,456.52266692108316,18.0,324.0,432.0,18.0,48.0,306.0,10481.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,429.0,9.0,True,0.0,,,0.0,0.0,0,False,FALLING_EDGE,0,1,125,173,125,173,48,2404,2453,11,4,1037.0,1041.0,4.0,0,0,35164.73501893246,4337.5,916,3816.666666666667,3616.6666666666665,3800.0,3816.666666666667,16.666666666666668,29.60352180784336,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12334800753268067,48,200.0
1042,True,dark_blob,0.5356591086769898,176.96495421615856,280.8300665612474,72.0,193.0,208.0,168.0,13596.5,0.38909397893772896,0.08251770870495297,61.18476807207715,194.0,194.0962416578855,178.5,207,11.037574238218877,1.2380952380952381,75.0,74.0,0.0,445.0,11.037574238218877,0.11985730813052217,True,True,OK,OK,11,10,1,75.0,74.0,177.34912951606606,110.0,False,True,194.0962416578855,11.037574238218877,176.86007350320193,281.0419172656594,True,green_guide_full_height_reference,green_guide_height_reference,437,18,40,306,18.0,324.0,456.52266692108316,456.52266692108316,26.0,11.76923076923077,0.0849673202614379,0,True,456.52266692108316,18.0,324.0,432.0,18.0,48.0,306.0,10481.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,429.0,9.0,True,0.0,,,0.0,0.0,0,False,LOW,0,0,125,173,125,173,48,2404,2453,11,-1,,,,0,0,35198.51478360002,4341.666666666667,917,3820.8333333333335,3620.833333333333,,,,29.60352180784336,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12334800753268067,48,200.0
1043,True,dark_blob,0.534844306207873,176.86007350320193,280.6790687955554,72.0,193.0,208.0,168.0,13559.5,0.38803514194139194,0.08219848080944002,61.207762879322516,194.0,194.0060975609756,178.5,207,11.045233540570699,1.2380952380952381,75.0,74.0,0.0,445.0,11.045233540570699,0.12030785532768817,True,True,OK,OK,12,11,1,75.0,74.0,177.34912951606606,110.0,False,True,194.0897435897436,11.038126361655772,176.88614248691994,280.8300665612474,True,green_guide_full_height_reference,green_guide_height_reference,437,18,40,306,18.0,324.0,456.52266692108316,456.52266692108316,26.0,11.76923076923077,0.0849673202614379,0,True,456.52266692108316,18.0,324.0,432.0,18.0,48.0,306.0,10481.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,429.0,9.0,True,0.0,,,0.0,0.0,0,False,LOW,0,0,125,173,125,173,48,2404,2453,11,-1,,,,0,0,35232.29454826757,4345.833333333333,918,3825.0,3625.0,,,,29.60352180784336,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12334800753268067,48,200.0
1044,True,dark_blob,0.5322465647109815,177.26776342725276,281.15540750114764,72.0,193.0,209.0,168.0,13433.5,0.38258999772157665,0.08385973163495758,61.063693359931605,194.0,194.03125,179.0,207,11.043096405228757,1.244047619047619,75.0,74.0,0.0,445.0,11.043096405228757,0.12018214148404456,True,True,OK,OK,12,11,1,75.0,74.0,177.34912951606606,110.0,False,True,194.03125,11.043096405228757,176.88614248691994,280.6790687955554,True,green_guide_full_height_reference,green_guide_height_reference,437,18,40,306,18.0,324.0,456.52266692108316,456.52266692108316,26.0,11.76923076923077,0.0849673202614379,0,True,456.52266692108316,18.0,324.0,432.0,18.0,48.0,306.0,10481.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,429.0,9.0,True,0.0,,,0.0,0.0,0,False,LOW,0,0,125,173,125,173,48,2404,2453,11,-1,,,,0,0,35266.07431293514,4350.0,919,3829.1666666666665,3629.166666666667,,,,29.60352180784336,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12334800753268067,48,200.0
1045,True,dark_blob,0.5346794476915546,176.81662299961866,280.51990848370787,72.0,193.0,209.0,167.0,13549.5,0.3882044523393405,0.08160576242063189,61.17657441400735,194.0,194.0897435897436,179.0,207,11.038126361655772,1.251497005988024,75.0,74.0,0.0,445.0,11.038126361655772,0.1198897859797513,True,True,OK,OK,12,11,1,75.0,74.0,177.34912951606606,110.0,False,True,194.0060975609756,11.045233540570699,176.9447097722263,280.51990848370787,True,green_guide_full_height_reference,green_guide_height_reference,437,18,40,306,18.0,324.0,456.52266692108316,456.52266692108316,26.0,11.76923076923077,0.0849673202614379,0,True,456.52266692108316,18.0,324.0,432.0,18.0,48.0,306.0,10481.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,429.0,9.0,True,0.0,,,0.0,0.0,0,False,LOW,0,0,125,173,125,173,48,2404,2453,11,-1,,,,0,0,35299.8540776027,4354.166666666667,920,3833.3333333333335,3633.3333333333335,,,,29.60352180784336,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12334800753268067,48,200.0
1046,True,dark_blob,0.5360490293721945,176.9447097722263,280.4678667646338,72.0,193.0,209.0,167.0,13610.0,0.3899378276938945,0.08291371448132501,61.23873145348428,194.0,193.9779411764706,178.5,207,11.04762591311034,1.251497005988024,75.0,74.0,0.0,445.0,11.04762591311034,0.12044858312413761,True,True,OK,OK,12,11,1,75.0,74.0,177.34912951606606,110.0,False,True,193.9779411764706,11.04762591311034,176.9447097722263,280.4678667646338,True,green_guide_full_height_reference,green_guide_height_reference,437,18,40,306,18.0,324.0,456.52266692108316,456.52266692108316,26.0,11.76923076923077,0.0849673202614379,0,True,456.52266692108316,18.0,324.0,432.0,18.0,48.0,306.0,10481.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,429.0,9.0,True,0.0,,,0.0,0.0,0,False,LOW,0,0,125,173,125,173,48,2404,2453,11,-1,,,,0,0,35333.63384227027,4358.333333333333,921,3837.5,3637.5,,,,29.60352180784336,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12334800753268067,48,200.0
1047,True,dark_blob,0.5356772560900507,176.7981974681057,280.31081396348276,72.0,192.0,208.0,168.0,13573.5,0.38843578296703296,0.08224414187422126,61.06612618963695,193.0,193.47117400419285,178.5,207,11.090684561735248,1.2380952380952381,75.0,74.0,0.0,445.0,11.090684561735248,0.12298144480795577,True,True,OK,OK,13,12,1,75.0,74.0,177.34912951606606,110.0,False,True,193.47117400419285,11.090684561735248,176.9447097722263,280.3284573012804,True,green_guide_full_height_reference,green_guide_height_reference,437,18,40,306,18.0,324.0,456.52266692108316,456.52266692108316,26.0,11.76923076923077,0.0849673202614379,0,True,456.52266692108316,18.0,324.0,432.0,18.0,48.0,306.0,10481.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,429.0,9.0,True,0.0,,,0.0,0.0,0,False,LOW,0,0,125,173,125,173,48,2404,2453,11,-1,,,,0,0,35367.41360693783,4362.5,922,3841.666666666667,3641.6666666666665,,,,29.60352180784336,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12334800753268067,48,200.0
1048,True,dark_blob,0.5382009985355399,177.010145351673,280.3266632523656,72.0,192.0,208.0,168.0,13668.0,0.3911401098901099,0.08263127250610457,61.033676398515716,192.0,192.61428571428573,178.0,207,11.163492063492061,1.2380952380952381,75.0,73.0,0.0,445.0,11.163492063492061,0.12726423902894476,True,True,OK,OK,13,12,1,75.0,73.0,177.34912951606606,110.0,False,True,192.61428571428573,11.163492063492061,176.81662299961866,280.3266632523656,True,green_guide_full_height_reference,green_guide_height_reference,437,18,40,306,18.0,324.0,456.52266692108316,456.52266692108316,26.0,11.76923076923077,0.0849673202614379,0,True,456.52266692108316,18.0,324.0,432.0,18.0,48.0,306.0,10481.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,429.0,9.0,True,0.0,,,0.0,0.0,0,False,LOW,0,0,125,173,125,173,48,2404,2453,11,-1,,,,0,0,35401.19337160539,4366.666666666666,923,3845.833333333333,3645.8333333333335,,,,29.60352180784336,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12334800753268067,48,200.0
1049,True,dark_blob,0.5390470129789968,176.9910869538783,280.3284573012804,72.0,191.0,208.0,169.0,13706.5,0.38992091488393266,0.0847054781038882,61.08139453643541,192.0,191.84185455700222,177.5,207,11.229123469012883,1.2307692307692308,75.0,73.0,0.0,445.0,11.229123469012883,0.1311249099419343,True,True,OK,OK,12,11,1,75.0,73.0,177.34912951606606,110.0,False,True,191.84185455700222,11.229123469012883,176.9447097722263,280.31081396348276,True,green_guide_full_height_reference,green_guide_height_reference,437,18,40,306,18.0,324.0,456.52266692108316,456.52266692108316,26.0,11.76923076923077,0.0849673202614379,0,True,456.52266692108316,18.0,324.0,432.0,18.0,48.0,306.0,10481.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,429.0,9.0,True,0.0,,,0.0,0.0,0,False,LOW,0,0,125,173,125,173,48,2404,2453,11,-1,,,,0,0,35434.97313627295,4370.833333333334,924,3850.0,3650.0,,,,29.60352180784336,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12334800753268067,48,200.0
1050,True,dark_blob,0.5384707384771553,176.81162485414237,280.1655848891482,71.0,190.0,209.0,170.0,13712.0,0.38592738530819026,0.0800301798578844,60.843797962885446,191.0,191.172131147541,177.0,208,11.286028072431156,1.2294117647058824,75.0,73.0,0.0,445.0,11.286028072431156,0.1344722395547739,True,True,OK,OK,11,10,1,75.0,73.0,177.34912951606606,110.0,False,True,191.172131147541,11.286028072431156,176.9910869538783,280.31081396348276,True,green_guide_full_height_reference,green_guide_height_reference,437,18,40,306,18.0,324.0,456.52266692108316,456.52266692108316,26.0,11.76923076923077,0.0849673202614379,0,True,456.52266692108316,18.0,324.0,432.0,18.0,48.0,306.0,10481.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,429.0,9.0,True,0.0,,,0.0,0.0,0,False,LOW,0,0,125,173,125,173,48,2404,2453,11,-1,,,,0,0,35468.75290094052,4375.0,925,3854.1666666666665,3654.166666666667,,,,29.60352180784336,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12334800753268067,48,200.0
1051,True,dark_blob,0.5424282077017999,176.77212703920574,280.1695462541266,71.0,190.0,208.0,170.0,13833.0,0.3912047511312217,0.08464568633093632,60.822046807921346,190.0,190.3342318059299,176.5,207,11.357222134136673,1.223529411764706,75.0,73.0,0.0,445.0,11.357222134136673,0.13866012553745138,True,True,OK,OK,12,11,1,75.0,73.0,177.34912951606606,110.0,False,True,190.3342318059299,11.357222134136673,177.010145351673,280.3059721779007,True,green_guide_full_height_reference,green_guide_height_reference,437,18,40,306,18.0,324.0,456.52266692108316,456.52266692108316,26.0,11.76923076923077,0.0849673202614379,0,True,456.52266692108316,18.0,324.0,432.0,18.0,48.0,306.0,10481.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,429.0,9.0,True,0.0,,,0.0,0.0,0,False,LOW,0,0,125,173,125,173,48,2404,2453,11,-1,,,,0,0,35502.53266560808,4379.166666666666,926,3858.3333333333335,3658.333333333333,,,,29.60352180784336,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12334800753268067,48,200.0
1052,True,dark_blob,0.5437006283780887,177.07205977440907,280.29853677227766,71.0,189.0,208.0,171.0,13919.0,0.3913349077822762,0.07889235304662919,60.645247749295585,189.0,189.66666666666666,176.0,207,11.413943355119827,1.2163742690058479,75.0,73.0,0.0,445.0,11.413943355119827,0.1419966679482251,True,True,OK,OK,11,10,1,75.0,73.0,177.34912951606606,110.0,False,True,189.66666666666666,11.413943355119827,177.07205977440907,280.29853677227766,True,green_guide_full_height_reference,green_guide_height_reference,437,18,40,306,18.0,324.0,456.52266692108316,456.52266692108316,26.0,11.76923076923077,0.0849673202614379,0,True,456.52266692108316,18.0,324.0,432.0,18.0,48.0,306.0,10481.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,429.0,9.0,True,0.0,,,0.0,0.0,0,False,LOW,0,0,125,173,125,173,48,2404,2453,11,-1,,,,0,0,35536.31243027563,4383.333333333334,927,3862.5,3662.5,,,,29.60352180784336,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12334800753268067,48,200.0
1053,True,dark_blob,0.5454654481165275,177.29586452762922,280.5130718954248,70.0,188.0,209.0,172.0,14025.0,0.3901468788249694,0.0782271854653137,60.56720998431427,188.0,188.87662337662337,175.0,207,11.481071216365335,1.2151162790697674,75.0,72.0,0.0,445.0,11.481071216365335,0.1459453656685491,True,True,OK,OK,11,10,1,75.0,72.0,177.34912951606606,110.0,False,True,188.87662337662337,11.481071216365335,177.29586452762922,280.1695462541266,True,green_guide_full_height_reference,green_guide_height_reference,437,18,40,306,18.0,324.0,456.52266692108316,456.52266692108316,26.0,11.76923076923077,0.0849673202614379,0,True,456.52266692108316,18.0,324.0,432.0,18.0,48.0,306.0,10481.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,429.0,9.0,True,0.0,,,0.0,0.0,0,False,LOW,0,0,125,173,125,173,48,2404,2453,11,-1,,,,0,0,35570.0921949432,4387.5,928,3866.6666666666665,3666.6666666666665,,,,29.60352180784336,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12334800753268067,48,200.0
1054,True,dark_blob,0.5479315138333296,177.75165762507535,280.3059721779007,70.0,187.0,208.0,173.0,14101.5,0.39188250333481545,0.07677629872524648,60.29258204502305,187.0,187.64545454545456,175.0,208,11.585680332739155,1.2023121387283238,75.0,72.0,0.0,445.0,11.585680332739155,0.15209884310230326,True,True,OK,OK,10,9,1,75.0,72.0,177.34912951606606,110.0,False,True,187.64545454545456,11.585680332739155,177.75165762507535,280.1695462541266,True,green_guide_full_height_reference,green_guide_height_reference,437,18,40,306,18.0,324.0,456.52266692108316,456.52266692108316,26.0,11.76923076923077,0.0849673202614379,0,True,456.52266692108316,18.0,324.0,432.0,18.0,48.0,306.0,10481.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,429.0,9.0,True,0.0,,,0.0,0.0,0,False,LOW,0,0,125,173,125,173,48,2404,2453,11,-1,,,,0,0,35603.87195961076,4391.666666666667,929,3870.833333333333,3670.8333333333335,,,,29.60352180784336,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12334800753268067,48,200.0
1055,True,dark_blob,0.5599160000417652,179.0698990586367,278.80712260406034,70.0,185.0,208.0,175.0,14695.0,0.4037087912087912,0.08758609844055722,60.982888119652536,186.0,186.39022556390978,174.5,207,11.692333775615507,1.1885714285714286,75.0,72.0,0.0,445.0,11.692333775615507,0.15837257503620633,True,True,OK,OK,11,10,1,75.0,72.0,177.34912951606606,110.0,False,True,186.39022556390978,11.692333775615507,177.75165762507535,278.80712260406034,True,green_guide_full_height_reference,green_guide_height_reference,437,18,40,306,18.0,324.0,456.52266692108316,456.52266692108316,26.0,11.76923076923077,0.0849673202614379,0,True,456.52266692108316,18.0,324.0,432.0,18.0,48.0,306.0,10481.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,429.0,9.0,True,0.0,,,0.0,0.0,0,False,LOW,0,0,125,173,125,173,48,2404,2453,11,-1,,,,0,0,35637.65172427833,4395.833333333333,930,3875.0,3675.0,,,,29.60352180784336,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12334800753268067,48,200.0
1056,True,dark_blob,0.563063829290775,178.55284607763664,277.6690308925515,70.0,183.0,207.0,177.0,14804.0,0.40405032888452197,0.08766896306239867,60.66403008298755,184.0,184.6764705882353,173.5,207,11.837946943483274,1.1694915254237288,75.0,71.0,0.0,445.0,11.837946943483274,0.16693805549901614,True,True,OK,OK,10,9,1,75.0,71.0,177.34912951606606,110.0,False,True,184.6764705882353,11.837946943483274,177.75165762507535,277.7217023845457,True,green_guide_full_height_reference,green_guide_height_reference,437,18,40,306,18.0,324.0,456.52266692108316,456.52266692108316,26.0,11.76923076923077,0.0849673202614379,0,True,456.52266692108316,18.0,324.0,432.0,18.0,48.0,306.0,10481.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,429.0,9.0,True,0.0,,,0.0,0.0,0,False,LOW,0,0,125,173,125,173,48,2404,2453,11,-1,,,,0,0,35671.43148894589,4400.0,931,3879.166666666667,3679.1666666666665,,,,29.60352180784336,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12334800753268067,48,200.0
1057,True,dark_blob,0.565944485195832,179.33382522274763,277.7217023845457,70.0,180.0,207.0,180.0,14908.5,0.4001207729468599,0.08563570788390093,60.06262470232349,181.0,182.04046474358972,172.5,207,12.061921296296298,1.15,75.0,71.0,0.0,445.0,12.061921296296298,0.18011301742919397,True,True,OK,OK,11,10,1,75.0,71.0,177.34912951606606,110.0,False,True,182.04046474358972,12.061921296296298,177.75165762507535,277.6690308925515,True,green_guide_full_height_reference,green_guide_height_reference,437,18,40,306,18.0,324.0,456.52266692108316,456.52266692108316,26.0,11.76923076923077,0.0849673202614379,0,True,456.52266692108316,18.0,324.0,432.0,18.0,48.0,306.0,10481.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,429.0,9.0,True,0.0,,,0.0,0.0,0,False,LOW,0,0,125,173,125,173,48,2404,2453,11,-1,,,,0,0,35705.21125361345,4404.166666666667,932,3883.3333333333335,3683.333333333333,,,,29.60352180784336,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12334800753268067,48,200.0
1058,True,dark_blob,0.8094815996564094,171.63558570396162,272.91618487615796,69.0,177.0,208.0,183.0,30442.0,0.7997583018074821,0.7493403383854674,84.24848819819233,178.0,179.0,173.0,207,12.320261437908496,1.1366120218579234,75.0,71.0,0.0,445.0,12.320261437908496,0.19530949634755856,True,True,OK,OK,8,7,1,75.0,71.0,177.34912951606606,110.0,False,True,179.0,12.320261437908496,171.63558570396162,272.91618487615796,True,green_guide_full_height_reference,green_guide_height_reference,437,18,40,306,18.0,324.0,456.52266692108316,456.52266692108316,26.0,11.76923076923077,0.0849673202614379,0,True,456.52266692108316,18.0,324.0,432.0,18.0,48.0,306.0,10481.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,429.0,9.0,True,0.0,,,0.0,0.0,0,False,LOW,0,0,125,173,125,173,48,2404,2453,11,-1,,,,0,0,35738.99101828101,4408.333333333333,933,3887.5,3687.5,,,,29.60352180784336,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12334800753268067,48,200.0
1059,True,dark_blob,0.8083735785760698,170.69104522602245,270.47736007492813,69.0,173.0,208.0,187.0,30963.0,0.7960458658988071,0.7255653680769507,83.9494645996484,174.0,175.0,172.0,207,12.660130718954248,1.1122994652406417,75.0,70.0,0.0,445.0,12.660130718954248,0.2153018069973087,True,True,OK,OK,8,7,1,75.0,70.0,177.34912951606606,110.0,False,True,175.0,12.660130718954248,170.69104522602245,270.47736007492813,True,green_guide_full_height_reference,green_guide_height_reference,437,18,40,306,18.0,324.0,456.52266692108316,456.52266692108316,26.0,11.76923076923077,0.0849673202614379,0,True,456.52266692108316,18.0,324.0,432.0,18.0,48.0,306.0,10481.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,429.0,9.0,True,0.0,,,0.0,0.0,0,False,LOW,0,0,125,173,125,173,48,2404,2453,11,-1,,,,0,0,35772.77078294857,4412.5,934,3891.6666666666665,3691.666666666667,,,,29.60352180784336,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12334800753268067,48,200.0
