frame,decisao,explicacao,confianca_selecionada,topo_ruler_mm,bbox_altura_px,bbox_largura_px,bbox_aspect,area_px,componentes_encontrados_na_mascara,componentes_rejeitados,candidatos_aceitos_no_frame,threshold_usado,percentil_escuro_q
85,candidato_selecionado,OK,0.8073791124219288,10.896272089082546,168.0,218.0,1.2976190476190477,28743.5,10,9,1,75.0,73.0
86,candidato_selecionado,OK,0.8074076506475598,10.900807381776238,168.0,218.0,1.2976190476190477,28746.5,10,9,1,75.0,73.0
87,candidato_selecionado,OK,0.8067232461174946,10.809482857470472,168.0,218.0,1.2976190476190477,28742.5,9,8,1,75.0,73.0
88,candidato_selecionado,OK,0.8069589527037616,10.847111817700052,168.0,218.0,1.2976190476190477,28741.5,9,8,1,75.0,73.0
89,candidato_selecionado,OK,0.8069908163776062,10.847111817700052,168.0,218.0,1.2976190476190477,28740.5,9,8,1,75.0,73.0
90,candidato_selecionado,OK,0.8071001268021328,10.847111817700052,168.0,218.0,1.2976190476190477,28739.0,8,7,1,75.0,73.0
91,candidato_selecionado,OK,0.8073355731875012,10.897845557976277,168.0,218.0,1.2976190476190477,28736.0,8,7,1,75.0,73.0
92,candidato_selecionado,OK,0.807571087717785,10.908859840232388,168.0,218.0,1.2976190476190477,28736.0,8,7,1,75.0,73.0
93,candidato_selecionado,OK,0.8076342220245918,10.901307189542484,168.0,218.0,1.2976190476190477,28738.0,8,7,1,75.0,73.0
94,candidato_selecionado,OK,0.8076765598425577,10.893196672608438,168.0,218.0,1.2976190476190477,28740.0,8,7,1,75.0,73.0
95,candidato_selecionado,OK,0.807782235148227,10.90096038415366,168.0,218.0,1.2976190476190477,28742.0,8,7,1,75.0,73.0
96,candidato_selecionado,OK,0.8079141205218547,10.901307189542484,168.0,218.0,1.2976190476190477,28747.0,8,7,1,75.0,73.0
97,candidato_selecionado,OK,0.8079113743144041,10.90249278005776,168.0,218.0,1.2976190476190477,28746.0,8,7,1,75.0,73.0
98,candidato_selecionado,OK,0.8079277453516686,10.90249278005776,168.0,218.0,1.2976190476190477,28747.0,8,7,1,75.0,73.0
99,candidato_selecionado,OK,0.8080155974706397,10.91830065359477,168.0,218.0,1.2976190476190477,28746.0,8,7,1,75.0,73.0
100,candidato_selecionado,OK,0.8081065119989957,10.93702226653373,168.0,218.0,1.2976190476190477,28745.0,8,7,1,75.0,73.0
101,candidato_selecionado,OK,0.8077703396956578,10.892156862745097,168.0,218.0,1.2976190476190477,28746.5,9,8,1,75.0,73.0
102,candidato_selecionado,OK,0.8077889934859019,10.907407407407407,168.0,218.0,1.2976190476190477,28745.5,9,8,1,75.0,73.0
103,candidato_selecionado,OK,0.807636597923225,10.907407407407407,168.0,218.0,1.2976190476190477,28747.0,9,8,1,75.0,73.0
104,candidato_selecionado,OK,0.8078897445761746,10.930101670297748,168.0,218.0,1.2976190476190477,28747.5,9,8,1,75.0,73.0
105,candidato_selecionado,OK,0.8078921271402287,10.933952528379772,168.0,218.0,1.2976190476190477,28745.5,9,8,1,75.0,73.0
106,candidato_selecionado,OK,0.8078607314661025,10.933169934640523,168.0,218.0,1.2976190476190477,28743.5,9,8,1,75.0,73.0
107,candidato_selecionado,OK,0.8080086141338432,10.948760636330004,168.0,218.0,1.2976190476190477,28745.5,9,8,1,75.0,73.0
108,candidato_selecionado,OK,0.8078227298166467,10.915645424836601,168.0,218.0,1.2976190476190477,28745.5,9,8,1,75.0,73.0
109,candidato_selecionado,OK,0.8081314067516556,10.929480564155485,168.0,218.0,1.2976190476190477,28744.0,9,8,1,75.0,73.0
110,candidato_selecionado,OK,0.8075914795427408,10.872372372372372,168.0,218.0,1.2976190476190477,28742.5,9,8,1,75.0,73.0
