frame,time_video_s,time_real_s,x_center_px,y_center_px,radius_px,x_left_px,y_top_px,x_right_px,y_bottom_px,confidence,valid,method,fixed_radius_px,y_top_fixed_px,y_bottom_fixed_px,x_left_fixed_px,x_right_fixed_px,sync_red_area_px,sync_red_centroid_x_px,sync_red_centroid_y_px,sync_raw_score,sync_score,sync_pulse,sync_event,sync_rising_edge,sync_falling_edge,sync_rising_frame,sync_falling_frame,sync_pulse_width_frames,time_video_ms,time_real_ms,time_sync_ms,time_from_sync_rise_ms,time_from_sync_fall_ms,sync_pulse_width_ms,fps_playback,fps_capture,time_scale_detected,metadata_time_source,metadata_time_confidence,frame_sync,auto_ruler_ok,auto_ruler_reason,ruler_top_x_px,ruler_top_y_px,ruler_bottom_x_px,ruler_bottom_y_px,ruler_dx_px,ruler_dy_px,ruler_len_px,ruler_angle_deg,ruler_tick_spacing_px,mm_per_px_ruler,px_per_mm_ruler,ruler_confidence,y_top_fixed_ruler_mm_corr,y_center_ruler_mm_corr,z_top_fixed_mm_rel_corr,z_center_mm_rel_corr,ruler_u_x,ruler_u_y,ruler_n_x,ruler_n_y,ruler_origin_x_px,ruler_origin_y_px,ruler_tick_spacing_row_px,ruler_tick_spacing_cluster_px,ruler_roi_x_px,ruler_roi_y_px,ruler_roi_w_px,ruler_roi_h_px,ruler_tick_count,roi_x_px,roi_y_px,roi_w_px,roi_h_px,video_fps,time_scale
425,15.10925068633662,15.10925068633662,431.0,252.0,71.0,360.0,181.0,502.0,323.0,0.4828156293074933,True,hough,59.0,193.0,311.0,372.0,490.0,72.0,252.2824074074074,240.49537037037032,19.67210626185959,0.0,0,LOW,0,0,1138,1203,65,15109.250686336622,1307.6923076923076,-2193.846153846154,-2193.846153846154,-2393.846153846154,200.0,28.128463073574512,325.0,0.08654911714946004,sync_led_known_width,PULSE_ESTIMATED,-713,True,OK,595.8764740591639,1.1261248154958974,588.6111898799006,301.1458545925111,-7.26528417926329,300.01972977701524,300.107685022691,-1.3872047023442358,11.003224813591933,0.09088244736804177,11.003224813591933,0.42857142857142855,17.795612319101654,23.156105205605225,3.4054151729715194,3.405415172971523,-0.02420892413572783,0.9997069210484595,-0.9997069210484595,-0.02420892413572783,595.8764740591639,1.1261248154958974,11.0,4.155739376608345,517,0,238,303,27,96,13,535,368,28.128463073574512,0.08654911714946004
426,15.144801864422119,15.144801864422119,431.0,252.0,71.0,360.0,181.0,502.0,323.0,0.4828156293074933,True,hough,59.0,193.0,311.0,372.0,490.0,72.0,252.2824074074074,240.49537037037032,19.67210626185959,0.0,0,LOW,0,0,1138,1203,65,15144.80186442212,1310.7692307692307,-2190.769230769231,-2190.769230769231,-2390.769230769231,200.0,28.128463073574512,325.0,0.08654911714946004,sync_led_known_width,PULSE_ESTIMATED,-712,True,OK,595.8764740591639,1.1261248154958974,588.6111898799006,301.1458545925111,-7.26528417926329,300.01972977701524,300.107685022691,-1.3872047023442358,11.003224813591933,0.09088244736804177,11.003224813591933,0.42857142857142855,17.795612319101654,23.156105205605225,3.4054151729715194,3.405415172971523,-0.02420892413572783,0.9997069210484595,-0.9997069210484595,-0.02420892413572783,595.8764740591639,1.1261248154958974,11.0,4.155739376608345,517,0,238,303,27,96,13,535,368,28.128463073574512,0.08654911714946004
427,15.180353042507617,15.180353042507617,431.0,252.0,71.0,360.0,181.0,502.0,323.0,0.4828152790124394,True,hough,59.0,193.0,311.0,372.0,490.0,69.0,252.65217391304347,240.3429951690821,19.018704560475875,0.0,0,LOW,0,0,1138,1203,65,15180.353042507617,1313.8461538461538,-2187.6923076923076,-2187.6923076923076,-2387.6923076923076,200.0,28.128463073574512,325.0,0.08654911714946004,sync_led_known_width,PULSE_ESTIMATED,-711,True,OK,595.8764740591639,1.1261248154958974,588.6111898799006,301.1458545925111,-7.26528417926329,300.01972977701524,300.107685022691,-1.3872047023442358,11.003224813591933,0.09088244736804177,11.003224813591933,0.42857142857142855,17.795612319101654,23.156105205605225,3.4054151729715194,3.405415172971523,-0.02420892413572783,0.9997069210484595,-0.9997069210484595,-0.02420892413572783,595.8764740591639,1.1261248154958974,11.0,4.155739376608345,517,0,238,303,27,96,13,535,368,28.128463073574512,0.08654911714946004
428,15.215904220593115,15.215904220593115,431.0,252.0,71.0,360.0,181.0,502.0,323.0,0.4828152790124394,True,hough,59.0,193.0,311.0,372.0,490.0,70.5,252.75650118203308,240.38297872340425,19.492695539754365,0.0,0,LOW,0,0,1138,1203,65,15215.904220593115,1316.923076923077,-2184.6153846153843,-2184.6153846153843,-2384.6153846153848,200.0,28.128463073574512,325.0,0.08654911714946004,sync_led_known_width,PULSE_ESTIMATED,-710,True,OK,595.8764740591639,1.1261248154958974,588.6111898799006,301.1458545925111,-7.26528417926329,300.01972977701524,300.107685022691,-1.3872047023442358,11.003224813591933,0.09088244736804177,11.003224813591933,0.42857142857142855,17.795612319101654,23.156105205605225,3.4054151729715194,3.405415172971523,-0.02420892413572783,0.9997069210484595,-0.9997069210484595,-0.02420892413572783,595.8764740591639,1.1261248154958974,11.0,4.155739376608345,517,0,238,303,27,96,13,535,368,28.128463073574512,0.08654911714946004
429,15.251455398678614,15.251455398678614,431.0,252.0,71.0,360.0,181.0,502.0,323.0,0.4828024358937843,True,hough,59.0,193.0,311.0,372.0,490.0,70.5,252.75650118203308,240.38297872340425,19.492695539754365,0.0,0,LOW,0,0,1138,1203,65,15251.455398678614,1320.0,-2181.5384615384614,-2181.5384615384614,-2381.5384615384614,200.0,28.128463073574512,325.0,0.08654911714946004,sync_led_known_width,PULSE_ESTIMATED,-709,True,OK,595.8764740591639,1.1261248154958974,588.6111898799006,301.1458545925111,-7.26528417926329,300.01972977701524,300.107685022691,-1.3872047023442358,11.003224813591933,0.09088244736804177,11.003224813591933,0.42857142857142855,17.795612319101654,23.156105205605225,3.4054151729715194,3.405415172971523,-0.02420892413572783,0.9997069210484595,-0.9997069210484595,-0.02420892413572783,595.8764740591639,1.1261248154958974,11.0,4.155739376608345,517,0,238,303,27,96,13,535,368,28.128463073574512,0.08654911714946004
430,15.28700657676411,15.28700657676411,431.0,252.0,71.0,360.0,181.0,502.0,323.0,0.4828128718964279,True,hough,59.0,193.0,311.0,372.0,490.0,73.5,252.39002267573693,240.53061224489795,20.146130030959753,0.0,0,LOW,0,0,1138,1203,65,15287.00657676411,1323.076923076923,-2178.4615384615386,-2178.4615384615386,-2378.4615384615386,200.0,28.128463073574512,325.0,0.08654911714946004,sync_led_known_width,PULSE_ESTIMATED,-708,True,OK,595.8764740591639,1.1261248154958974,588.6111898799006,301.1458545925111,-7.26528417926329,300.01972977701524,300.107685022691,-1.3872047023442358,11.003224813591933,0.09088244736804177,11.003224813591933,0.42857142857142855,17.795612319101654,23.156105205605225,3.4054151729715194,3.405415172971523,-0.02420892413572783,0.9997069210484595,-0.9997069210484595,-0.02420892413572783,595.8764740591639,1.1261248154958974,11.0,4.155739376608345,517,0,238,303,27,96,13,535,368,28.128463073574512,0.08654911714946004
431,15.322557754849608,15.322557754849608,431.0,252.0,71.0,360.0,181.0,502.0,323.0,0.4828232118004285,True,hough,59.0,193.0,311.0,372.0,490.0,73.5,252.39002267573693,240.53061224489795,20.146130030959753,0.0,0,LOW,0,0,1138,1203,65,15322.557754849608,1326.1538461538462,-2175.3846153846152,-2175.3846153846152,-2375.3846153846152,200.0,28.128463073574512,325.0,0.08654911714946004,sync_led_known_width,PULSE_ESTIMATED,-707,True,OK,595.8764740591639,1.1261248154958974,588.6111898799006,301.1458545925111,-7.26528417926329,300.01972977701524,300.107685022691,-1.3872047023442358,11.003224813591933,0.09088244736804177,11.003224813591933,0.42857142857142855,17.795612319101654,23.156105205605225,3.4054151729715194,3.405415172971523,-0.02420892413572783,0.9997069210484595,-0.9997069210484595,-0.02420892413572783,595.8764740591639,1.1261248154958974,11.0,4.155739376608345,517,0,238,303,27,96,13,535,368,28.128463073574512,0.08654911714946004
432,15.358108932935107,15.358108932935107,431.0,252.0,71.0,360.0,181.0,502.0,323.0,0.48282105268091524,True,hough,59.0,193.0,311.0,372.0,490.0,73.5,252.39002267573693,240.53061224489795,20.146130030959753,0.0,0,LOW,0,0,1138,1203,65,15358.108932935107,1329.2307692307693,-2172.3076923076924,-2172.3076923076924,-2372.3076923076924,200.0,28.128463073574512,325.0,0.08654911714946004,sync_led_known_width,PULSE_ESTIMATED,-706,True,OK,595.8764740591639,1.1261248154958974,588.6111898799006,301.1458545925111,-7.26528417926329,300.01972977701524,300.107685022691,-1.3872047023442358,11.003224813591933,0.09088244736804177,11.003224813591933,0.42857142857142855,17.795612319101654,23.156105205605225,3.4054151729715194,3.405415172971523,-0.02420892413572783,0.9997069210484595,-0.9997069210484595,-0.02420892413572783,595.8764740591639,1.1261248154958974,11.0,4.155739376608345,517,0,238,303,27,96,13,535,368,28.128463073574512,0.08654911714946004
433,15.393660111020605,15.393660111020605,431.0,252.0,71.0,360.0,181.0,502.0,323.0,0.48282105268091524,True,hough,59.0,193.0,311.0,372.0,490.0,73.5,252.39002267573693,240.53061224489795,20.146130030959753,0.0,0,LOW,0,0,1138,1203,65,15393.660111020605,1332.3076923076924,-2169.230769230769,-2169.230769230769,-2369.230769230769,200.0,28.128463073574512,325.0,0.08654911714946004,sync_led_known_width,PULSE_ESTIMATED,-705,True,OK,595.8764740591639,1.1261248154958974,588.6111898799006,301.1458545925111,-7.26528417926329,300.01972977701524,300.107685022691,-1.3872047023442358,11.003224813591933,0.09088244736804177,11.003224813591933,0.42857142857142855,17.795612319101654,23.156105205605225,3.4054151729715194,3.405415172971523,-0.02420892413572783,0.9997069210484595,-0.9997069210484595,-0.02420892413572783,595.8764740591639,1.1261248154958974,11.0,4.155739376608345,517,0,238,303,27,96,13,535,368,28.128463073574512,0.08654911714946004
434,15.429211289106103,15.429211289106103,431.0,252.0,71.0,360.0,181.0,502.0,323.0,0.4828210635307621,True,hough,59.0,193.0,311.0,372.0,490.0,70.5,252.75650118203308,240.38297872340425,19.492695539754365,0.0,0,LOW,0,0,1138,1203,65,15429.211289106102,1335.3846153846155,-2166.153846153846,-2166.153846153846,-2366.153846153846,200.0,28.128463073574512,325.0,0.08654911714946004,sync_led_known_width,PULSE_ESTIMATED,-704,True,OK,595.8764740591639,1.1261248154958974,588.6111898799006,301.1458545925111,-7.26528417926329,300.01972977701524,300.107685022691,-1.3872047023442358,11.003224813591933,0.09088244736804177,11.003224813591933,0.42857142857142855,17.795612319101654,23.156105205605225,3.4054151729715194,3.405415172971523,-0.02420892413572783,0.9997069210484595,-0.9997069210484595,-0.02420892413572783,595.8764740591639,1.1261248154958974,11.0,4.155739376608345,517,0,238,303,27,96,13,535,368,28.128463073574512,0.08654911714946004
435,15.464762467191601,15.464762467191601,431.0,252.0,71.0,360.0,181.0,502.0,323.0,0.4828210635307621,True,hough,59.0,193.0,311.0,372.0,490.0,70.5,252.75650118203308,240.38297872340425,19.492695539754365,0.0,0,LOW,0,0,1138,1203,65,15464.762467191602,1338.4615384615383,-2163.0769230769233,-2163.0769230769233,-2363.0769230769233,200.0,28.128463073574512,325.0,0.08654911714946004,sync_led_known_width,PULSE_ESTIMATED,-703,True,OK,595.8764740591639,1.1261248154958974,588.6111898799006,301.1458545925111,-7.26528417926329,300.01972977701524,300.107685022691,-1.3872047023442358,11.003224813591933,0.09088244736804177,11.003224813591933,0.42857142857142855,17.795612319101654,23.156105205605225,3.4054151729715194,3.405415172971523,-0.02420892413572783,0.9997069210484595,-0.9997069210484595,-0.02420892413572783,595.8764740591639,1.1261248154958974,11.0,4.155739376608345,517,0,238,303,27,96,13,535,368,28.128463073574512,0.08654911714946004
436,15.500313645277098,15.500313645277098,441.0,266.0,55.0,386.0,211.0,496.0,321.0,0.5985914397776926,True,hough,59.0,207.0,325.0,382.0,500.0,70.5,252.75650118203308,240.38297872340425,19.492695539754365,0.0,0,LOW,0,0,1138,1203,65,15500.313645277098,1341.5384615384617,-2160.0,-2160.0,-2360.0,200.0,28.128463073574512,325.0,0.08654911714946004,sync_led_known_width,PULSE_ESTIMATED,-702,True,OK,595.8764740591639,1.1261248154958974,588.6111898799006,301.1458545925111,-7.26528417926329,300.01972977701524,300.107685022691,-1.3872047023442358,11.003224813591933,0.09088244736804177,11.003224813591933,0.42857142857142855,19.045592019264785,24.406084905768356,2.1554354728083887,2.155435472808392,-0.02420892413572783,0.9997069210484595,-0.9997069210484595,-0.02420892413572783,595.8764740591639,1.1261248154958974,11.0,4.155739376608345,517,0,238,303,27,96,13,535,368,28.128463073574512,0.08654911714946004
437,15.535864823362596,15.535864823362596,433.0,255.0,68.0,365.0,187.0,501.0,323.0,0.505132702618263,True,hough,59.0,196.0,314.0,374.0,492.0,74.0,252.54054054054055,240.21621621621622,20.309094701710475,0.0,0,LOW,0,0,1138,1203,65,15535.864823362595,1344.6153846153845,-2156.9230769230767,-2156.9230769230767,-2356.9230769230767,200.0,28.128463073574512,325.0,0.08654911714946004,sync_led_known_width,PULSE_ESTIMATED,-701,True,OK,595.8764740591639,1.1261248154958974,588.6111898799006,301.1458545925111,-7.26528417926329,300.01972977701524,300.107685022691,-1.3872047023442358,11.003224813591933,0.09088244736804177,11.003224813591933,0.42857142857142855,18.063779421461412,23.42427230796498,3.1372480706117614,3.1372480706117685,-0.02420892413572783,0.9997069210484595,-0.9997069210484595,-0.02420892413572783,595.8764740591639,1.1261248154958974,11.0,4.155739376608345,517,0,238,303,27,96,13,535,368,28.128463073574512,0.08654911714946004
438,15.571416001448094,15.571416001448094,431.0,252.0,71.0,360.0,181.0,502.0,323.0,0.4829175450184435,True,hough,59.0,193.0,311.0,372.0,490.0,74.0,252.54054054054055,240.21621621621622,20.309094701710475,0.0,0,LOW,0,0,1138,1203,65,15571.416001448095,1347.6923076923078,-2153.846153846154,-2153.846153846154,-2353.846153846154,200.0,28.128463073574512,325.0,0.08654911714946004,sync_led_known_width,PULSE_ESTIMATED,-700,True,OK,595.8764740591639,1.1261248154958974,588.6111898799006,301.1458545925111,-7.26528417926329,300.01972977701524,300.107685022691,-1.3872047023442358,11.003224813591933,0.09088244736804177,11.003224813591933,0.42857142857142855,17.795612319101654,23.156105205605225,3.4054151729715194,3.405415172971523,-0.02420892413572783,0.9997069210484595,-0.9997069210484595,-0.02420892413572783,595.8764740591639,1.1261248154958974,11.0,4.155739376608345,517,0,238,303,27,96,13,535,368,28.128463073574512,0.08654911714946004
439,15.606967179533592,15.606967179533592,430.0,251.0,72.0,358.0,179.0,502.0,323.0,0.4755877125940507,True,hough,59.0,192.0,310.0,371.0,489.0,75.5,252.6401766004415,240.25607064017657,20.765584150326795,0.0,0,LOW,0,0,1138,1203,65,15606.967179533593,1350.7692307692307,-2150.769230769231,-2150.769230769231,-2350.769230769231,200.0,28.128463073574512,325.0,0.08654911714946004,sync_led_known_width,PULSE_ESTIMATED,-699,True,OK,595.8764740591639,1.1261248154958974,588.6111898799006,301.1458545925111,-7.26528417926329,300.01972977701524,300.107685022691,-1.3872047023442358,11.003224813591933,0.09088244736804177,11.003224813591933,0.42857142857142855,17.706956673739604,23.067449560243173,3.4940708183335687,3.494070818333576,-0.02420892413572783,0.9997069210484595,-0.9997069210484595,-0.02420892413572783,595.8764740591639,1.1261248154958974,11.0,4.155739376608345,517,0,238,303,27,96,13,535,368,28.128463073574512,0.08654911714946004
440,15.64251835761909,15.64251835761909,430.0,251.0,72.0,358.0,179.0,502.0,323.0,0.47559098439103986,True,hough,59.0,192.0,310.0,371.0,489.0,76.5,252.72984749455335,240.26579520697166,21.07422680412371,0.0,0,LOW,0,0,1138,1203,65,15642.51835761909,1353.8461538461538,-2147.6923076923076,-2147.6923076923076,-2347.6923076923076,200.0,28.128463073574512,325.0,0.08654911714946004,sync_led_known_width,PULSE_ESTIMATED,-698,True,OK,595.8764740591639,1.1261248154958974,588.6111898799006,301.1458545925111,-7.26528417926329,300.01972977701524,300.107685022691,-1.3872047023442358,11.003224813591933,0.09088244736804177,11.003224813591933,0.42857142857142855,17.706956673739604,23.067449560243173,3.4940708183335687,3.494070818333576,-0.02420892413572783,0.9997069210484595,-0.9997069210484595,-0.02420892413572783,595.8764740591639,1.1261248154958974,11.0,4.155739376608345,517,0,238,303,27,96,13,535,368,28.128463073574512,0.08654911714946004
441,15.678069535704589,15.678069535704589,373.0,263.0,66.0,307.0,197.0,439.0,329.0,0.5328363781438701,True,hough,59.0,204.0,322.0,314.0,432.0,71.5,252.85081585081582,240.3916083916084,19.78593350383632,0.0,0,LOW,0,0,1138,1203,65,15678.06953570459,1356.923076923077,-2144.6153846153848,-2144.6153846153848,-2344.6153846153848,200.0,28.128463073574512,325.0,0.08654911714946004,sync_led_known_width,PULSE_ESTIMATED,-697,True,OK,595.8764740591639,1.1261248154958974,588.6111898799006,301.1458545925111,-7.26528417926329,300.01972977701524,300.107685022691,-1.3872047023442358,11.003224813591933,0.09088244736804177,11.003224813591933,0.42857142857142855,18.922635890962773,24.28312877746635,2.2783916011103997,2.2783916011103997,-0.02420892413572783,0.9997069210484595,-0.9997069210484595,-0.02420892413572783,595.8764740591639,1.1261248154958974,11.0,4.155739376608345,517,0,238,303,27,96,13,535,368,28.128463073574512,0.08654911714946004
442,15.713620713790085,15.713620713790085,373.0,263.0,66.0,307.0,197.0,439.0,329.0,0.532834732564992,True,hough,59.0,204.0,322.0,314.0,432.0,71.5,252.85081585081582,240.3916083916084,19.78593350383632,0.0,0,LOW,0,0,1138,1203,65,15713.620713790086,1360.0,-2141.5384615384614,-2141.5384615384614,-2341.5384615384614,200.0,28.128463073574512,325.0,0.08654911714946004,sync_led_known_width,PULSE_ESTIMATED,-696,True,OK,595.8764740591639,1.1261248154958974,588.6111898799006,301.1458545925111,-7.26528417926329,300.01972977701524,300.107685022691,-1.3872047023442358,11.003224813591933,0.09088244736804177,11.003224813591933,0.42857142857142855,18.922635890962773,24.28312877746635,2.2783916011103997,2.2783916011103997,-0.02420892413572783,0.9997069210484595,-0.9997069210484595,-0.02420892413572783,595.8764740591639,1.1261248154958974,11.0,4.155739376608345,517,0,238,303,27,96,13,535,368,28.128463073574512,0.08654911714946004
443,15.749171891875584,15.749171891875584,382.0,278.0,76.0,306.0,202.0,458.0,354.0,0.4451543481376081,True,hough,59.0,219.0,337.0,323.0,441.0,73.0,252.96803652968032,240.31735159817347,20.33462661660409,0.0,0,LOW,0,0,1138,1203,65,15749.171891875583,1363.076923076923,-2138.4615384615386,-2138.4615384615386,-2338.4615384615386,200.0,28.128463073574512,325.0,0.08654911714946004,sync_led_known_width,PULSE_ESTIMATED,-695,True,OK,595.8764740591639,1.1261248154958974,588.6111898799006,301.1458545925111,-7.26528417926329,300.01972977701524,300.107685022691,-1.3872047023442358,11.003224813591933,0.09088244736804177,11.003224813591933,0.42857142857142855,20.26567156903516,25.626164455538728,0.9353559230380135,0.9353559230380206,-0.02420892413572783,0.9997069210484595,-0.9997069210484595,-0.02420892413572783,595.8764740591639,1.1261248154958974,11.0,4.155739376608345,517,0,238,303,27,96,13,535,368,28.128463073574512,0.08654911714946004
444,15.784723069961082,15.784723069961082,376.0,222.0,75.0,301.0,147.0,451.0,297.0,0.47209214680249206,True,hough,59.0,163.0,281.0,317.0,435.0,71.5,252.85081585081582,240.3916083916084,19.74021739130435,0.0,0,LOW,0,0,1138,1203,65,15784.723069961083,1366.153846153846,-2135.3846153846152,-2135.3846153846152,-2335.3846153846152,200.0,28.128463073574512,325.0,0.08654911714946004,sync_led_known_width,PULSE_ESTIMATED,-694,True,OK,595.8764740591639,1.1261248154958974,588.6111898799006,301.1458545925111,-7.26528417926329,300.01972977701524,300.107685022691,-1.3872047023442358,11.003224813591933,0.09088244736804177,11.003224813591933,0.42857142857142855,15.190947115080167,20.551440001583735,6.010080376993006,6.010080376993013,-0.02420892413572783,0.9997069210484595,-0.9997069210484595,-0.02420892413572783,595.8764740591639,1.1261248154958974,11.0,4.155739376608345,517,0,238,303,27,96,13,535,368,28.128463073574512,0.08654911714946004
445,15.82027424804658,15.82027424804658,373.0,263.0,66.0,307.0,197.0,439.0,329.0,0.5328261515343935,True,hough,59.0,204.0,322.0,314.0,432.0,71.5,252.85081585081582,240.3916083916084,19.74021739130435,0.0,0,LOW,0,0,1138,1203,65,15820.27424804658,1369.2307692307693,-2132.3076923076924,-2132.3076923076924,-2332.3076923076924,200.0,28.128463073574512,325.0,0.08654911714946004,sync_led_known_width,PULSE_ESTIMATED,-693,True,OK,595.8764740591639,1.1261248154958974,588.6111898799006,301.1458545925111,-7.26528417926329,300.01972977701524,300.107685022691,-1.3872047023442358,11.003224813591933,0.09088244736804177,11.003224813591933,0.42857142857142855,18.922635890962773,24.28312877746635,2.2783916011103997,2.2783916011103997,-0.02420892413572783,0.9997069210484595,-0.9997069210484595,-0.02420892413572783,595.8764740591639,1.1261248154958974,11.0,4.155739376608345,517,0,238,303,27,96,13,535,368,28.128463073574512,0.08654911714946004
446,15.855825426132078,15.855825426132078,373.0,263.0,66.0,307.0,197.0,439.0,329.0,0.5328261515343935,True,hough,59.0,204.0,322.0,314.0,432.0,71.5,252.85081585081582,240.3916083916084,19.74021739130435,0.0,0,LOW,0,0,1138,1203,65,15855.825426132078,1372.3076923076922,-2129.230769230769,-2129.230769230769,-2329.230769230769,200.0,28.128463073574512,325.0,0.08654911714946004,sync_led_known_width,PULSE_ESTIMATED,-692,True,OK,595.8764740591639,1.1261248154958974,588.6111898799006,301.1458545925111,-7.26528417926329,300.01972977701524,300.107685022691,-1.3872047023442358,11.003224813591933,0.09088244736804177,11.003224813591933,0.42857142857142855,18.922635890962773,24.28312877746635,2.2783916011103997,2.2783916011103997,-0.02420892413572783,0.9997069210484595,-0.9997069210484595,-0.02420892413572783,595.8764740591639,1.1261248154958974,11.0,4.155739376608345,517,0,238,303,27,96,13,535,368,28.128463073574512,0.08654911714946004
447,15.891376604217577,15.891376604217577,373.0,263.0,66.0,307.0,197.0,439.0,329.0,0.5328262823919732,True,hough,59.0,204.0,322.0,314.0,432.0,71.5,252.85081585081582,240.3916083916084,19.72802642796249,0.0,0,LOW,0,0,1138,1203,65,15891.376604217576,1375.3846153846155,-2126.153846153846,-2126.153846153846,-2326.153846153846,200.0,28.128463073574512,325.0,0.08654911714946004,sync_led_known_width,PULSE_ESTIMATED,-691,True,OK,595.8764740591639,1.1261248154958974,588.6111898799006,301.1458545925111,-7.26528417926329,300.01972977701524,300.107685022691,-1.3872047023442358,11.003224813591933,0.09088244736804177,11.003224813591933,0.42857142857142855,18.922635890962773,24.28312877746635,2.2783916011103997,2.2783916011103997,-0.02420892413572783,0.9997069210484595,-0.9997069210484595,-0.02420892413572783,595.8764740591639,1.1261248154958974,11.0,4.155739376608345,517,0,238,303,27,96,13,535,368,28.128463073574512,0.08654911714946004
448,15.926927782303073,15.926927782303073,431.0,250.0,72.0,359.0,178.0,503.0,322.0,0.47548597147891114,True,hough,59.0,191.0,309.0,372.0,490.0,76.0,252.60526315789474,240.4627192982456,20.823209283713485,0.0,0,LOW,0,0,1138,1203,65,15926.927782303073,1378.4615384615383,-2123.076923076923,-2123.076923076923,-2323.0769230769233,200.0,28.128463073574512,325.0,0.08654911714946004,sync_led_known_width,PULSE_ESTIMATED,-690,True,OK,595.8764740591639,1.1261248154958974,588.6111898799006,301.1458545925111,-7.26528417926329,300.01972977701524,300.107685022691,-1.3872047023442358,11.003224813591933,0.09088244736804177,11.003224813591933,0.42857142857142855,17.613900695830345,22.974393582333914,3.5871267962428277,3.587126796242835,-0.02420892413572783,0.9997069210484595,-0.9997069210484595,-0.02420892413572783,595.8764740591639,1.1261248154958974,11.0,4.155739376608345,517,0,238,303,27,96,13,535,368,28.128463073574512,0.08654911714946004
449,15.962478960388571,15.962478960388571,440.0,266.0,55.0,385.0,211.0,495.0,321.0,0.5987403555221058,True,hough,59.0,207.0,325.0,381.0,499.0,68.5,252.654501216545,240.21654501216543,18.91861643533818,0.0,0,LOW,0,0,1138,1203,65,15962.478960388571,1381.5384615384617,-2120.0,-2120.0,-2320.0,200.0,28.128463073574512,325.0,0.08654911714946004,sync_led_known_width,PULSE_ESTIMATED,-689,True,OK,595.8764740591639,1.1261248154958974,588.6111898799006,301.1458545925111,-7.26528417926329,300.01972977701524,300.107685022691,-1.3872047023442358,11.003224813591933,0.09088244736804177,11.003224813591933,0.42857142857142855,19.047792185538388,24.40828507204196,2.1532353065347856,2.153235306534789,-0.02420892413572783,0.9997069210484595,-0.9997069210484595,-0.02420892413572783,595.8764740591639,1.1261248154958974,11.0,4.155739376608345,517,0,238,303,27,96,13,535,368,28.128463073574512,0.08654911714946004
450,15.99803013847407,15.99803013847407,440.0,266.0,55.0,385.0,211.0,495.0,321.0,0.5987414753643658,True,hough,59.0,207.0,325.0,381.0,499.0,73.5,252.54195011337868,240.09750566893422,20.230131414267834,0.0,0,LOW,0,0,1138,1203,65,15998.030138474069,1384.6153846153845,-2116.923076923077,-2116.923076923077,-2316.9230769230767,200.0,28.128463073574512,325.0,0.08654911714946004,sync_led_known_width,PULSE_ESTIMATED,-688,True,OK,595.8764740591639,1.1261248154958974,588.6111898799006,301.1458545925111,-7.26528417926329,300.01972977701524,300.107685022691,-1.3872047023442358,11.003224813591933,0.09088244736804177,11.003224813591933,0.42857142857142855,19.047792185538388,24.40828507204196,2.1532353065347856,2.153235306534789,-0.02420892413572783,0.9997069210484595,-0.9997069210484595,-0.02420892413572783,595.8764740591639,1.1261248154958974,11.0,4.155739376608345,517,0,238,303,27,96,13,535,368,28.128463073574512,0.08654911714946004
451,16.033581316559566,16.033581316559566,441.0,267.0,54.0,387.0,213.0,495.0,321.0,0.6053007525729663,True,hough,59.0,208.0,326.0,382.0,500.0,73.5,252.54195011337868,240.09750566893422,20.248529411764707,0.0,0,LOW,0,0,1138,1203,65,16033.581316559566,1387.6923076923078,-2113.846153846154,-2113.846153846154,-2313.846153846154,200.0,28.128463073574512,325.0,0.08654911714946004,sync_led_known_width,PULSE_ESTIMATED,-687,True,OK,595.8764740591639,1.1261248154958974,588.6111898799006,301.1458545925111,-7.26528417926329,300.01972977701524,300.107685022691,-1.3872047023442358,11.003224813591933,0.09088244736804177,11.003224813591933,0.42857142857142855,19.136447830900437,24.49694071740401,2.0645796611727363,2.06457966117274,-0.02420892413572783,0.9997069210484595,-0.9997069210484595,-0.02420892413572783,595.8764740591639,1.1261248154958974,11.0,4.155739376608345,517,0,238,303,27,96,13,535,368,28.128463073574512,0.08654911714946004
452,16.069132494645064,16.069132494645064,441.0,267.0,54.0,387.0,213.0,495.0,321.0,0.6053033389000069,True,hough,59.0,208.0,326.0,382.0,500.0,73.5,252.54195011337868,240.09750566893422,20.248529411764707,0.0,0,LOW,0,0,1138,1203,65,16069.132494645064,1390.7692307692307,-2110.769230769231,-2110.769230769231,-2310.769230769231,200.0,28.128463073574512,325.0,0.08654911714946004,sync_led_known_width,PULSE_ESTIMATED,-686,True,OK,595.8764740591639,1.1261248154958974,588.6111898799006,301.1458545925111,-7.26528417926329,300.01972977701524,300.107685022691,-1.3872047023442358,11.003224813591933,0.09088244736804177,11.003224813591933,0.42857142857142855,19.136447830900437,24.49694071740401,2.0645796611727363,2.06457966117274,-0.02420892413572783,0.9997069210484595,-0.9997069210484595,-0.02420892413572783,595.8764740591639,1.1261248154958974,11.0,4.155739376608345,517,0,238,303,27,96,13,535,368,28.128463073574512,0.08654911714946004
