frame,time_video_s,time_real_s,x_center_px,y_center_px,radius_px,x_left_px,y_top_px,x_right_px,y_bottom_px,confidence,valid,method,fixed_radius_px,y_top_fixed_px,y_bottom_fixed_px,x_left_fixed_px,x_right_fixed_px,mm_per_px,y_top_fixed_ruler_mm,y_center_ruler_mm,y_top_raw_ruler_mm,y_top_fixed_mm_from_ruler_top,y_center_mm_from_ruler_top,z_top_fixed_mm_rel,z_center_mm_rel,roi_x_px,roi_y_px,roi_w_px,roi_h_px,video_fps,time_scale
120,4.065928032868301,4.065928032868301,218.0,320.0,56.0,162.0,264.0,274.0,376.0,0.6340702994378926,True,hough,58.0,262.0,378.0,160.0,276.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
121,4.099810766475537,4.099810766475537,189.0,301.0,58.0,131.0,243.0,247.0,359.0,0.6024627884431544,True,hough,58.0,243.0,359.0,131.0,247.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
122,4.133693500082773,4.133693500082773,218.0,322.0,54.0,164.0,268.0,272.0,376.0,0.647777025367486,True,hough,58.0,264.0,380.0,160.0,276.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
123,4.167576233690009,4.167576233690009,214.0,321.0,58.0,156.0,263.0,272.0,379.0,0.6182253458578983,True,hough,58.0,263.0,379.0,156.0,272.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
124,4.201458967297245,4.201458967297245,214.0,321.0,58.0,156.0,263.0,272.0,379.0,0.6180597880178256,True,hough,58.0,263.0,379.0,156.0,272.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
125,4.23534170090448,4.23534170090448,214.0,321.0,58.0,156.0,263.0,272.0,379.0,0.6180108659198589,True,hough,58.0,263.0,379.0,156.0,272.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
126,4.269224434511716,4.269224434511716,214.0,321.0,58.0,156.0,263.0,272.0,379.0,0.61796179291375,True,hough,58.0,263.0,379.0,156.0,272.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
127,4.303107168118952,4.303107168118952,208.0,320.0,57.0,151.0,263.0,265.0,377.0,0.6213119200677577,True,hough,58.0,262.0,378.0,150.0,266.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
128,4.336989901726188,4.336989901726188,216.0,322.0,55.0,161.0,267.0,271.0,377.0,0.639355438581815,True,hough,58.0,264.0,380.0,158.0,274.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
129,4.3708726353334235,4.3708726353334235,218.0,320.0,56.0,162.0,264.0,274.0,376.0,0.633981782822511,True,hough,58.0,262.0,378.0,160.0,276.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
130,4.40475536894066,4.40475536894066,218.0,320.0,56.0,162.0,264.0,274.0,376.0,0.6339548581369436,True,hough,58.0,262.0,378.0,160.0,276.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
131,4.438638102547896,4.438638102547896,218.0,320.0,56.0,162.0,264.0,274.0,376.0,0.634010378008681,True,hough,58.0,262.0,378.0,160.0,276.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
132,4.472520836155131,4.472520836155131,219.0,320.0,56.0,163.0,264.0,275.0,376.0,0.6345375665885313,True,hough,58.0,262.0,378.0,161.0,277.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
133,4.506403569762367,4.506403569762367,210.0,320.0,56.0,154.0,264.0,266.0,376.0,0.6290295676042754,True,hough,58.0,262.0,378.0,152.0,268.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
134,4.540286303369603,4.540286303369603,214.0,322.0,57.0,157.0,265.0,271.0,379.0,0.6249216760714449,True,hough,58.0,264.0,380.0,156.0,272.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
135,4.574169036976839,4.574169036976839,210.0,320.0,56.0,154.0,264.0,266.0,376.0,0.6290223154906316,True,hough,58.0,262.0,378.0,152.0,268.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
136,4.6080517705840744,4.6080517705840744,213.0,322.0,57.0,156.0,265.0,270.0,379.0,0.6244575990872308,True,hough,58.0,264.0,380.0,155.0,271.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
137,4.64193450419131,4.64193450419131,210.0,320.0,56.0,154.0,264.0,266.0,376.0,0.6291798753149677,True,hough,58.0,262.0,378.0,152.0,268.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
138,4.6758172377985465,4.6758172377985465,210.0,320.0,56.0,154.0,264.0,266.0,376.0,0.6292177565924151,True,hough,58.0,262.0,378.0,152.0,268.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
139,4.709699971405782,4.709699971405782,210.0,320.0,56.0,154.0,264.0,266.0,376.0,0.6292443302487949,True,hough,58.0,262.0,378.0,152.0,268.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
140,4.743582705013018,4.743582705013018,210.0,320.0,56.0,154.0,264.0,266.0,376.0,0.6293363148333855,True,hough,58.0,262.0,378.0,152.0,268.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
141,4.777465438620254,4.777465438620254,192.0,301.0,55.0,137.0,246.0,247.0,356.0,0.6235586333133321,True,hough,58.0,243.0,359.0,134.0,250.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
142,4.81134817222749,4.81134817222749,218.0,320.0,56.0,162.0,264.0,274.0,376.0,0.6344087861784496,True,hough,58.0,262.0,378.0,160.0,276.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
143,4.845230905834725,4.845230905834725,218.0,320.0,56.0,162.0,264.0,274.0,376.0,0.6344243808368311,True,hough,58.0,262.0,378.0,160.0,276.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
144,4.879113639441961,4.879113639441961,218.0,321.0,55.0,163.0,266.0,273.0,376.0,0.6414553729947485,True,hough,58.0,263.0,379.0,160.0,276.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
145,4.9129963730491975,4.9129963730491975,214.0,319.0,59.0,155.0,260.0,273.0,378.0,0.6114096127857862,True,hough,58.0,261.0,377.0,156.0,272.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
146,4.946879106656433,4.946879106656433,213.0,322.0,57.0,156.0,265.0,270.0,379.0,0.6251369553326243,True,hough,58.0,264.0,380.0,155.0,271.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
147,4.980761840263669,4.980761840263669,219.0,320.0,57.0,162.0,263.0,276.0,377.0,0.6281436917400147,True,hough,58.0,262.0,378.0,161.0,277.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
148,5.014644573870905,5.014644573870905,192.0,301.0,55.0,137.0,246.0,247.0,356.0,0.6237934225967778,True,hough,58.0,243.0,359.0,134.0,250.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
149,5.048527307478141,5.048527307478141,146.0,305.0,59.0,87.0,246.0,205.0,364.0,0.6054294384838653,True,hough,58.0,247.0,363.0,88.0,204.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
150,5.082410041085376,5.082410041085376,146.0,305.0,59.0,87.0,246.0,205.0,364.0,0.6054268287164175,True,hough,58.0,247.0,363.0,88.0,204.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
151,5.116292774692612,5.116292774692612,146.0,305.0,59.0,87.0,246.0,205.0,364.0,0.6055953361450466,True,hough,58.0,247.0,363.0,88.0,204.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
152,5.150175508299848,5.150175508299848,146.0,305.0,59.0,87.0,246.0,205.0,364.0,0.6056296741265508,True,hough,58.0,247.0,363.0,88.0,204.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
153,5.184058241907084,5.184058241907084,152.0,326.0,71.0,81.0,255.0,223.0,397.0,0.5160691790673706,True,hough,58.0,268.0,384.0,94.0,210.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
154,5.21794097551432,5.21794097551432,215.0,319.0,59.0,156.0,260.0,274.0,378.0,0.6127577306089258,True,hough,58.0,261.0,377.0,157.0,273.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
155,5.251823709121556,5.251823709121556,219.0,320.0,56.0,163.0,264.0,275.0,376.0,0.6360100170212184,True,hough,58.0,262.0,378.0,161.0,277.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
156,5.285706442728792,5.285706442728792,209.0,320.0,56.0,153.0,264.0,265.0,376.0,0.6301370422853616,True,hough,58.0,262.0,378.0,151.0,267.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
157,5.319589176336027,5.319589176336027,209.0,320.0,56.0,153.0,264.0,265.0,376.0,0.6299865229613293,True,hough,58.0,262.0,378.0,151.0,267.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
158,5.353471909943263,5.353471909943263,209.0,320.0,57.0,152.0,263.0,266.0,377.0,0.6234162944507429,True,hough,58.0,262.0,378.0,151.0,267.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
159,5.387354643550499,5.387354643550499,219.0,320.0,56.0,163.0,264.0,275.0,376.0,0.6358725430372114,True,hough,58.0,262.0,378.0,161.0,277.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
160,5.421237377157735,5.421237377157735,209.0,320.0,56.0,153.0,264.0,265.0,376.0,0.6299823728502947,True,hough,58.0,262.0,378.0,151.0,267.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
161,5.4551201107649705,5.4551201107649705,204.0,321.0,59.0,145.0,262.0,263.0,380.0,0.6085539320272737,True,hough,58.0,263.0,379.0,146.0,262.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
162,5.489002844372206,5.489002844372206,204.0,321.0,59.0,145.0,262.0,263.0,380.0,0.6085709336964469,True,hough,58.0,263.0,379.0,146.0,262.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
163,5.522885577979443,5.522885577979443,214.0,321.0,58.0,156.0,263.0,272.0,379.0,0.6194172555098902,True,hough,58.0,263.0,379.0,156.0,272.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
164,5.556768311586678,5.556768311586678,214.0,321.0,58.0,156.0,263.0,272.0,379.0,0.6195160446229588,True,hough,58.0,263.0,379.0,156.0,272.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
165,5.590651045193914,5.590651045193914,192.0,301.0,55.0,137.0,246.0,247.0,356.0,0.6240778211509659,True,hough,58.0,243.0,359.0,134.0,250.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
166,5.62453377880115,5.62453377880115,214.0,321.0,58.0,156.0,263.0,272.0,379.0,0.6197350610919127,True,hough,58.0,263.0,379.0,156.0,272.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
167,5.658416512408386,5.658416512408386,214.0,321.0,58.0,156.0,263.0,272.0,379.0,0.6196984066650573,True,hough,58.0,263.0,379.0,156.0,272.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
168,5.692299246015621,5.692299246015621,208.0,320.0,57.0,151.0,263.0,265.0,377.0,0.6229925796217943,True,hough,58.0,262.0,378.0,150.0,266.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
169,5.726181979622857,5.726181979622857,208.0,320.0,57.0,151.0,263.0,265.0,377.0,0.6231075392379894,True,hough,58.0,262.0,378.0,150.0,266.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
170,5.7600647132300935,5.7600647132300935,209.0,320.0,56.0,153.0,264.0,265.0,376.0,0.6301261230370123,True,hough,58.0,262.0,378.0,151.0,267.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
171,5.793947446837329,5.793947446837329,209.0,320.0,56.0,153.0,264.0,265.0,376.0,0.6301400596426348,True,hough,58.0,262.0,378.0,151.0,267.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
172,5.827830180444565,5.827830180444565,136.0,319.0,63.0,73.0,256.0,199.0,382.0,0.5824379046249897,True,hough,58.0,261.0,377.0,78.0,194.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
173,5.861712914051801,5.861712914051801,142.0,308.0,58.0,84.0,250.0,200.0,366.0,0.6159325845267862,True,hough,58.0,250.0,366.0,84.0,200.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
174,5.895595647659037,5.895595647659037,152.0,309.0,64.0,88.0,245.0,216.0,373.0,0.5696615379175263,True,hough,58.0,251.0,367.0,94.0,210.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
175,5.929478381266272,5.929478381266272,206.0,322.0,58.0,148.0,264.0,264.0,380.0,0.61678765791922,True,hough,58.0,264.0,380.0,148.0,264.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
176,5.963361114873508,5.963361114873508,209.0,320.0,57.0,152.0,263.0,266.0,377.0,0.6230254341611956,True,hough,58.0,262.0,378.0,151.0,267.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
177,5.997243848480744,5.997243848480744,215.0,323.0,55.0,160.0,268.0,270.0,378.0,0.6399851701093315,True,hough,58.0,265.0,381.0,157.0,273.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
178,6.03112658208798,6.03112658208798,191.0,304.0,59.0,132.0,245.0,250.0,363.0,0.5982605555362026,True,hough,58.0,246.0,362.0,133.0,249.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
179,6.065009315695216,6.065009315695216,207.0,325.0,55.0,152.0,270.0,262.0,380.0,0.6383714256878528,True,hough,58.0,267.0,383.0,149.0,265.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
180,6.098892049302452,6.098892049302452,210.0,320.0,56.0,154.0,264.0,266.0,376.0,0.6298336036930634,True,hough,58.0,262.0,378.0,152.0,268.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
181,6.132774782909688,6.132774782909688,218.0,320.0,56.0,162.0,264.0,274.0,376.0,0.634745570054011,True,hough,58.0,262.0,378.0,160.0,276.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
182,6.166657516516923,6.166657516516923,210.0,320.0,56.0,154.0,264.0,266.0,376.0,0.6300606747652708,True,hough,58.0,262.0,378.0,152.0,268.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
183,6.200540250124159,6.200540250124159,210.0,321.0,55.0,155.0,266.0,265.0,376.0,0.6371021478490397,True,hough,58.0,263.0,379.0,152.0,268.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
184,6.234422983731395,6.234422983731395,210.0,321.0,55.0,155.0,266.0,265.0,376.0,0.6370883011158757,True,hough,58.0,263.0,379.0,152.0,268.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
185,6.268305717338631,6.268305717338631,214.0,321.0,58.0,156.0,263.0,272.0,379.0,0.6189982996827927,True,hough,58.0,263.0,379.0,156.0,272.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
186,6.3021884509458665,6.3021884509458665,214.0,321.0,58.0,156.0,263.0,272.0,379.0,0.6189868213773473,True,hough,58.0,263.0,379.0,156.0,272.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
187,6.336071184553103,6.336071184553103,214.0,321.0,58.0,156.0,263.0,272.0,379.0,0.6190327787107401,True,hough,58.0,263.0,379.0,156.0,272.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
188,6.369953918160339,6.369953918160339,209.0,320.0,56.0,153.0,264.0,265.0,376.0,0.6297921299679716,True,hough,58.0,262.0,378.0,151.0,267.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
189,6.403836651767574,6.403836651767574,214.0,321.0,58.0,156.0,263.0,272.0,379.0,0.619282715097154,True,hough,58.0,263.0,379.0,156.0,272.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
190,6.43771938537481,6.43771938537481,214.0,321.0,58.0,156.0,263.0,272.0,379.0,0.6193233186740021,True,hough,58.0,263.0,379.0,156.0,272.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
191,6.471602118982046,6.471602118982046,214.0,321.0,58.0,156.0,263.0,272.0,379.0,0.6194518274043863,True,hough,58.0,263.0,379.0,156.0,272.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
192,6.505484852589282,6.505484852589282,214.0,321.0,58.0,156.0,263.0,272.0,379.0,0.6196411172910334,True,hough,58.0,263.0,379.0,156.0,272.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
193,6.5393675861965175,6.5393675861965175,191.0,302.0,57.0,134.0,245.0,248.0,359.0,0.6105102481378217,True,hough,58.0,244.0,360.0,133.0,249.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
194,6.573250319803753,6.573250319803753,204.0,321.0,59.0,145.0,262.0,263.0,380.0,0.6089275307932716,True,hough,58.0,263.0,379.0,146.0,262.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
195,6.6071330534109896,6.6071330534109896,192.0,301.0,55.0,137.0,246.0,247.0,356.0,0.6237548126080952,True,hough,58.0,243.0,359.0,134.0,250.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
196,6.641015787018225,6.641015787018225,192.0,301.0,55.0,137.0,246.0,247.0,356.0,0.6237894087510791,True,hough,58.0,243.0,359.0,134.0,250.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
197,6.674898520625461,6.674898520625461,210.0,320.0,57.0,153.0,263.0,267.0,377.0,0.6241167831554013,True,hough,58.0,262.0,378.0,152.0,268.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
198,6.708781254232697,6.708781254232697,191.0,302.0,57.0,134.0,245.0,248.0,359.0,0.6105399442345351,True,hough,58.0,244.0,360.0,133.0,249.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
199,6.742663987839933,6.742663987839933,210.0,320.0,56.0,154.0,264.0,266.0,376.0,0.6307405834478907,True,hough,58.0,262.0,378.0,152.0,268.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
200,6.776546721447168,6.776546721447168,210.0,320.0,56.0,154.0,264.0,266.0,376.0,0.6306007717588678,True,hough,58.0,262.0,378.0,152.0,268.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
201,6.810429455054404,6.810429455054404,210.0,320.0,56.0,154.0,264.0,266.0,376.0,0.6307277073985375,True,hough,58.0,262.0,378.0,152.0,268.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
202,6.8443121886616405,6.8443121886616405,210.0,320.0,56.0,154.0,264.0,266.0,376.0,0.6306409758039189,True,hough,58.0,262.0,378.0,152.0,268.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
203,6.878194922268876,6.878194922268876,206.0,322.0,58.0,148.0,264.0,264.0,380.0,0.6169692120223427,True,hough,58.0,264.0,380.0,148.0,264.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
204,6.912077655876112,6.912077655876112,206.0,322.0,58.0,148.0,264.0,264.0,380.0,0.6170514592813865,True,hough,58.0,264.0,380.0,148.0,264.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
205,6.945960389483348,6.945960389483348,210.0,320.0,56.0,154.0,264.0,266.0,376.0,0.6308373803687921,True,hough,58.0,262.0,378.0,152.0,268.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
206,6.979843123090584,6.979843123090584,204.0,321.0,59.0,145.0,262.0,263.0,380.0,0.6089928872758259,True,hough,58.0,263.0,379.0,146.0,262.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
207,7.013725856697819,7.013725856697819,214.0,321.0,58.0,156.0,263.0,272.0,379.0,0.619714623486161,True,hough,58.0,263.0,379.0,156.0,272.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
208,7.047608590305055,7.047608590305055,208.0,320.0,57.0,151.0,263.0,265.0,377.0,0.623370382769749,True,hough,58.0,262.0,378.0,150.0,266.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
209,7.081491323912291,7.081491323912291,204.0,321.0,59.0,145.0,262.0,263.0,380.0,0.6090339675308915,True,hough,58.0,263.0,379.0,146.0,262.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
210,7.115374057519527,7.115374057519527,204.0,321.0,59.0,145.0,262.0,263.0,380.0,0.6090675171919361,True,hough,58.0,263.0,379.0,146.0,262.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
211,7.149256791126763,7.149256791126763,210.0,320.0,56.0,154.0,264.0,266.0,376.0,0.6309781231565116,True,hough,58.0,262.0,378.0,152.0,268.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
212,7.183139524733999,7.183139524733999,214.0,321.0,58.0,156.0,263.0,272.0,379.0,0.6198591679478784,True,hough,58.0,263.0,379.0,156.0,272.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
213,7.217022258341235,7.217022258341235,214.0,321.0,58.0,156.0,263.0,272.0,379.0,0.620004459985315,True,hough,58.0,263.0,379.0,156.0,272.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
214,7.25090499194847,7.25090499194847,210.0,321.0,55.0,155.0,266.0,265.0,376.0,0.6384954462784675,True,hough,58.0,263.0,379.0,152.0,268.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
215,7.284787725555706,7.284787725555706,212.0,321.0,55.0,157.0,266.0,267.0,376.0,0.6394550347144539,True,hough,58.0,263.0,379.0,154.0,270.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
216,7.318670459162942,7.318670459162942,214.0,321.0,58.0,156.0,263.0,272.0,379.0,0.6202741908766294,True,hough,58.0,263.0,379.0,156.0,272.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
217,7.352553192770178,7.352553192770178,214.0,321.0,58.0,156.0,263.0,272.0,379.0,0.6202989049869587,True,hough,58.0,263.0,379.0,156.0,272.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
218,7.3864359263774135,7.3864359263774135,214.0,321.0,58.0,156.0,263.0,272.0,379.0,0.6202216864515384,True,hough,58.0,263.0,379.0,156.0,272.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
219,7.420318659984649,7.420318659984649,213.0,320.0,59.0,154.0,261.0,272.0,379.0,0.6126854229815772,True,hough,58.0,262.0,378.0,155.0,271.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
220,7.454201393591886,7.454201393591886,189.0,302.0,58.0,131.0,244.0,247.0,360.0,0.6045412718209708,True,hough,58.0,244.0,360.0,131.0,247.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
221,7.488084127199121,7.488084127199121,212.0,320.0,55.0,157.0,265.0,267.0,375.0,0.639112763850215,True,hough,58.0,262.0,378.0,154.0,270.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
222,7.521966860806357,7.521966860806357,215.0,319.0,59.0,156.0,260.0,274.0,378.0,0.6133190664325432,True,hough,58.0,261.0,377.0,157.0,273.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
223,7.555849594413593,7.555849594413593,212.0,321.0,55.0,157.0,266.0,267.0,376.0,0.6394989464967462,True,hough,58.0,263.0,379.0,154.0,270.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
224,7.589732328020829,7.589732328020829,212.0,321.0,55.0,157.0,266.0,267.0,376.0,0.6394535321085577,True,hough,58.0,263.0,379.0,154.0,270.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
225,7.6236150616280645,7.6236150616280645,171.0,293.0,54.0,117.0,239.0,225.0,347.0,0.6345796979947655,True,hough,58.0,235.0,351.0,113.0,229.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
226,7.6574977952353,7.6574977952353,172.0,293.0,54.0,118.0,239.0,226.0,347.0,0.634467960626226,True,hough,58.0,235.0,351.0,114.0,230.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
227,7.6913805288425365,7.6913805288425365,171.0,293.0,54.0,117.0,239.0,225.0,347.0,0.6346042721218466,True,hough,58.0,235.0,351.0,113.0,229.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
228,7.725263262449772,7.725263262449772,209.0,320.0,56.0,153.0,264.0,265.0,376.0,0.6305813332064025,True,hough,58.0,262.0,378.0,151.0,267.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
229,7.759145996057008,7.759145996057008,214.0,321.0,58.0,156.0,263.0,272.0,379.0,0.6201326343961231,True,hough,58.0,263.0,379.0,156.0,272.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
230,7.793028729664244,7.793028729664244,209.0,320.0,56.0,153.0,264.0,265.0,376.0,0.6308336534844375,True,hough,58.0,262.0,378.0,151.0,267.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
231,7.82691146327148,7.82691146327148,204.0,321.0,59.0,145.0,262.0,263.0,380.0,0.6095598244419689,True,hough,58.0,263.0,379.0,146.0,262.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
232,7.860794196878715,7.860794196878715,212.0,322.0,58.0,154.0,264.0,270.0,380.0,0.6197002988209912,True,hough,58.0,264.0,380.0,154.0,270.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
233,7.894676930485951,7.894676930485951,210.0,321.0,55.0,155.0,266.0,265.0,376.0,0.638757489367308,True,hough,58.0,263.0,379.0,152.0,268.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
234,7.9285596640931875,7.9285596640931875,206.0,322.0,58.0,148.0,264.0,264.0,380.0,0.6183366905283798,True,hough,58.0,264.0,380.0,148.0,264.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
235,7.962442397700423,7.962442397700423,210.0,320.0,57.0,153.0,263.0,267.0,377.0,0.625377651277309,True,hough,58.0,262.0,378.0,152.0,268.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
236,7.996325131307659,7.996325131307659,215.0,317.0,60.0,155.0,257.0,275.0,377.0,0.606209454348782,True,hough,58.0,259.0,375.0,157.0,273.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
237,8.030207864914894,8.030207864914894,172.0,293.0,54.0,118.0,239.0,226.0,347.0,0.6342990238880535,True,hough,58.0,235.0,351.0,114.0,230.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
238,8.06409059852213,8.06409059852213,206.0,321.0,59.0,147.0,262.0,265.0,380.0,0.6115798765295133,True,hough,58.0,263.0,379.0,148.0,264.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
239,8.097973332129367,8.097973332129367,206.0,321.0,59.0,147.0,262.0,265.0,380.0,0.6115781336899786,True,hough,58.0,263.0,379.0,148.0,264.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
240,8.131856065736603,8.131856065736603,207.0,322.0,58.0,149.0,264.0,265.0,380.0,0.6187626275982916,True,hough,58.0,264.0,380.0,149.0,265.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
241,8.165738799343838,8.165738799343838,206.0,321.0,59.0,147.0,262.0,265.0,380.0,0.6110634704802431,True,hough,58.0,263.0,379.0,148.0,264.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
242,8.199621532951074,8.199621532951074,210.0,320.0,56.0,154.0,264.0,266.0,376.0,0.6320283850591395,True,hough,58.0,262.0,378.0,152.0,268.0,,,,,,,,,7,24,517,435,29.513557305967915,1.0
