Kp,Ki,Kd,source,J,stable,accepted,Ts,ess,overshoot_pct,opposite_pct,peak_abs_pct,max_abs_delta_u,u_min_seen,u_max_seen,saturated,poles,zeros
2373.7182283699312,19269.849679979914,709.9073319511144,refined,67049.80597400203,True,False,4.416883376675335,3.724363467898662e-07,90.21102728078881,0.0,190.2110272807888,80.58803911628003,-49.30283086769421,95.11751253743651,True,(-15.689747280958574+170.76091858036798j); (-15.689747280958574-170.76091858036798j); (-0.6802527190413941+5.344811171617807j); (-0.6802527190413941-5.344811171617807j),(-1.6718507624410552+4.934479830141604j); (-1.6718507624410552-4.934479830141604j)
2373.7182283699312,19554.085140089384,709.9073319511144,refined,67053.04114341675,True,False,4.392878575715143,2.8849765461151124e-07,90.21352981230784,0.0,190.21352981230785,80.58713273635895,-49.301734477872046,95.11660615751543,True,(-15.689966586148532+170.75968197060106j); (-15.689966586148532-170.75968197060106j); (-0.6800334138514657+5.384785751245279j); (-0.6800334138514657-5.384785751245279j),(-1.6718507624410548+4.97488442935991j); (-1.6718507624410548-4.97488442935991j)
1774.7683298777856,31040.17532165367,842.559987152912,refined,67071.05763905738,True,False,9.973994798959792,3.038702276394361e-05,87.94646555705485,0.0,187.94646555705484,106.05386975347656,-70.12484521766999,120.58334317463304,True,(-16.184126089796575+187.1914497155766j); (-16.184126089796575-187.1914497155766j); (-0.18587391020343974+6.23824932731842j); (-0.18587391020343974-6.23824932731842j),(-1.0531999839411386+5.97754839212785j); (-1.0531999839411386-5.97754839212785j)
1774.7683298777856,30588.97965326923,530.7795318065536,refined,67122.35956293589,True,False,9.739947989597919,9.005103792835735e-06,92.72851060574132,0.0,192.7285106057413,48.102659618060386,-22.60093783052098,62.63213303921687,True,(-16.08217931367776+145.60811342332443j); (-16.08217931367776-145.60811342332443j); (-0.2878206863222606+7.941003656366619j); (-0.2878206863222606-7.941003656366619j),(-1.671850762441055+7.405079843909416j); (-1.671850762441055-7.405079843909416j)
2373.7182283699312,30588.97965326923,709.9073319511144,refined,67180.73215787199,True,False,3.994798959791958,2.502267189025825e-10,90.31068150220989,0.0,190.3106815022099,80.5518653534266,-49.2589301712583,95.08133877458309,True,(-15.69849527176757+170.71164045814666j); (-15.69849527176757-170.71164045814666j); (-0.6715047282324557+6.756988371711628j); (-0.6715047282324557-6.756988371711628j),(-1.6718507624410552+6.3477246969889105j); (-1.6718507624410552-6.3477246969889105j)
2373.7182283699312,31040.17532165367,709.9073319511144,refined,67185.97410451267,True,False,3.9687937587517506,1.3150342444080872e-07,90.31465367093216,0.0,190.31465367093216,80.55042006421382,-49.257170049006476,95.0798934853703,True,(-15.698844599635198+170.7096747821253j); (-15.698844599635198-170.7096747821253j); (-0.671155400364797+6.807239858061477j); (-0.671155400364797-6.807239858061477j),(-1.6718507624410552+6.3975916280412655j); (-1.6718507624410552-6.3975916280412655j)
1774.7683298777856,79370.05259840992,842.559987152912,refined,67211.91675290753,True,False,9.987997599519904,2.2029031897337e-06,88.22653108881718,0.0,188.22653108881718,105.79635038137282,-69.96255905453555,120.3258238025293,True,(-16.211818899031968+187.03129165582044j); (-16.211818899031968-187.03129165582044j); (-0.1581811009680023+9.98689890402534j); (-0.1581811009680023-9.98689890402534j),(-1.0531999839411386+9.648411274069383j); (-1.0531999839411386-9.648411274069383j)
2373.7182283699312,48556.978480233396,709.9073319511144,refined,67389.79353241445,True,False,3.874774954990998,1.7865063458655586e-07,90.4688546936471,0.0,190.4688546936471,80.49411086449541,-49.18823078382596,95.02358428565189,True,(-15.712443578054437+170.63327893983748j); (-15.712443578054437-170.63327893983748j); (-0.6575564219455496+8.533744151920034j); (-0.6575564219455496-8.533744151920034j),(-1.6718507624410546+8.099626713324087j); (-1.6718507624410546-8.099626713324087j)
2373.7182283699312,49273.20695887035,709.9073319511144,refined,67398.12735935001,True,False,3.850770154030806,1.3933505800946093e-07,90.4751592303699,0.0,190.47515923036988,80.49180025287258,-49.18538678405184,95.02127367402906,True,(-15.713001153960917+170.6301518415692j); (-15.713001153960917-170.6301518415692j); (-0.6569988460390854+8.59701940444212j); (-0.6569988460390854-8.59701940444212j),(-1.6718507624410546+8.1616699933809j); (-1.6718507624410546-8.1616699933809j)
2373.7182283699312,1884.0214063952585,842.559987152912,refined,67426.55488867204,True,False,6.1672334466893375,4.288049787084906e-06,88.33411182089996,0.0,188.33411182089995,107.07209217010464,-71.52917665718874,121.60156559126112,True,(-15.791733246851912+187.25725196078372j); (-15.791733246851912-187.25725196078372j); (-0.5782667531480773+1.4244066698950881j); (-0.5782667531480773-1.4244066698950881j),(-1.4086345569239196+0.5018133742135014j); (-1.4086345569239196-0.5018133742135014j)
2373.7182283699312,1856.6355334451134,842.559987152912,refined,67426.9689101564,True,False,6.21124224844969,4.180532338225913e-06,88.33395328856847,0.0,188.33395328856847,107.07223696890614,-71.52926598441134,121.60171039006262,True,(-15.7917184309926+187.2573425354387j); (-15.7917184309926-187.2573425354387j); (-0.5782815690074149+1.4122896410861223j); (-0.5782815690074149-1.4122896410861223j),(-1.40863455692392+0.4683091816618031j); (-1.40863455692392-0.4683091816618031j)
2373.7182283699312,3034.811155014586,842.559987152912,refined,67435.95044420425,True,False,6.245249049809962,1.995843537749495e-06,88.34077353552493,0.0,188.3407735355249,107.06600696100507,-71.52542144052077,121.59548038216155,True,(-15.792355905289572+187.2534457092752j); (-15.792355905289572-187.2534457092752j); (-0.5776440947104315+1.8636959599427458j); (-0.5776440947104315-1.8636959599427458j),(-1.4086345569239196+1.2718655448588156j); (-1.4086345569239196-1.2718655448588156j)
2373.7182283699312,2990.6975624424413,842.559987152912,gain_logspace,67436.21167185111,True,False,6.285257051410282,2.3821629119983364e-06,88.34051817055395,0.0,188.34051817055396,107.0662402480337,-71.52556544703444,121.59571366919018,True,(-15.792332033954821+187.25359162228827j); (-15.792332033954821-187.25359162228827j); (-0.57766796604515+1.8487808932093484j); (-0.57766796604515-1.8487808932093484j),(-1.40863455692392+1.25111364183887j); (-1.40863455692392-1.25111364183887j)
