frame,rank,x_center_px,y_center_px,bbox_x_px,bbox_y_px,bbox_w_px,bbox_h_px,bbox_aspect,area_px,fill_ratio,circularity,mean_gray,confidence,method,mask_threshold,q_dark,fracao_bbox_a_direita_da_regua,limite_regua_x_px,topo_ruler_mm_estimado,topo_score,valid_ball_candidate,top_valid,top_reason,y_top_blob_px,y_top_subpx,x_top_blob_px,top_columns_used
53,0,196.1982575998305,327.3634731490308,93.0,228.0,232.0,185.0,1.2540540540540541,31470.0,0.733224603914259,0.6878497670885397,48.36427672955975,0.8629903301021999,dark_blob,75.0,38.0,0.0,455.0,13.715903735124309,0.2774061020661358,True,True,OK,229.0,228.96859903381642,189.0,227
54,0,196.21065285544822,327.3647210218607,93.0,228.0,232.0,185.0,1.2540540540540541,31472.0,0.7332712022367195,0.6878934817226094,48.31095528583108,0.8631057824653319,dark_blob,75.0,38.0,0.0,455.0,13.715903735124309,0.2774061020661358,True,True,OK,229.0,228.96859903381642,189.0,227
55,0,196.20582990724424,327.4022149202872,93.0,228.0,231.0,185.0,1.2486486486486486,31498.5,0.7370656370656371,0.6904218650974031,48.36834333469477,0.8641345105972307,dark_blob,75.0,38.0,0.0,455.0,13.715903735124309,0.2774061020661358,True,True,OK,229.0,228.96859903381642,189.0,228
56,0,196.1868508082652,327.3997248458872,93.0,228.0,232.0,185.0,1.2540540540540541,31497.5,0.7338653308480895,0.6888916722840803,48.349252230740234,0.8632841770366702,dark_blob,75.0,38.0,0.0,455.0,13.715903735124309,0.2774061020661358,True,True,OK,229.0,228.96859903381642,189.0,228
57,0,196.1426159131452,327.38436211377723,93.0,228.0,231.0,185.0,1.2486486486486486,31485.5,0.7367614367614368,0.688629216314884,48.305946693487556,0.86396961076906,dark_blob,75.0,38.0,0.0,455.0,13.715903735124309,0.2774061020661358,True,True,OK,229.0,228.96859903381642,189.0,227
58,0,196.21545316316204,327.32741548389146,93.0,228.0,230.0,185.0,1.2432432432432432,31458.5,0.7393301997649824,0.6916839377777455,48.29139927016484,0.8649198973770045,dark_blob,75.0,38.0,0.0,455.0,13.7146404324868,0.27733179014628234,True,True,OK,229.0,228.98453608247422,189.0,227
59,0,196.23805211312362,327.33695053490095,93.0,228.0,231.0,185.0,1.2486486486486486,31470.0,0.7363987363987364,0.6893552783358483,48.28751572327044,0.8640042479359595,dark_blob,75.0,38.0,0.0,455.0,13.7146404324868,0.27733179014628234,True,True,OK,229.0,228.98453608247422,189.0,228
60,0,196.26095843261845,327.3341805665872,93.0,228.0,230.0,185.0,1.2432432432432432,31475.0,0.7397179788484136,0.6916027074458915,48.29320211294177,0.8649918916448016,dark_blob,75.0,38.0,0.0,455.0,13.7146404324868,0.27733179014628234,True,True,OK,229.0,228.98453608247422,189.0,227
61,0,196.27800454235026,327.3436780331306,93.0,228.0,230.0,185.0,1.2432432432432432,31481.5,0.7398707403055229,0.6906751193896222,48.30175096664676,0.864905516172118,dark_blob,75.0,38.0,0.0,455.0,13.715903735124309,0.2774061020661358,True,True,OK,229.0,228.96859903381642,189.0,228
62,0,196.28541190415714,327.3688510710354,93.0,228.0,232.0,185.0,1.2540540540540541,31496.0,0.7338303821062442,0.6877953862461946,48.335626983378894,0.8631704983758872,dark_blob,75.0,38.0,0.0,455.0,13.715903735124309,0.2774061020661358,True,True,OK,229.0,228.96859903381642,189.0,228
