frame,decisao,explicacao,confianca_selecionada,topo_ruler_mm,bbox_altura_px,bbox_largura_px,bbox_aspect,area_px,componentes_encontrados_na_mascara,componentes_rejeitados,candidatos_aceitos_no_frame,threshold_usado,percentil_escuro_q
139,candidato_selecionado,OK,0.8652250288727611,14.147574939489852,190.0,230.0,1.2105263157894737,31644.0,13,12,1,75.0,37.0
140,candidato_selecionado,OK,0.865165464001732,14.202506332252867,191.0,231.0,1.2094240837696335,31782.5,13,12,1,75.0,37.0
141,candidato_selecionado,OK,0.8606131821309194,14.41814729179171,193.0,228.0,1.1813471502590673,31724.0,14,13,1,75.0,37.0
142,candidato_selecionado,OK,0.8674791631881705,14.58561503283302,195.0,227.0,1.1641025641025642,32100.0,13,12,1,75.0,37.0
143,candidato_selecionado,OK,0.8647581832582815,14.704268292682928,198.0,226.0,1.1414141414141414,32193.5,13,12,1,75.0,37.0
144,candidato_selecionado,OK,0.8641714620040118,15.018859114249038,202.0,226.0,1.118811881188119,32597.5,12,11,1,75.0,37.0
145,candidato_selecionado,OK,0.8656667889603431,15.328832752613241,205.0,224.0,1.0926829268292684,32990.0,12,11,1,75.0,39.0
146,candidato_selecionado,OK,0.8685196905563981,15.715596782563573,210.0,219.0,1.042857142857143,33384.5,13,12,1,75.0,39.0
147,candidato_selecionado,OK,0.8668055400309229,16.15239352020386,216.0,209.0,0.9675925925925926,33126.5,14,13,1,75.0,41.0
148,candidato_selecionado,OK,0.8310956000782965,16.80954088952654,217.0,193.0,0.8894009216589862,27705.0,14,13,1,75.0,43.0
149,candidato_selecionado,OK,0.9004978583417674,17.76466710613052,187.0,192.0,1.0267379679144386,26313.0,17,16,1,75.0,46.0
150,candidato_selecionado,OK,0.8260919500294094,18.92657263693849,180.0,191.0,1.0611111111111111,21609.0,13,12,1,75.0,51.0
151,candidato_selecionado,OK,0.8066773057780668,20.557511086474506,166.0,187.0,1.1265060240963856,19503.0,11,10,1,75.0,55.0
152,candidato_selecionado,OK,0.9474417168686601,23.385384908536587,197.0,192.0,0.9746192893401016,28640.5,13,12,1,75.0,42.0
153,candidato_selecionado,OK,0.9456057391611424,23.465189297415364,198.0,193.0,0.9747474747474747,28914.5,11,10,1,75.0,41.0
154,candidato_selecionado,OK,0.9464845376709546,23.53637723553867,199.0,194.0,0.9748743718592965,29368.5,15,14,1,75.0,40.0
155,candidato_selecionado,OK,0.9447738155035373,23.56853128313892,201.0,196.0,0.9751243781094527,29850.0,11,10,1,75.0,39.0
156,candidato_selecionado,OK,0.9480845669327821,23.53323923517013,202.0,196.0,0.9702970297029703,30101.0,11,10,1,75.0,39.0
157,candidato_selecionado,OK,0.946538630802899,23.398053059477963,200.0,195.0,0.975,29659.5,10,9,1,75.0,39.0
158,candidato_selecionado,OK,0.9454143386378576,23.356810437589672,200.0,195.0,0.975,29493.0,10,9,1,75.0,39.0
159,candidato_selecionado,OK,0.9463454667737943,23.388550135501355,199.0,195.0,0.9798994974874372,29410.5,11,10,1,75.0,40.0
160,candidato_selecionado,OK,0.9448291450806808,23.422937208095487,200.0,195.0,0.975,29344.0,9,8,1,75.0,40.0
161,candidato_selecionado,OK,0.9470334857779606,23.449588769143507,200.0,194.0,0.97,29346.0,11,10,1,75.0,40.0
162,candidato_selecionado,OK,0.9483208784817746,23.442978688923105,200.0,194.0,0.97,29348.0,10,9,1,75.0,40.0
163,candidato_selecionado,OK,0.9478799012576159,23.464240345528452,200.0,194.0,0.97,29354.0,10,9,1,75.0,40.0
164,candidato_selecionado,OK,0.946573223988256,23.475628930817614,199.0,195.0,0.9798994974874372,29313.5,14,13,1,75.0,40.0
