frame,rank,x_center_px,y_center_px,radius_px,x_left_px,y_top_px,x_right_px,y_bottom_px,confidence,method,area,circularity,fill_ratio,brightness,motion,template_score
14,1,399.0,301.0,78.0,321.0,223.0,477.0,379.0,0.4885650622563259,hough,19113.4497044403,1.0,0.78,200.12894447642472,10.699042336072008,0.0
14,2,277.0,179.0,75.0,202.0,104.0,352.0,254.0,0.47306233324890123,hough,17671.458676442588,1.0,0.78,152.76900166103442,12.976516409874563,0.0
14,3,398.0,198.0,83.0,315.0,115.0,481.0,281.0,0.4548150410547584,hough,21642.431790580085,1.0,0.78,206.07351241388878,10.095150030052245,0.0
15,0,303.0,235.0,50.0,253.0,185.0,353.0,285.0,0.7001741420834193,hough,7853.981633974483,1.0,0.78,219.17284894837474,12.398087954110897,0.0
15,1,343.0,293.0,78.0,265.0,215.0,421.0,371.0,0.4984857892210351,hough,19113.4497044403,1.0,0.78,214.54387984719241,9.575958972212046,0.0
15,2,421.0,285.0,82.0,339.0,203.0,503.0,367.0,0.45381237887231524,hough,21124.069002737768,1.0,0.78,190.4359509028008,11.925975072271456,0.0
15,3,392.0,197.0,84.0,308.0,113.0,476.0,281.0,0.4452633887393266,hough,22167.077763729583,1.0,0.78,206.5509420322595,9.413274296299642,0.0
15,4,551.0,225.0,84.0,467.0,141.0,635.0,309.0,0.44231863208547906,hough,22167.077763729583,1.0,0.78,140.78656305064834,25.821307549812495,0.0
16,0,303.0,235.0,50.0,253.0,185.0,353.0,285.0,0.7002975940135858,hough,7853.981633974483,1.0,0.78,219.05595920968767,12.461567877629061,0.0
16,1,563.0,228.0,74.0,489.0,154.0,637.0,302.0,0.5282294455834526,hough,17203.36137105771,1.0,0.78,165.43279241551795,22.38690164601873,0.0
16,2,342.0,282.0,84.0,258.0,198.0,426.0,366.0,0.45333092807151,hough,22167.077763729583,1.0,0.78,215.0050151357701,9.354402927754935,0.0
16,3,396.0,177.0,84.0,312.0,93.0,480.0,261.0,0.4481449423683235,hough,22167.077763729583,1.0,0.78,196.75285772376088,12.743279266254008,0.0
16,4,420.0,288.0,83.0,337.0,205.0,503.0,371.0,0.4479011017539467,hough,21642.431790580085,1.0,0.78,189.3670997272181,12.619122474455592,0.0
16,5,270.0,330.0,82.0,188.0,248.0,352.0,412.0,0.3829404820723813,hough,21124.069002737768,1.0,0.78,112.20145273530756,13.480266165489917,0.0
17,0,560.0,241.0,74.0,486.0,167.0,634.0,315.0,0.587288508893532,hough,17203.36137105771,1.0,0.78,163.59448612807537,38.61658814633863,0.0
17,1,339.0,300.0,70.0,269.0,230.0,409.0,370.0,0.5606463042623959,hough,15393.804002589986,1.0,0.78,214.46945944187863,10.251154621739413,0.0
17,2,410.0,295.0,72.0,338.0,223.0,482.0,367.0,0.5321067288576584,hough,16286.016316209487,1.0,0.78,206.1573794717074,8.793793485622805,0.0
17,3,396.0,177.0,84.0,312.0,93.0,480.0,261.0,0.4494134733880146,hough,22167.077763729583,1.0,0.78,197.0324854289974,13.00844892242353,0.0
17,4,536.0,332.0,83.0,453.0,249.0,619.0,415.0,0.44591434241939315,hough,21642.431790580085,1.0,0.78,115.61792038466874,31.370151185907808,0.0
17,5,269.0,242.0,84.0,185.0,158.0,353.0,326.0,0.39680951930182884,hough,22167.077763729583,1.0,0.78,148.66110347535835,11.626840761829964,0.0
18,0,307.0,200.0,46.0,261.0,154.0,353.0,246.0,0.6521207843689434,hough,6647.610054996002,1.0,0.78,211.36256603773586,9.585962264150943,0.0
18,1,559.0,319.0,84.0,475.0,235.0,643.0,403.0,0.5686038326067484,hough,22167.077763729583,1.0,0.78,136.8259160529526,60.53282428952243,0.0
18,2,411.0,291.0,75.0,336.0,216.0,486.0,366.0,0.5167225933485036,hough,17671.458676442588,1.0,0.78,205.12442683272008,10.931559581092555,0.0
18,3,397.0,194.0,84.0,313.0,110.0,481.0,278.0,0.45237726270801676,hough,22167.077763729583,1.0,0.78,204.44169339899696,11.861744905796773,0.0
18,4,270.0,269.0,84.0,186.0,185.0,354.0,353.0,0.4016737975187452,hough,22167.077763729583,1.0,0.78,145.7661215523554,13.68083963876007,0.0
19,0,318.0,231.0,63.0,255.0,168.0,381.0,294.0,0.6187796259678269,hough,12468.981242097889,1.0,0.78,216.54709708503975,11.279852244439091,0.0
19,1,559.0,317.0,83.0,476.0,234.0,642.0,400.0,0.5821019534155231,hough,21642.431790580085,1.0,0.78,136.97716029404967,62.10273244255398,0.0
19,2,413.0,290.0,76.0,337.0,214.0,489.0,366.0,0.5103182561835851,hough,18145.839167134644,1.0,0.78,203.3453793103448,11.678896551724138,0.0
19,3,397.0,179.0,84.0,313.0,95.0,481.0,263.0,0.45395652218481614,hough,22167.077763729583,1.0,0.78,197.7363213301405,14.035919215650837,0.0
20,0,302.0,289.0,43.0,259.0,246.0,345.0,332.0,0.6550214037951443,hough,5808.804816487527,1.0,0.78,224.43133529106927,12.912938331318017,0.0
20,1,558.0,318.0,83.0,475.0,235.0,641.0,401.0,0.5811891516125698,hough,21642.431790580085,1.0,0.78,137.75408017014195,61.65620232095797,0.0
